Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,28000.0,48000.0,94000.0,51000.0,15000.0,7000.0,6000.0
Stock-based compensation,2667000.0,3223000.0,3106000.0,2088000.0,271000.0,275000.0,58000.0
Operating Cash Flow,-30783000.0,-13243000.0,-27150000.0,-19163000.0,1758000.0,-6670000.0,-5431000.0
Capital Expenditure,0.0,-39000.0,-3000.0,-127000.0,-70000.0,-7000.0,-10000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-8869000.0,3713000.0,2076000.0,-10790000.0,0.0,0.0,0.0
Investing Cash flow,-8869000.0,3674000.0,2073000.0,-10917000.0,-70000.0,-7000.0,-10000.0
Issuance (repayment) of debt,-1320000.0,-850000.0,-2000000.0,70000.0,6580000.0,2500000.0,0.0
Issuance (buybacks) of shares,36719000.0,4313000.0,21414000.0,36383000.0,-1198000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,35321000.0,3326000.0,19414000.0,36453000.0,31036000.0,6494000.0,3974000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-4331000.0,-6243000.0,-5663000.0,6373000.0,32724000.0,-183000.0,-1467000.0
Free Cash Flow,-30783000.0,-13282000.0,-27153000.0,-19290000.0,1688000.0,-6677000.0,-5441000.0
Net Cash/Marketcap,1.7364,0.4409,0.5213,0.385,0.2291,0.2291,0.2291
