date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,764775000.0,648791000.0,518119000.0,425715000.0,400688000.0,336815000.0,312942000.0,265941000.0,244315000.0,273100000.0,271732000.0,259305000.0,236306000.0,194567000.0
,costOfRevenue,538538000.0,469553000.0,379843000.0,310119000.0,294593000.0,245492000.0,229207000.0,198202000.0,180264000.0,191305000.0,191853000.0,182693000.0,167254000.0,139268000.0
,grossProfit,226237000.0,179238000.0,138276000.0,115596000.0,106095000.0,91323000.0,83735000.0,67739000.0,64051000.0,81795000.0,79879000.0,76612000.0,69052000.0,55299000.0
,grossProfitRatio,0.295821646889608,0.276264621426623,0.26688077449389,0.271533772594341,0.26478207483129,0.271136974303401,0.267573543979396,0.254714391537973,0.262165646808424,0.299505675576712,0.293962433574257,0.295451302520198,0.292214332264098,0.284215720034744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,169679000.0,133569000.0,105025000.0,76902000.0,84213000.0,70452000.0,61834000.0,50118000.0,46362000.0,0.0,63841000.0,59924000.0,52112000.0,44233000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,181730000.0,144486000.0,113939000.0,91824000.0,90860000.0,75169000.0,65664000.0,52278000.0,48883000.0,70011000.0,67887000.0,64837000.0,58204000.0,50262000.0
,costAndExpenses,720268000.0,614039000.0,493782000.0,401943000.0,385453000.0,320661000.0,294871000.0,250480000.0,229147000.0,261316000.0,259740000.0,247530000.0,225458000.0,189530000.0
,interestExpense,3189000.0,3105000.0,5016000.0,4472000.0,2332000.0,786000.0,698000.0,674000.0,1723000.0,2524000.0,0.0,6773000.0,5806000.0,4952000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
