date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,28024000000.0,29736000000.0,27624000000.0,25328000000.0,26378000000.0,32957000000.0,34231000000.0,32801000000.0,33480000000.0
,costOfRevenue,22805000000.0,24125000000.0,22696000000.0,20866000000.0,21659000000.0,26841000000.0,27750000000.0,25569000000.0,26270000000.0
,grossProfit,5219000000.0,5611000000.0,4928000000.0,4462000000.0,4719000000.0,6116000000.0,6481000000.0,7232000000.0,7210000000.0
,grossProfitRatio,0.186233228661148,0.188693839117568,0.178395598030698,0.176168667087808,0.178899082568807,0.185575143368632,0.189331307878823,0.220481082893814,0.215352449223417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,624000000.0,625000000.0,582000000.0,519000000.0,417000000.0,446000000.0,481000000.0,1129000000.0,1026000000.0
,GeneralAndAdministrativeExpenses,2156000000.0,2313000000.0,2230000000.0,2129000000.0,2188000000.0,2753000000.0,2961000000.0,3036000000.0,3214000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,79000000.0,144000000.0,173000000.0,66000000.0,83000000.0,86000000.0,86000000.0,-280000000.0,-335000000.0
,operatingExpenses,3246000000.0,3412000000.0,3287000000.0,3122000000.0,3173000000.0,4031000000.0,4316000000.0,4165000000.0,4240000000.0
,costAndExpenses,26473000000.0,27303000000.0,26355000000.0,24690000000.0,24962000000.0,30790000000.0,31750000000.0,29734000000.0,30510000000.0
,interestExpense,-798000000.0,-942000000.0,-942000000.0,-1028000000.0,-1106000000.0,-1318000000.0,-1196000000.0,1209000000.0,1324000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1244000000.0,1203000000.0,1214000000.0,1205000000.0,1179000000.0,1151000000.0,997000000.0,1039000000.0,1023000000.0
,EBITDA,2795000000.0,3636000000.0,2483000000.0,1843000000.0,2595000000.0,3318000000.0,3478000000.0,4106000000.0,3993000000.0
,EBITDARatio,0.0997359406223237,0.12227602905569,0.0898856067187953,0.0727653190145294,0.0983774357419061,0.100676639257214,0.101603809412521,0.125179110392976,0.11926523297491
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1551000000.0,2433000000.0,1269000000.0,638000000.0,1416000000.0,2167000000.0,2481000000.0,3067000000.0,2970000000.0
,operatingIncomeRatio,0.0553454182129603,0.08182001614205,0.0459383145091225,0.0251895135818067,0.0536810978846008,0.0657523439633462,0.0724781630685636,0.0935032468522301,0.0887096774193548
,totalOtherIncomeExpensesNet,0.0,-2000000.0,0.0,0.0,0.0,86000000.0,86000000.0,-511000000.0,-466000000.0
,incomeBeforeTax,1208000000.0,1914000000.0,740000000.0,-28000000.0,659000000.0,1482000000.0,2002000000.0,1347000000.0,1180000000.0
,incomeBeforeTaxRatio,0.043105909220668,0.0643664245359161,0.0267883000289603,-0.00110549589387239,0.0249829403290621,0.0449676851655187,0.058484998977535,0.0410658211639889,0.0352449223416965
,incomeTaxExpense,302000000.0,-455000000.0,-455000000.0,-298000000.0,425000000.0,566000000.0,784000000.0,564000000.0,652000000.0
,netIncome,874000000.0,1368000000.0,439000000.0,-373000000.0,236000000.0,917000000.0,1048000000.0,756000000.0,545000000.0
,netIncomeRatio,0.0311875535255495,0.0460048426150121,0.0158919779901535,-0.0147267845862287,0.00894684964743347,0.0278241344782596,0.030615523940288,0.023048077802506,0.0162783751493429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.64549,1.00588,0.32114,-0.27386,0.17315,0.67426,0.83373,0.618139,0.445616
,EPSDiluted,0.64549,1.00588,0.32114,-0.27386,0.17315,0.67426,0.83373,0.618127,0.445607
,weightedAverageShsOut,1354000000.0,1360000000.0,1367000000.0,1362000000.0,1363000000.0,1360000000.0,1257000000.0,1223025000.0,1223025000.0
,weightedAverageShsOutDil,1354000000.0,1360000000.0,1367000000.0,1362000000.0,1363000000.0,1360000000.0,1257000000.0,1223050000.0,1223050000.0
