Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,814816000.0,719700000.0,717450000.0,689055000.0,572188000.0,435895000.0,385716000.0,274705000.0,217935000.0
Revenue Growth,0.1322,0.0031,0.0412,0.2042,0.3127,0.1301,0.4041,0.2605,
Cost of Revenue,502883000.0,446557000.0,444768000.0,423389000.0,350102000.0,264637000.0,230248000.0,162478000.0,124272000.0
Gross Profit,311933000.0,273143000.0,272682000.0,265666000.0,222086000.0,171258000.0,155468000.0,112227000.0,93663000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,193349000.0,171648000.0,161794000.0,147710000.0,134274000.0,115661000.0,103479000.0,85801000.0,76438000.0
Operating Expenses,199646000.0,177011000.0,166181000.0,151015000.0,137480000.0,149972000.0,106460000.0,88772000.0,79771000.0
Operating Income,112287000.0,96132000.0,106501000.0,114651000.0,84606000.0,21286000.0,49008000.0,23455000.0,13892000.0
Interest Expense,1400000.0,1496000.0,1533000.0,1726000.0,1651000.0,105000.0,4000.0,0.0,0.0
Earnings before Tax,117220000.0,99226000.0,107102000.0,113368000.0,82983000.0,21941000.0,49441000.0,23805000.0,14851000.0
Income Tax Expense,29963000.0,47702000.0,42445000.0,47018000.0,33452000.0,13735000.0,21507000.0,10355000.0,6460000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,87257000.0,51524000.0,64657000.0,66350000.0,49531000.0,8206000.0,27934000.0,13450000.0,8391000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,87257000.0,51524000.0,64657000.0,66350000.0,49531000.0,8206000.0,27934000.0,13450000.0,8391000.0
EPS,2.23,1.32,1.66,1.71,1.27,0.24,,,
EPS Diluted,2.22,1.32,1.66,1.69,1.27,0.24,,,
Weighted Average Shs Out,38651360.0,38140801.0,37616243.0,37117674.0,36623781.0,36600897.0,,,
Weighted Average Shs Out (Dil),39149000.0,38988000.0,38899000.0,38848000.0,38851000.0,38787000.0,,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3828,0.3795,0.3801,0.3856,0.3881,0.3929,0.4031,0.4085,0.4298
EBITDA Margin,0.153,0.147,0.158,0.172,0.154,0.058,0.136,0.097,0.083
EBIT Margin,0.1456,0.1399,0.1514,0.167,0.1479,0.0506,0.1282,0.0867,0.0681
Profit Margin,0.107,0.072,0.09,0.096,0.087,0.019,0.072,0.049,0.039
Free Cash Flow margin,0.1341,0.0834,0.0907,0.0948,0.1204,0.2115,0.0803,0.0543,0.0149
EBITDA,124917000.0,106085000.0,113022000.0,118399000.0,87840000.0,25089000.0,52426000.0,26776000.0,18184000.0
EBIT,118620000.0,100722000.0,108635000.0,115094000.0,84634000.0,22046000.0,49445000.0,23805000.0,14851000.0
Consolidated Income,87257000.0,51524000.0,64657000.0,66350000.0,49531000.0,8206000.0,27934000.0,13450000.0,8391000.0
Earnings Before Tax Margin,0.1439,0.1379,0.1493,0.1645,0.145,0.0503,0.1282,0.0867,0.0681
Net Profit Margin,0.1071,0.0716,0.0901,0.0963,0.0866,0.0188,0.0724,0.049,0.0385
