date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1502700000.0,1771677000.0,1749962000.0,1806342000.0,1549899000.0,1386393000.0,1377873000.0,1373061000.0,1446325000.0,1444077000.0,0.0,704502000.0,548439000.0,383800000.0,281908000.0,227969000.0,120564000.0,100770000.0,85841000.0,78802000.0,70754000.0,62689000.0,27600000.0,23700000.0
,costOfRevenue,937005000.0,1058097000.0,1025419000.0,1024181000.0,878860000.0,805828000.0,831889000.0,838605000.0,839790000.0,778512000.0,0.0,315658000.0,256288000.0,176900000.0,141495000.0,112031000.0,65689000.0,58122000.0,55169000.0,58931000.0,66121000.0,39398000.0,20900000.0,16200000.0
,grossProfit,565695000.0,713580000.0,724543000.0,782161000.0,671039000.0,580565000.0,545984000.0,534456000.0,606535000.0,665565000.0,0.0,388844000.0,292151000.0,206900000.0,140413000.0,115938000.0,54875000.0,42648000.0,30672000.0,19871000.0,4633000.0,23291000.0,6700000.0,7500000.0
,grossProfitRatio,0.37645238570573,0.402770933979501,0.414033561871629,0.433008256465276,0.432956599107426,0.418759327261462,0.396251323598038,0.389244177789625,0.419362867958446,0.460893013322697,0.0,0.551941655240155,0.53269552311196,0.539082855653987,0.498080934205485,0.508569147559537,0.455152450150957,0.423221196784757,0.357311774093964,0.252163650668765,0.0654803968680216,0.371532485763053,0.242753623188406,0.316455696202532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,206061000.0,254509000.0,268409000.0,220219000.0,187906000.0,184791000.0,192821000.0,199751000.0,162158000.0,104106000.0,0.0,49206000.0,39431000.0,37800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,389941000.0,419774000.0,450967000.0,486271000.0,392865000.0,339175000.0,358681000.0,419599000.0,384370000.0,387571000.0,0.0,224995000.0,199902000.0,117600000.0,101666000.0,85798000.0,43908000.0,37653000.0,36058000.0,36412000.0,57908000.0,42733000.0,20700000.0,13100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,54000.0,-138902000.0,74000.0,413000.0,1087000.0,2183000.0,368000.0,7310000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,621606000.0,701499000.0,745963000.0,740244000.0,606618000.0,547138000.0,582782000.0,650603000.0,582163000.0,529021000.0,0.0,284261000.0,246217000.0,166600000.0,112302000.0,96070000.0,45652000.0,39405000.0,37009000.0,36952000.0,467987000.0,71365000.0,23200000.0,14600000.0
,costAndExpenses,1558611000.0,1759596000.0,1771382000.0,1764425000.0,1485478000.0,1352966000.0,1414671000.0,1489208000.0,1421953000.0,1307533000.0,0.0,599919000.0,502505000.0,343500000.0,253797000.0,208101000.0,111341000.0,97527000.0,92178000.0,95883000.0,534108000.0,110763000.0,44100000.0,30800000.0
,interestExpense,34104000.0,43172000.0,50914000.0,87479000.0,62917000.0,29963000.0,27256000.0,20487000.0,25665000.0,13546000.0,0.0,1993000.0,2162000.0,-300000.0,3715000.0,3712000.0,3516000.0,1717000.0,0.0,155000.0,283000.0,0.0,0.0,600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,25604000.0,27216000.0,26587000.0,33754000.0,25847000.0,23172000.0,31280000.0,31253000.0,35635000.0,37344000.0,50100000.0,10060000.0,6884000.0,16200000.0,10636000.0,10272000.0,1744000.0,1752000.0,951000.0,540000.0,55095000.0,28632000.0,2500000.0,1500000.0
,EBITDA,-30307000.0,39297000.0,5167000.0,75671000.0,90268000.0,56599000.0,-5518000.0,-84894000.0,60007000.0,173888000.0,0.0,114643000.0,52818000.0,56400000.0,38747000.0,30140000.0,10967000.0,4995000.0,-5386000.0,-16541000.0,-408259000.0,-19442000.0,-14000000.0,-5600000.0
,EBITDARatio,-0.0201683636121648,0.0221806796611346,0.00295263554294322,0.0418918455087686,0.0582412144275208,0.0408246435173865,-0.00400472322195152,-0.0618282800254322,0.0414892918258344,0.120414631629754,0.0,0.162729133487201,0.0963060613851313,0.146951537258989,0.13744554961193,0.132210958507516,0.0909641352310806,0.0495683239059244,-0.0627439102526765,-0.209905839953301,-5.77011900387257,-0.310134154317344,-0.507246376811594,-0.236286919831224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-55911000.0,12081000.0,-21420000.0,41917000.0,64421000.0,33427000.0,-36798000.0,-116147000.0,24372000.0,136544000.0,0.0,104583000.0,45934000.0,40200000.0,28111000.0,19868000.0,9223000.0,3243000.0,-6337000.0,-17081000.0,-463354000.0,-48074000.0,-16500000.0,-7100000.0
,operatingIncomeRatio,-0.0372070273507686,0.00681896305026255,-0.0122402657886286,0.0232054616456906,0.0415646438896986,0.0241107680145529,-0.0267063800509916,-0.0845898324983377,0.0168509843914749,0.0945545147523297,0.0,0.148449543081496,0.0837540729233333,0.104742053152684,0.0997169289271677,0.0871522005184916,0.0764987890249162,0.032182197082465,-0.0738225323563332,-0.21675845790716,-6.548802894536,-0.766865000239276,-0.597826086956522,-0.29957805907173
,totalOtherIncomeExpensesNet,-59296000.0,-175425000.0,85472000.0,-164056000.0,-16288000.0,-2894000.0,-2022000.0,-8045000.0,-11101000.0,-1940000.0,0.0,0.0,0.0,200000.0,2392000.0,-145000.0,-125000.0,-93000.0,-26000.0,-403000.0,-363877000.0,-13729000.0,0.0,0.0
,incomeBeforeTax,-149311000.0,-206516000.0,13138000.0,-209618000.0,-14784000.0,570000.0,-68117000.0,-148346000.0,-17460000.0,117479000.0,0.0,103536000.0,44398000.0,40200000.0,30749000.0,19319000.0,9710000.0,3108000.0,-4979000.0,-15233000.0,-467475000.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.0993618153989486,-0.116565265564773,0.00750759159341746,-0.11604557719413,-0.00953868606922128,0.000411138832928326,-0.0494363413754388,-0.108040356546432,-0.0120719755241733,0.0813523101607463,0.0,0.146963386903089,0.0809533968226184,0.104742053152684,0.109074591710771,0.0847439783479333,0.080538137420789,0.0308425126525752,-0.0580025861767687,-0.193307276465064,-6.60704695140911,0.0,0.0,0.0
,incomeTaxExpense,-16692000.0,-23914000.0,469000.0,-50767000.0,-17814000.0,2626000.0,-1664000.0,-44320000.0,-16307000.0,43870000.0,0.0,40666000.0,18376000.0,14800000.0,10186000.0,7424000.0,0.0,0.0,0.0,0.0,-48544000.0,0.0,0.0,0.0
,netIncome,700407000.0,-182178000.0,363740000.0,-196459000.0,-25652000.0,-2226000.0,-66453000.0,-104026000.0,-1153000.0,73609000.0,0.0,62870000.0,26022000.0,25400000.0,20563000.0,11895000.0,9710000.0,3108000.0,-4979000.0,-15233000.0,-418931000.0,-57367000.0,-11300000.0,-7500000.0
,netIncomeRatio,0.466099021760831,-0.102827998557299,0.207855942014741,-0.108760688728934,-0.0165507558879643,-0.00160560533701483,-0.048228682904738,-0.0757621110788231,-0.000797192885416487,0.0509730436811887,0.0,0.0892403428237251,0.0474473915968777,0.0661803022407504,0.0729422364743108,0.0521781470287627,0.080538137420789,0.0308425126525752,-0.0580025861767687,-0.193307276465064,-5.92095146564152,-0.91510472331669,-0.409420289855072,-0.316455696202532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.21170775706554,-1.1,2.07,-1.09,-0.14,-0.01,-0.37,-0.59,-0.01,0.388848388800845,0.0,0.43328738800827,0.212251223491028,0.30639,0.37,0.23,0.24,0.08,-0.13,-0.4,-11.07,-2.06,-0.91,-1.63
,EPSDiluted,4.21170775706554,-1.1,2.04,-1.09,-0.14,-0.01,-0.37,-0.59,-0.01,0.385387434554974,0.0,0.423652291105121,0.203934169278997,0.30639,0.35,0.22,0.23,0.07,-0.13,-0.4,-11.07,-2.06,-0.91,-1.63
,weightedAverageShsOut,166300000.0,166300000.0,176000000.0,180800000.0,186200000.0,185100000.0,179800000.0,177000000.0,178700000.0,189300000.0,145100000.0,145100000.0,122600000.0,82900000.0,55712000.0,51058000.0,40045000.0,38979000.0,38621000.0,38337000.0,37835000.0,27900000.0,16426000.0,4601227.0
,weightedAverageShsOutDil,166300000.0,166300000.0,178500000.0,180800000.0,186200000.0,185100000.0,179800000.0,177000000.0,178700000.0,191000000.0,145100000.0,148400000.0,127600000.0,82900000.0,64671000.0,53367000.0,43068000.0,41592000.0,38621000.0,38337000.0,37835000.0,27900000.0,16426000.0,4601227.0
