Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,0.0,0.0,0.0,0.0,3458295.0
Revenue Growth,0.0,0.0,0.0,-1,
Cost of Revenue,0.0,0.0,0.0,0.0,3693783.0
Gross Profit,0.0,0.0,0.0,0.0,-235488.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,3755251.0,5076347.0,5448523.0,4559223.0,2178365.0
Operating Expenses,3755251.0,5076347.0,5448523.0,4559223.0,2178365.0
Operating Income,-3755251.0,-5076347.0,-5448523.0,-4559223.0,-2413853.0
Interest Expense,11058486.0,8221483.0,8424794.0,3199031.0,3256660.0
Earnings before Tax,-14824510.0,-13290250.0,-13869675.0,-7760562.0,-5659517.0
Income Tax Expense,-1108025.0,-1040873.0,-1143595.0,-1378700.0,-1402421.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-13716485.0,-12249377.0,-12726080.0,-6381862.0,-4257096.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-13716485.0,-12249377.0,-12726080.0,-6381862.0,-4257096.0
EPS,-0.08,-0.06,-0.07,-0.04,-0.03
EPS Diluted,-0.08,-0.06,-0.07,-0.04,-0.03
Weighted Average Shs Out,,,,,
Weighted Average Shs Out (Dil),172423743.0,188465024.0,177459678.0,151682554.0,151000000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,-0.0681
EBITDA Margin,-0.672,,,,
EBIT Margin,0.0,0.0,0.0,0.0,-0.6948
Profit Margin,-1.231,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,-1.5464
EBITDA,-3757783.0,-5037410.0,-5382345.0,-4482467.0,-2322724.0
EBIT,-3766024.0,-5068767.0,-5444881.0,-4561531.0,-2402857.0
Consolidated Income,-13716485.0,-12249377.0,-12726080.0,-6381862.0,-4257096.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,-1.6365
Net Profit Margin,0.0,0.0,0.0,0.0,-1.231
