date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-01-31_FY
,revenue,1522598000.0,1870667000.0,1938084000.0,1870275000.0,1785316000.0,1725777000.0,1761324000.0,1765800000.0,1809500000.0,1715900000.0,1674000000.0,1643600000.0,1630323000.0,1520300000.0,1405400000.0,1668700000.0,1157500000.0,797938000.0,671400000.0,657000000.0,587400000.0,421500000.0,283900000.0,192600000.0,143838000.0
,costOfRevenue,1189347000.0,1215362000.0,1254488000.0,1158920000.0,1113723000.0,1100645000.0,1139024000.0,1110300000.0,1118000000.0,1056200000.0,1013900000.0,991400000.0,958510000.0,924200000.0,795000000.0,1008700000.0,705400000.0,485671000.0,415700000.0,377300000.0,339400000.0,241200000.0,166400000.0,123100000.0,89786000.0
,grossProfit,333251000.0,655305000.0,683596000.0,711355000.0,671593000.0,625132000.0,622300000.0,655500000.0,691400000.0,659600000.0,660100000.0,652200000.0,671813000.0,596100000.0,610400000.0,660000000.0,452100000.0,312267000.0,255800000.0,279700000.0,248000000.0,180300000.0,117400000.0,69500000.0,54052000.0
,grossProfitRatio,0.218869984066707,0.350305532732442,0.352717426076476,0.380347809814065,0.37617598229109,0.362232200336428,0.353313757150871,0.371219843696908,0.382094501243437,0.384404685587738,0.394324970131422,0.396811876368946,0.412073558429833,0.39209366572387,0.434324747402875,0.3955174686882,0.390583153347732,0.391342435126539,0.380994935954722,0.42572298325723,0.422199523323119,0.427758007117438,0.413525889397675,0.360851505711319,0.375783867962569
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,428234000.0,478120000.0,498343000.0,476486000.0,454143000.0,469898000.0,470686000.0,485700000.0,507000000.0,477400000.0,457200000.0,457100000.0,471302000.0,479100000.0,435800000.0,514000000.0,336600000.0,235293000.0,201200000.0,176100000.0,155800000.0,108600000.0,73300000.0,48700000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,-1055000.0,10000.0,282000.0,98000.0,0.0,-900000.0,11100000.0,0.0,0.0,0.0,0.0,5900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,428234000.0,558947000.0,572268000.0,549845000.0,524185000.0,535052000.0,531180000.0,579200000.0,601800000.0,554200000.0,530900000.0,530000000.0,542925000.0,566900000.0,494100000.0,567100000.0,385800000.0,275769000.0,246700000.0,203700000.0,176700000.0,122500000.0,82000000.0,55100000.0,0.0
,costAndExpenses,1617581000.0,1774309000.0,1826756000.0,1708765000.0,1637908000.0,1635697000.0,1670204000.0,1689500000.0,1719800000.0,1610400000.0,1544800000.0,1521400000.0,1501435000.0,1491100000.0,1289100000.0,1575800000.0,1091200000.0,761440000.0,662400000.0,581000000.0,516100000.0,363700000.0,248400000.0,178200000.0,131036000.0
,interestExpense,11906000.0,-8194000.0,-3534000.0,-2222000.0,-1953000.0,1717000.0,936000.0,858000.0,1008000.0,1656000.0,-200000.0,-5700000.0,8101000.0,53000.0,-3933000.0,563000.0,-22000.0,0.0,500000.0,-300000.0,-1200000.0,-300000.0,-300000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,66405000.0,74788000.0,68884000.0,68159000.0,65734000.0,62685000.0,60494000.0,64900000.0,77400000.0,74600000.0,71600000.0,71400000.0,71410000.0,65300000.0,58000000.0,52900000.0,49000000.0,40028000.0,42900000.0,27600000.0,20900000.0,13800000.0,8600000.0,6400000.0,4017000.0
,EBITDA,-133510000.0,171146000.0,180212000.0,229669000.0,213142000.0,152765000.0,151614000.0,141200000.0,167100000.0,180000000.0,200800000.0,193600000.0,200298000.0,94500000.0,174300000.0,145800000.0,115300000.0,76526000.0,51900000.0,103600000.0,92200000.0,71600000.0,44100000.0,20800000.0,16819000.0
,EBITDARatio,-0.0876856530745476,0.0914892923219365,0.0929846177977838,0.122799588295839,0.119386147886425,0.0885195480064921,0.0860795628742923,0.0799637558047344,0.09234595192042,0.104901218019698,0.119952210274791,0.117790216597712,0.122857863135097,0.0621587844504374,0.124021630852426,0.0873734044465752,0.0996112311015119,0.0959046943496863,0.0773011617515639,0.157686453576865,0.156962887299966,0.169869513641756,0.155336386051427,0.107995846313603,0.116930157538342
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-199915000.0,96358000.0,111328000.0,161510000.0,147408000.0,90080000.0,91120000.0,76300000.0,89700000.0,105400000.0,129200000.0,122200000.0,128888000.0,29200000.0,116300000.0,92900000.0,66300000.0,36498000.0,9000000.0,76000000.0,71300000.0,57800000.0,35500000.0,14400000.0,12802000.0
,operatingIncomeRatio,-0.131298609350597,0.0515099694387082,0.0574422986826164,0.0863562845036158,0.0825668957204215,0.0521967786104462,0.0517338093388837,0.0432098765432099,0.0495717048908538,0.0614254909959788,0.0771804062126643,0.0743489900219031,0.0790567267958558,0.0192067355127278,0.0827522413547744,0.055672080062324,0.0572786177105832,0.0457403958703558,0.0134048257372654,0.115677321156773,0.121382362955397,0.137129300118624,0.125044029587883,0.0747663551401869,0.0890029060470807
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,-542000.0,-11077000.0,-400000.0,-500000.0,-1000000.0,-1400000.0,0.0,-6491000.0,-1500000.0,-600000.0,-1200000.0,-500000.0,-448000.0,0.0,0.0,0.0,-100000.0,-100000.0,-100000.0,396000.0
,incomeBeforeTax,-211758000.0,88417000.0,108524000.0,161203000.0,147013000.0,89382000.0,79875000.0,76500000.0,89700000.0,104800000.0,127700000.0,116500000.0,117458000.0,28900000.0,119000000.0,93500000.0,66300000.0,36753000.0,9500000.0,75700000.0,70200000.0,57400000.0,35000000.0,11700000.0,9522000.0
,incomeBeforeTaxRatio,-0.139076762218261,0.0472649595037492,0.0559955089665876,0.0861921375198834,0.082345646372967,0.0517923231101121,0.0453494076047337,0.0433231396534149,0.0495717048908538,0.0610758202692465,0.076284348864994,0.0708809929423217,0.0720458461298773,0.0190094060382819,0.08467340259001,0.0560316413974951,0.0572786177105832,0.0460599695715707,0.0141495382782246,0.115220700152207,0.119509703779367,0.136180308422301,0.123282846072561,0.0607476635514019,0.0661994744087098
,incomeTaxExpense,-71393000.0,15117000.0,7564000.0,76505000.0,44677000.0,31498000.0,22987000.0,23522000.0,26452000.0,32092000.0,51219000.0,-328000.0,43523000.0,-29184000.0,35938000.0,39323000.0,26923000.0,13796000.0,4000000.0,29200000.0,27500000.0,22400000.0,14400000.0,4700000.0,-20919000.0
