date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-03-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,11036082000.0,10212957000.0,10188331000.0,8573250000.0,7668476000.0,5981964000.0,5822363000.0,5679595000.0,4819998000.0,0.0,4136690000.0,4569290000.0,4084389000.0,6289458000.0,9263094000.0,14274408000.0,14694535000.0,11711216000.0,9048926000.0,7471819000.0,5381920000.0,4159051000.0,3730300000.0,2866500000.0,2524000000.0,2384300000.0
,costOfRevenue,8257930000.0,7815568000.0,7814919000.0,6714890000.0,5728662000.0,4558798000.0,4438236000.0,4507333000.0,4063842000.0,0.0,3641343000.0,4176062000.0,4658498000.0,7144594000.0,9876667000.0,13081104000.0,12395592000.0,10078359000.0,7960148000.0,6646666000.0,4835609000.0,3795180000.0,3437300000.0,2695600000.0,2435200000.0,2275100000.0
,grossProfit,2778152000.0,2397389000.0,2373412000.0,1858360000.0,1939814000.0,1423166000.0,1384127000.0,1172262000.0,756156000.0,0.0,495347000.0,393228000.0,-574109000.0,-855136000.0,-613573000.0,1193304000.0,2298943000.0,1632857000.0,1088778000.0,825153000.0,546311000.0,363871000.0,293000000.0,170900000.0,88800000.0,109200000.0
,grossProfitRatio,0.251733540943244,0.234739948479172,0.232953954872491,0.216762604613186,0.252959518944833,0.237909489258043,0.237725988571994,0.206398871750539,0.156878903269254,0.0,0.119744771786138,0.0860588844218686,-0.140561782925182,-0.135963385080241,-0.0662384512129533,0.0835974423597812,0.156448843056279,0.139426768321923,0.120321240332831,0.1104353571734,0.10150856943247,0.0874889488010606,0.0785459614508217,0.059619745334031,0.0351822503961965,0.0457996057543094
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1011442000.0,1044337000.0,1012023000.0,891581000.0,957150000.0,589780000.0,667815000.0,568500000.0,514457000.0,0.0,519583000.0,895102000.0,672434000.0,814650000.0,1693308000.0,0.0,97279000.0,92434000.0,78632000.0,63170000.0,59662000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,9780000.0,1865000.0,7278000.0,-2833000.0,-28087000.0,-9116000.0,-11029000.0,-37601000.0,-18849000.0,0.0,0.0,-80493000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1031127000.0,1058537000.0,1025823000.0,905381000.0,970950000.0,602680000.0,680848000.0,581600000.0,4645000000.0,4645000000.0,519583000.0,895102000.0,672434000.0,814650000.0,1693308000.0,13129000000.0,97279000.0,92434000.0,78632000.0,63170000.0,59662000.0,14230000.0,13500000.0,5000000.0,7800000.0,6700000.0
,costAndExpenses,9289057000.0,8874105000.0,8840742000.0,7620271000.0,6699612000.0,5161478000.0,5119084000.0,5088933000.0,4591399000.0,0.0,4160926000.0,5071164000.0,5330932000.0,7959244000.0,11569975000.0,13081104000.0,12492871000.0,10170793000.0,8038780000.0,6709836000.0,4895271000.0,3809410000.0,3450800000.0,2700600000.0,2443000000.0,2281800000.0
,interestExpense,4248000.0,584000.0,618000.0,503000.0,686000.0,788000.0,849000.0,712000.0,819000.0,0.0,1313000.0,2729000.0,2262000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,19685000.0,14200000.0,13800000.0,13800000.0,13800000.0,12900000.0,13033000.0,13100000.0,13100000.0,0.0,32098000.0,45660000.0,54246000.0,73980000.0,83852000.0,83675000.0,61512000.0,46296000.0,40160000.0,29784000.0,32876000.0,14230000.0,13500000.0,5000000.0,7800000.0,6700000.0
,EBITDA,1766710000.0,1353052000.0,1361389000.0,966779000.0,982664000.0,833386000.0,716312000.0,603762000.0,241699000.0,0.0,7862000.0,-456214000.0,-1192297000.0,-1595806000.0,-2223029000.0,1276979000.0,2263176000.0,1586719000.0,1050306000.0,791767000.0,519525000.0,363871000.0,293000000.0,170900000.0,88800000.0,109200000.0
,EBITDARatio,0.160084892446432,0.132483863390397,0.133622376422596,0.112766920362756,0.128143323393071,0.139316451921142,0.123027712287949,0.106303706514285,0.0501450415539592,0.0,0.00190055334095618,-0.0998435205469559,-0.291915632913515,-0.253727109712792,-0.239987740597256,0.0894593316934755,0.154014808906849,0.135487126187409,0.116069686059981,0.105967101183795,0.0965315352141986,0.0874889488010606,0.0785459614508217,0.059619745334031,0.0351822503961965,0.0457996057543094
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1747025000.0,1338852000.0,1347589000.0,952979000.0,968864000.0,820486000.0,703279000.0,590662000.0,228599000.0,0.0,-24236000.0,-501874000.0,-1246543000.0,-1669786000.0,-2306881000.0,1193304000.0,2201664000.0,1540423000.0,1010146000.0,761983000.0,486649000.0,349641000.0,279500000.0,165900000.0,81000000.0,102500000.0
,operatingIncomeRatio,0.158301197834521,0.131093472732726,0.132267885682159,0.11115726241507,0.126343748092841,0.137159969535089,0.120789274045607,0.103997204025991,0.0474271981025718,0.0,-0.00585879048224547,-0.109836320303592,-0.305196933984496,-0.265489649505569,-0.24904000758278,0.0835974423597812,0.149828762870006,0.131533992712627,0.111631590312486,0.101980923253093,0.0904229345661028,0.084067495205036,0.0749269495751012,0.0578754578754579,0.0320919175911252,0.0429895566833033
,totalOtherIncomeExpensesNet,-20920000.0,-15431000.0,-7024000.0,-16185000.0,-37564000.0,-6782000.0,-17304000.0,-66523000.0,-49139000.0,0.0,-289806000.0,-739474000.0,-735481000.0,-12813000.0,-190022000.0,-106012000.0,75350000.0,60114000.0,38763000.0,12418000.0,5138000.0,5455000.0,6800000.0,0.0,0.0,0.0
,incomeBeforeTax,1728694000.0,1339576000.0,1347540000.0,938828000.0,933850000.0,816023000.0,689758000.0,527822000.0,183554000.0,0.0,-310300000.0,-1234546000.0,-1975119000.0,-1682599000.0,-2496903000.0,1082728000.0,2277014000.0,1600537000.0,995656000.0,728822000.0,491787000.0,355096000.0,286400000.0,165800000.0,81000000.0,102500000.0
,incomeBeforeTaxRatio,0.156640191691218,0.1311643630733,0.132263076258516,0.10950666316741,0.121777782182535,0.136413893497186,0.118467021035961,0.0929330348378714,0.0380817585401488,0.0,-0.0750116639148691,-0.270183332640301,-0.483577592633806,-0.267526867974951,-0.269553887718294,0.0758509915087197,0.154956519549615,0.136667020743192,0.110030295307974,0.0975427804126412,0.0913776124505753,0.0853790924900897,0.076776666756025,0.0578405721262864,0.0320919175911252,0.0429895566833033
,incomeTaxExpense,321855000.0,322876000.0,325517000.0,491607000.0,331147000.0,321933000.0,215420000.0,-2092294000.0,-22591000.0,0.0,-99912000.0,-137817000.0,-792552000.0,-209486000.0,-222486000.0,393082000.0,840126000.0,602529000.0,378334000.0,284221000.0,189362000.0,136712000.0,108100000.0,64700000.0,31200000.0,39300000.0
,netIncome,1406839000.0,1016700000.0,1022023000.0,447221000.0,602703000.0,494090000.0,474338000.0,2620116000.0,206145000.0,0.0,-210388000.0,-1096729000.0,-1182567000.0,-1473113000.0,-2255755000.0,687471000.0,1491913000.0,986541000.0,624634000.0,453645000.0,301393000.0,188513000.0,178200000.0,102100000.0,52800000.0,179600000.0
,netIncomeRatio,0.127476309074181,0.0995500127925732,0.100313093479197,0.0521646983349372,0.0785948863894208,0.082596618769354,0.0814682973218949,0.461320921650223,0.0427686899455145,0.0,-0.0508590201344553,-0.240021753926759,-0.28953339165295,-0.234219387425753,-0.243520685421091,0.0481610866103869,0.101528425363579,0.0842389893585773,0.0690285233849851,0.060714131324648,0.0560010182239795,0.0453259649857624,0.04777095675951,0.0356183499040642,0.020919175911252,0.0753260915153294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.12518989416929,3.67,3.56,1.45,1.76,1.38,1.27,6.79,0.540266064230715,0.0,-0.55,-2.870808,-3.106374,-5.81,-8.94,2.73,5.84,3.905,2.555,1.875,1.535,1.14,1.03,0.595,0.30375,0.896250000174659
,EPSDiluted,5.12518989416929,3.66,3.55,1.44,1.75,1.36,1.26,6.72,0.53604861609511,0.0,-0.55,-2.9,-3.75,-5.81,-8.94,2.66,5.68,3.79,2.485,1.8375,1.4975,1.1175,1.0175,0.5825,0.3,0.885352112052569
,weightedAverageShsOut,274495000.0,274495000.0,283578000.0,305089000.0,339747000.0,356576000.0,370377000.0,383077000.0,381562000.0,380579000.0,379877000.0,382027940.0,274327000.0,253512000.0,252192000.0,252200000.0,255492000.0,252590000.0,244324000.0,241812000.0,196392000.0,165240000.0,172984000.0,171936000.0,174040000.0,200390516.0
,weightedAverageShsOutDil,274495000.0,275297000.0,284865000.0,306814000.0,342123000.0,359793000.0,374102000.0,386866000.0,384564000.0,382025000.0,379877000.0,382027940.0,315430000.0,253512000.0,252192000.0,258621000.0,262801000.0,260234000.0,251460000.0,246984000.0,201292000.0,168584000.0,175292000.0,175536000.0,175632000.0,202857143.0
