date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-331039000.0,-242767000.0,-230235000.0,-72329000.0,-97334000.0,-217952000.0,2286000.0,-235111000.0,-205139000.0,-178870000.0,-81870000.0,-64459000.0,-41864000.0
,depreciationAndAmortization,12126000.0,17178000.0,4921000.0,11358000.0,11374000.0,12920000.0,14969000.0,16639000.0,14570000.0,11077000.0,7280000.0,5775000.0,2627000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,13743000.0,12554000.0,9190000.0,6265000.0,7325000.0,9134000.0,14105000.0,18047000.0,27473000.0,25492000.0,10432000.0,3299000.0,2027000.0
,changeInWorkingCapital,71037000.0,31995000.0,-116982000.0,48206000.0,-9598000.0,-74753000.0,33988000.0,-4050000.0,-43537000.0,-195613000.0,191756000.0,18706000.0,-1329000.0
,accountsReceivables,-24161000.0,-2818000.0,7448000.0,-19647000.0,-8959000.0,4271000.0,-1221000.0,-4849000.0,2837000.0,-1975000.0,-3565000.0,-585000.0,-787000.0
,inventory,-16249000.0,-17989000.0,-4416000.0,-3126000.0,5686000.0,4470000.0,-4481000.0,-5612000.0,2919000.0,-20680000.0,-1708000.0,-878000.0,-1420000.0
,accountsPayables,-10081000.0,23748000.0,11603000.0,5858000.0,6442000.0,4373000.0,-3209000.0,-2636000.0,-11811000.0,15648000.0,3478000.0,-997000.0,1278000.0
,otherWorkingCapital,-16489000.0,-87526000.0,-119521000.0,-2539000.0,-50745000.0,-41147000.0,33606000.0,-382000.0,3668000.0,47205000.0,242818000.0,51062000.0,32356000.0
,otherNonCashItems,58380000.0,24107000.0,223740000.0,-94117000.0,5866000.0,185519000.0,-150056000.0,98616000.0,55761000.0,245418000.0,-192175000.0,-9039000.0,-340000.0
,netCashProvidedByOperatingActivites,-175753000.0,-156933000.0,-109366000.0,-100617000.0,-82367000.0,-85132000.0,-84708000.0,-105859000.0,-150872000.0,-92496000.0,-64577000.0,-45718000.0,-38879000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-12781000.0,-13080000.0,-12472000.0,-4412000.0,-922000.0,-3367000.0,-5004000.0,-8087000.0,-56858000.0,-97024000.0,-15512000.0,-7608000.0,-21996000.0
,acquisitionsNet,0.0,0.0,0.0,54827000.0,10000000.0,0.0,-2075000.0,0.0,0.0,-2934000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-11786000.0,-5559000.0,-2759000.0,-1371000.0,-2795000.0,-8334000.0,-67639000.0,-197484000.0,-47996000.0,-54353000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,12498000.0,6187000.0,2321000.0,1409000.0,1281000.0,16503000.0,173106000.0,129085000.0,31940000.0,63651000.0
,otherInvestingActivites,0.0,0.0,0.0,865000.0,-4064000.0,-1339000.0,-2790000.0,-736000.0,-955000.0,344000.0,4506000.0,-1758000.0,-1962000.0
,netCashUsedForInvestingActivites,-12781000.0,-13080000.0,-12472000.0,51992000.0,5642000.0,-5144000.0,-9831000.0,-10337000.0,-49644000.0,5853000.0,-79405000.0,-25422000.0,-14660000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-55420000.0,-117661000.0,-42649000.0,-39409000.0,-11338000.0,-41548000.0,-6778000.0,-4643000.0,-56360000.0,-7853000.0,-12450000.0,-2119000.0,-503000.0
,commonStockIssued,215037000.0,53721000.0,1415000.0,0.0,5180000.0,25239000.0,6488000.0,20289000.0,85573000.0,8445000.0,86263000.0,113000.0,586000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-497000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,62908000.0,188850000.0,149191000.0,117757000.0,98357000.0,77733000.0,131211000.0,75535000.0,108904000.0,40957000.0,192874000.0,73479000.0,67896000.0
,netCashUsedProvidedByFinancingActivities,222525000.0,124910000.0,107957000.0,78348000.0,92199000.0,61424000.0,130921000.0,91181000.0,138117000.0,41052000.0,266687000.0,71473000.0,67979000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-4268000.0,-252000.0,-77000.0,186000.0,-316000.0,-1203000.0,-1203000.0,1291000.0,-2712000.0,-1766000.0,1167000.0,956000.0,-555000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,29723000.0,-45355000.0,-13958000.0,29909000.0,15158000.0,-30055000.0,35179000.0,-23724000.0,-65111000.0,-47357000.0,123872000.0,1289000.0,13885000.0
,cashAtEndOfPeriod,31422000.0,1699000.0,47054000.0,57059000.0,27150000.0,11992000.0,42047000.0,6868000.0,30592000.0,95703000.0,143060000.0,19188000.0,17899000.0
,cashAtBeginningOfPeriod,1699000.0,47054000.0,61012000.0,27150000.0,11992000.0,42047000.0,6868000.0,30592000.0,95703000.0,143060000.0,19188000.0,17899000.0,4014000.0
