Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,891288000.0,412828000.0,258754000.0,315606000.0,561575000.0
Revenue Growth,1.15898146443555,0.595445867503497,-0.180135992344886,-0.437998486399858,
Cost of Revenue,127389000.0,121383000.0,139419000.0,192371000.0,181998000.0
Gross Profit,763899000.0,291445000.0,119335000.0,123235000.0,379577000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,85816000.0,36673000.0,28686000.0,35662000.0,26605000.0
Operating Expenses,510770000.0,246145000.0,200014000.0,900886000.0,270467000.0
Operating Income,253129000.0,45300000.0,-80679000.0,-777651000.0,109110000.0
Interest Expense,90114000.0,80934000.0,70415000.0,51544000.0,45159000.0
Earnings before Tax,224462000.0,-62868000.0,-208087000.0,-646685000.0,309419000.0
Income Tax Expense,2922000.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,221540000.0,-62868000.0,-208087000.0,-646685000.0,309419000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,221540000.0,-62868000.0,-208087000.0,-646685000.0,309419000.0
EPS,4.81,-2.01,-7.99,-11.94,
EPS Diluted,4.81,-2.01,-7.99,-11.94,
Weighted Average Shs Out,46058000.0,54157000.0,54000000.0,54000000.0,
Weighted Average Shs Out (Dil),46061000.0,31244000.0,26036000.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.85707313461,0.706,0.4612,0.3905,0.6759
EBITDA Margin,0.652364892156,0.472,0.034,-1.15,1.006
EBIT Margin,0.284003599286,0.0438,-0.5321,-1.8857,0.6314
Profit Margin,0.248561632155,-0.152,-0.804,-2.049,0.551
Free Cash Flow margin,0.295577860355,0.0506,0.0119,-0.3401,-0.1587
EBITDA,581445000.0,194713000.0,8846000.0,-363057000.0,565187000.0
EBIT,253129000.0,18066000.0,-137672000.0,-595141000.0,354578000.0
Consolidated Income,221540000.0,-62868000.0,-208087000.0,-646685000.0,309419000.0
Earnings Before Tax Margin,0.251840033749,-0.1523,-0.8042,-2.049,0.551
Net Profit Margin,0.248561632155,-0.1523,-0.8042,-2.049,0.551
