date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,59148000.0,21865000.0,30307000.0,21075000.0,28356000.0,27789000.0,8589000.0,32265000.0,14911000.0,15463000.0,8444000.0,-4179000.0,-12101000.0,1758000.0,16000000.0,15054000.0,22754000.0,25331000.0,24315000.0,22710000.0,24495000.0,27400000.0,16800000.0,13400000.0,12200000.0,12200000.0,12500000.0,9700000.0,4500000.0,2200000.0,6400000.0,7800000.0
,depreciationAndAmortization,18207000.0,20596000.0,29806000.0,30516000.0,29045000.0,25756000.0,22613000.0,21450000.0,19415000.0,18242000.0,16859000.0,19346000.0,21603000.0,22416000.0,21663000.0,21035000.0,19145000.0,17199000.0,15903000.0,20300000.0,15738000.0,14800000.0,14300000.0,13800000.0,12600000.0,10600000.0,8600000.0,6900000.0,6100000.0,5500000.0,5200000.0,4900000.0
,deferredIncomeTax,-2458000.0,-2691000.0,-439000.0,5559000.0,-1120000.0,-3019000.0,4800000.0,-652000.0,-2209000.0,-7947000.0,-2953000.0,-2200000.0,416000.0,-6063000.0,-3870000.0,-708000.0,810000.0,851000.0,3552000.0,-1229000.0,-2303000.0,-2400000.0,200000.0,-800000.0,2500000.0,900000.0,-700000.0,500000.0,-800000.0,-400000.0,-5100000.0,-4700000.0
,stockBasedCompensation,4375000.0,3435000.0,4358000.0,3818000.0,3872000.0,4033000.0,3319000.0,3323000.0,2553000.0,2060000.0,1716000.0,1668000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,34696000.0,-36117000.0,-7379000.0,22838000.0,-26584000.0,11163000.0,-8998000.0,32579000.0,-15297000.0,-1026000.0,9472000.0,18780000.0,-7980000.0,-8634000.0,4321000.0,-13957000.0,-47963000.0,-10016000.0,-19547000.0,-18620000.0,27172000.0,-34400000.0,51000000.0,-1000000.0,-2200000.0,20200000.0,-8100000.0,44400000.0,4300000.0,-8500000.0,6300000.0,-3400000.0
,accountsReceivables,0.0,247000.0,535000.0,1820000.0,1514000.0,960000.0,870000.0,1400000.0,1210000.0,2299000.0,1397000.0,9263000.0,38714000.0,10891000.0,11484000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,14909000.0,1023000.0,-2403000.0,-2112000.0,6876000.0,-2305000.0,-15656000.0,5419000.0,-3458000.0,-1775000.0,1363000.0,10442000.0,-1291000.0,22312000.0,-17133000.0,3181000.0,-4548000.0,7064000.0,-9666000.0,5406000.0,-14048000.0,-2400000.0,-1400000.0,-3300000.0,-3800000.0,-9500000.0,-9800000.0,-4200000.0,-1100000.0,1000000.0,-5800000.0,-4500000.0
,accountsPayables,17349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,112203000.0,77507000.0,113624000.0,121003000.0,98165000.0,124749000.0,113586000.0,122584000.0,90005000.0,105302000.0,106328000.0,96856000.0,78076000.0,86056000.0,94690000.0,90369000.0,104326000.0,152289000.0,162305000.0,181852000.0,200472000.0,173300000.0,207700000.0,156700000.0,157700000.0,159900000.0,139700000.0,147800000.0,103400000.0,99100000.0,107600000.0,101300000.0
,otherNonCashItems,595000.0,616000.0,822000.0,101000.0,-1139000.0,-160000.0,641000.0,459000.0,337000.0,237000.0,-628000.0,707000.0,1178000.0,1782000.0,1598000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,3300000.0,0.0,200000.0,0.0,0.0,200000.0
,netCashProvidedByOperatingActivites,130191000.0,63419000.0,70392000.0,52457000.0,60054000.0,52232000.0,55454000.0,55889000.0,52168000.0,19072000.0,24201000.0,38495000.0,40700000.0,39109000.0,28012000.0,31713000.0,49354000.0,81993000.0,85255000.0,30049000.0,16697000.0,70000000.0,55400000.0,24800000.0,-3100000.0,-1400000.0,-1900000.0,-15200000.0,-5300000.0,13500000.0,-15300000.0,4800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,76285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35007000.0,-58030000.0,-27891000.0,-45455000.0,-19034000.0,-36105000.0,-30800000.0,-11100000.0,-14500000.0,-16400000.0,-44900000.0,-24400000.0,-13700000.0,-9700000.0,-8400000.0,-10300000.0,-5800000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,-9975000.0,-10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,12725000.0,7250000.0,0.0,0.0,0.0,0.0,0.0,6625000.0,0.0,0.0,0.0,5000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
