date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,revenue,530949000.0,479496000.0,798122000.0,679202000.0,455187000.0,496034000.0,462028000.0,390800000.0,400400000.0,432800000.0,575200000.0,893300000.0,1364200000.0,1425600000.0,980200000.0,798500000.0,694400000.0,606600000.0,525700000.0,484200000.0,471900000.0,264800000.0,83400000.0,1900000.0,200000.0,100000.0,0.0,4800000.0,5200000.0,5400000.0,5300000.0,3900000.0
,costOfRevenue,177727000.0,198789000.0,489470000.0,328533000.0,199529000.0,213891000.0,176229000.0,157400000.0,151800000.0,95700000.0,79800000.0,23500000.0,23600000.0,29700000.0,24900000.0,23100000.0,22400000.0,17400000.0,13800000.0,12800000.0,12800000.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,353222000.0,280707000.0,308652000.0,350669000.0,255658000.0,282143000.0,285799000.0,233400000.0,248600000.0,337100000.0,495400000.0,869800000.0,1340600000.0,1395900000.0,955300000.0,775400000.0,672000000.0,589200000.0,484000000.0,442600000.0,441200000.0,249800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.665265402138435,0.585420941989089,0.386722831847763,0.516295593947014,0.561654880301942,0.568797703383236,0.618575064714693,0.597236438075742,0.620879120879121,0.778881700554529,0.861265646731572,0.973693048248069,0.982700483800029,0.979166666666667,0.974597021016119,0.971070757670632,0.967741935483871,0.971315529179031,0.920677192315009,0.914085088806278,0.934943844034753,0.943353474320242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,100879000.0,98609000.0,92135000.0,98882000.0,84027000.0,81277000.0,88806000.0,92114000.0,80856000.0,200760000.0,189292000.0,150511000.0,182671000.0,165176000.0,96432000.0,63987000.0,47912000.0,38153000.0,30449000.0,27700000.0,28600000.0,22900000.0,2500000.0,500000.0,0.0,300000.0,400000.0,1000000.0,800000.0,600000.0,600000.0,500000.0
,SellingAndMarketingExpenses,0.0,180416000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,569000.0,19602000.0,22977000.0,15126000.0,-6631000.0,42941000.0,4626000.0,13500000.0,99000000.0,57500000.0,354600000.0,1360200000.0,1051400000.0,329200000.0,14000000.0,2300000.0,9000000.0,7500000.0,8300000.0,7000000.0,6500000.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,100879000.0,163350000.0,167771000.0,142087000.0,125842000.0,183091000.0,160663000.0,168869000.0,231946000.0,490900000.0,754900000.0,1645700000.0,1910000000.0,1216000000.0,617200000.0,497700000.0,475300000.0,299500000.0,289800000.0,240500000.0,243500000.0,223700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,597973000.0,366998000.0,878503000.0,733363000.0,566086000.0,635598000.0,627199000.0,653700000.0,807700000.0,586600000.0,834700000.0,1669200000.0,1933600000.0,1245700000.0,642100000.0,520800000.0,497700000.0,316900000.0,303600000.0,253300000.0,256300000.0,225900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,-169574000.0,183919000.0,183751000.0,194686000.0,221398000.0,224639000.0,224483000.0,266225000.0,355097000.0,344788000.0,-315985000.0,-481116000.0,-660284000.0,-627720000.0,-429807000.0,-313053000.0,-231027000.0,-194999000.0,1200000.0,0.0,0.0,0.0,44700000.0,0.0,300000.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,58092000.0,58259000.0,58699000.0,49934000.0,54329000.0,65247000.0,73571000.0,71500000.0,70800000.0,63900000.0,70800000.0,99300000.0,104500000.0,100100000.0,84000000.0,75600000.0,64500000.0,55300000.0,71300000.0,56000000.0,47400000.0,15900000.0,-10100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,246814000.0,170757000.0,-21682000.0,-4227000.0,-56570000.0,-74317000.0,-91600000.0,-191400000.0,-336500000.0,-89900000.0,-188600000.0,-676600000.0,-465000000.0,279900000.0,422100000.0,353300000.0,261300000.0,344900000.0,293400000.0,286900000.0,262900000.0,54800000.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.46485443988029,0.356117673557235,-0.0271662728254578,-0.00622347990730298,-0.124278593193567,-0.149822391207054,-0.198256382730051,-0.489764585465711,-0.84040959040959,-0.20771719038817,-0.3278859527121,-0.757416321504534,-0.340859111567219,0.196338383838384,0.430626402774944,0.442454602379461,0.376296082949309,0.568578964721398,0.558112992200875,0.592523750516316,0.557109557109557,0.206948640483384,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,188722000.0,112498000.0,-80381000.0,-54161000.0,-110899000.0,-139564000.0,-165171000.0,-262900000.0,-407300000.0,-153800000.0,-259400000.0,-775900000.0,-569500000.0,179800000.0,338100000.0,277700000.0,196800000.0,289600000.0,222100000.0,230900000.0,215500000.0,38900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.355442801474341,0.234617181373776,-0.100712672999867,-0.0797421091221757,-0.243633935064051,-0.281359745501316,-0.357491320872328,-0.672722620266121,-1.01723276723277,-0.355360443622921,-0.450973574408901,-0.868577185715885,-0.417460782876411,0.126122334455668,0.344929606202816,0.347777082028804,0.283410138248848,0.477415100560501,0.422484306638767,0.476869062370921,0.456664547573639,0.14690332326284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,83857000.0,55363000.0,82342000.0,188091000.0,46515000.0,49931000.0,81033000.0,13500000.0,99000000.0,57500000.0,354600000.0,1360200000.0,1051400000.0,329200000.0,14000000.0,2300000.0,9000000.0,7500000.0,8300000.0,7000000.0,6500000.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-30618000.0,334763000.0,-17511000.0,-41146000.0,-33550000.0,-107411000.0,-70266000.0,-221400000.0,-304200000.0,-58700000.0,-207500000.0,-770600000.0,-301300000.0,209500000.0,350500000.0,280700000.0,199700000.0,285300000.0,223300000.0,232000000.0,218500000.0,38900000.0,0.0,0.0,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.0576665555448828,0.698155980446135,-0.021940254748021,-0.0605799158424151,-0.0737059713919774,-0.216539592044094,-0.152081692018666,-0.566530194472876,-0.75974025974026,-0.135628465804067,-0.360744089012517,-0.862644128512258,-0.220862043688609,0.146955667789001,0.357580085696797,0.351534126487163,0.287586405529954,0.470326409495549,0.424766977363515,0.479140850888063,0.46302182665819,0.14690332326284,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-235000.0,438000.0,815000.0,-948000.0,-10166000.0,7639000.0,3912000.0,-700000.0,8400000.0,-4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-30853000.0,324042000.0,-32262000.0,83633000.0,-9990000.0,-96251000.0,-73474000.0,-112000000.0,-239900000.0,-22100000.0,79700000.0,-768800000.0,-196800000.0,239000000.0,374800000.0,287900000.0,260400000.0,292200000.0,215300000.0,229900000.0,217600000.0,38900000.0,59900000.0,0.0,-600000.0,-100000.0,-300000.0,3700000.0,-500000.0,4800000.0,4700000.0,3400000.0
,netIncomeRatio,-0.0581091592601173,0.675797086941288,-0.040422391564197,0.123134207496444,-0.0219470239703682,-0.194041134277086,-0.159024994156198,-0.286591606960082,-0.599150849150849,-0.0510628465804067,0.13856050069541,-0.860629127952536,-0.144260372379416,0.167648709315376,0.382370944705162,0.360551033187226,0.375,0.481701285855589,0.409549172531862,0.47480380008261,0.461114642932825,0.14690332326284,0.718225419664269,0.0,-3.0,-1.0,0.0,0.770833333333333,-0.0961538461538462,0.888888888888889,0.886792452830189,0.871794871794872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.411192408673517,5.00868678125386,-0.47473,1.17758,-0.136005336745946,-1.13254,-0.86408,-1.31765,-2.86619,-0.24915,0.85515,-7.68032,-1.5,1.87011,3.22547,2.5321,2.31467,2.80692,2.32505,2.60658,2.52436,0.64404,1.385864,0.356294,-7.838464,-1.781469,-4.63182,51.662604,-7.48217,66.626944,64.489181,59.857361
,EPSDiluted,-0.411192408673517,4.01708278580815,-0.47473,1.17758,-0.101455309900779,-1.13254,-0.86408,-1.31765,-2.86619,-0.24915,0.85515,-7.68032,-1.5,1.87011,3.22547,2.5321,2.31467,2.80692,2.32505,2.60658,2.52436,0.64404,1.346268,0.356294,-7.838464,-1.781469,-4.63182,51.662604,-7.48217,66.626944,64.489181,59.857361
,weightedAverageShsOut,75033000.0,64696000.0,67958000.0,71021000.0,73453000.0,84987000.0,85031000.0,84990000.0,83742000.0,88688000.0,93244000.0,100071000.0,131153000.0,126801000.0,115023000.0,135170422.0,139276470.0,115935317.0,92600000.0,88200000.0,86200000.0,60400000.0,43222129.0,1884000.0,637000.0,637000.0,637000.0,637000.0,637000.0,637000.0,637000.0,637000.0
,weightedAverageShsOutDil,75033000.0,80666000.0,67958000.0,71021000.0,98467000.0,84987000.0,85031000.0,84990000.0,83742000.0,88688000.0,93244000.0,100071000.0,131153000.0,126801000.0,115023000.0,135170422.0,139276470.0,115935317.0,92600000.0,88200000.0,86200000.0,60400000.0,44493368.0,1884000.0,637000.0,637000.0,637000.0,637000.0,637000.0,637000.0,637000.0,637000.0
