date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-192610000.0,-88937000.0,-40893000.0,-45320000.0,-61077000.0,-67487000.0,-50149000.0,-40225000.0,-22541000.0,-7542000.0
,depreciationAndAmortization,89312000.0,75743000.0,53794000.0,23243000.0,18805000.0,15119000.0,9044000.0,4536000.0,1916000.0,1166000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,-422000.0,0.0,0.0,0.0
,stockBasedCompensation,135143000.0,99536000.0,56198000.0,40598000.0,31946000.0,23268000.0,11666000.0,6220000.0,8686000.0,603000.0
,changeInWorkingCapital,-37636000.0,24897000.0,454626000.0,23074000.0,-15474000.0,-38059000.0,166781000.0,-43090000.0,49177000.0,566000.0
,accountsReceivables,-27084000.0,-28425000.0,-22557000.0,-38315000.0,-30251000.0,-19456000.0,-8565000.0,-3036000.0,-1285000.0,-857000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,11766000.0,7436000.0,245000.0,-1823000.0,658000.0,-774000.0,1012000.0,2284000.0,701000.0,220000.0
,otherWorkingCapital,586235000.0,623871000.0,598974000.0,144348000.0,121274000.0,136748000.0,174807000.0,8026000.0,51116000.0,1939000.0
,otherNonCashItems,25946000.0,19708000.0,15749000.0,1559000.0,1125000.0,2420000.0,376000.0,225000.0,125000.0,38000.0
,netCashProvidedByOperatingActivites,69866000.0,93419000.0,115517000.0,35650000.0,18928000.0,4006000.0,-13621000.0,-20713000.0,-7200000.0,-5133000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-18737000.0,-64859000.0,-48465000.0,-26211000.0,-25459000.0,-18480000.0,-21645000.0,-11027000.0,-5698000.0,-774000.0
,acquisitionsNet,0.0,-4000000.0,-30000000.0,0.0,0.0,-5000000.0,-2000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-405054000.0,-391079000.0,-659428000.0,-128669000.0,-168938000.0,-110978000.0,-114468000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,335964000.0,395559000.0,267657000.0,131135000.0,175877000.0,80397000.0,18717000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-87000.0,0.0,-3492000.0,978000.0,-1001000.0,-4600000.0,0.0
,netCashUsedForInvestingActivites,-142857000.0,-64629000.0,-470668000.0,-23832000.0,-18520000.0,-58051000.0,-118680000.0,-17227000.0,-13171000.0,-2132000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,-271000.0,0.0,0.0,-61000.0
,commonStockIssued,0.0,0.0,17383000.0,24764000.0,16700000.0,12459000.0,121133000.0,294000.0,255000.0,130000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,978000.0,-59586000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,21290000.0,26213000.0,457631000.0,32356000.0,21983000.0,14702000.0,218105000.0,294000.0,60022000.0,15028000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-51701000.0,55003000.0,102480000.0,44174000.0,22391000.0,-39343000.0,85804000.0,-37646000.0,39651000.0,7763000.0
,cashAtEndOfPeriod,246463000.0,298164000.0,243161000.0,132479000.0,88305000.0,65914000.0,105257000.0,19453000.0,57099000.0,17448000.0
,cashAtBeginningOfPeriod,298164000.0,243161000.0,140681000.0,88305000.0,65914000.0,105257000.0,19453000.0,57099000.0,17448000.0,9685000.0
,operatingCashFlow,69866000.0,93419000.0,115517000.0,35650000.0,18928000.0,4006000.0,-13621000.0,-20713000.0,-7200000.0,-5133000.0
,capitalExpenditure,-32231000.0,-64859000.0,-48465000.0,-26211000.0,-25459000.0,-18480000.0,-21645000.0,-16226000.0,-8571000.0,-2132000.0
,freeCashFlow,37635000.0,28560000.0,67052000.0,9439000.0,-6531000.0,-14474000.0,-35266000.0,-36939000.0,-15771000.0,-7265000.0
