date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,1234003000.0,1304034000.0,1387310000.0,1249634000.0,960561000.0,828000000.0,505000000.0,638800000.0,611000000.0,509300000.0,298800000.0,251700000.0,230900000.0,187400000.0,102000000.0,126100000.0,61400000.0,51800000.0,52400000.0,104800000.0,69800000.0,69600000.0,125900000.0,97900000.0
,costOfRevenue,1004332000.0,1011087000.0,1033005000.0,946534000.0,755196000.0,764200000.0,476900000.0,560000000.0,526200000.0,402100000.0,325300000.0,298700000.0,284800000.0,267400000.0,238400000.0,228400000.0,122400000.0,67000000.0,76700000.0,88600000.0,77000000.0,76800000.0,89600000.0,75700000.0
,grossProfit,229671000.0,292947000.0,354305000.0,303100000.0,205365000.0,63800000.0,28100000.0,78800000.0,84800000.0,107200000.0,-26500000.0,-47000000.0,-53900000.0,-80000000.0,-144400000.0,-102400000.0,-61000000.0,-15200000.0,-24400000.0,16100000.0,-7200000.0,-7100000.0,36400000.0,22200000.0
,grossProfitRatio,0.186118672320894,0.224646750008052,0.25538992726932,0.242551018938345,0.213796937414698,0.0770531400966184,0.0556435643564356,0.123356293049468,0.138788870703764,0.210484979383467,-0.0886880856760375,-0.186730234406039,-0.233434387180598,-0.426894343649947,-1.4156862745098,-0.812053925455987,-0.993485342019544,-0.293436293436293,-0.465648854961832,0.153625954198473,-0.103151862464183,-0.102011494252874,0.289118347895155,0.226762002042901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,75579000.0,73053000.0,67664000.0,63134000.0,61669000.0,51800000.0,33100000.0,31100000.0,24900000.0,23900000.0,23400000.0,15000000.0,13800000.0,15000000.0,16000000.0,17100000.0,20700000.0,17000000.0,9600000.0,9000000.0,9200000.0,8100000.0,7300000.0,4100000.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14500000.0,11600000.0,8700000.0,8700000.0,8600000.0,7000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-2442000.0,0.0,-12492000.0,-109930000.0,-55404000.0,-27838000.0,-27583000.0,0.0,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,1400000.0
