date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY,2006-01-31_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,21999000.0,67154000.0,62402000.0,80267000.0,83795000.0,106992000.0,115435000.0,146319000.0,157188000.0,197705000.0,216727000.0,201665000.0,201836000.0,179893000.0,161334000.0,126264000.0,157303000.0,148166000.0,133848000.0,115779000.0,98468000.0,1800000.0,85200000.0,71800000.0,67900000.0,49300000.0
,costOfRevenue,12069000.0,23652000.0,25072000.0,26323000.0,41615000.0,60153000.0,58328000.0,67120000.0,75266000.0,99693000.0,107978000.0,98412000.0,98540000.0,98929000.0,85485000.0,74133000.0,85846000.0,87574000.0,82921000.0,70157000.0,53806000.0,2100000.0,49700000.0,44200000.0,39500000.0,29800000.0
,grossProfit,9930000.0,43502000.0,37330000.0,53944000.0,42180000.0,46839000.0,57107000.0,79199000.0,81922000.0,98012000.0,108749000.0,103253000.0,103296000.0,80964000.0,75849000.0,52131000.0,71457000.0,60592000.0,50927000.0,45622000.0,44662000.0,-300000.0,35500000.0,27600000.0,28400000.0,19500000.0
,grossProfitRatio,0.451384153825174,0.647794621318164,0.598218005833146,0.672057009730026,0.503371322871293,0.437780394795873,0.494711309394898,0.541276252571436,0.521172099651373,0.495748716522091,0.501778735459818,0.512002578533707,0.511781842684159,0.450067540148866,0.47013648703931,0.412873027941456,0.454263427906651,0.408946721920009,0.380483832406909,0.39404382487325,0.453568672055896,-0.166666666666667,0.416666666666667,0.384401114206128,0.418262150220913,0.39553752535497
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,13808000.0,16050000.0,19705000.0,23162000.0,30093000.0,33696000.0,42169000.0,39657000.0,39627000.0,40692000.0,48403000.0,50664000.0,43042000.0,42699000.0,40914000.0,34378000.0,29424000.0,26030000.0,26097000.0,23359000.0,20283000.0,1800000.0,16300000.0,15800000.0,11800000.0,5400000.0
,GeneralAndAdministrativeExpenses,9746000.0,15211000.0,19618000.0,17385000.0,19009000.0,19579000.0,19764000.0,21941000.0,20700000.0,24116000.0,24328000.0,21719000.0,20979000.0,43356000.0,41554000.0,32887000.0,29709000.0,27390000.0,38776000.0,21536000.0,19844000.0,1500000.0,13900000.0,14000000.0,9800000.0,6300000.0
,SellingAndMarketingExpenses,6420000.0,12179000.0,14414000.0,12614000.0,14033000.0,15197000.0,13920000.0,15018000.0,15606000.0,21619000.0,24506000.0,25842000.0,27506000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,29974000.0,43440000.0,53737000.0,54614000.0,65154000.0,72513000.0,79937000.0,79977000.0,79899000.0,90350000.0,100596000.0,101051000.0,93102000.0,89007000.0,88132000.0,69466000.0,59133000.0,53420000.0,64873000.0,44895000.0,45047000.0,3300000.0,34400000.0,34600000.0,24400000.0,13100000.0
,costAndExpenses,42043000.0,67092000.0,78809000.0,80937000.0,106769000.0,132666000.0,138265000.0,147097000.0,155165000.0,190043000.0,208574000.0,199463000.0,191642000.0,187936000.0,173617000.0,143599000.0,144979000.0,140994000.0,147794000.0,115052000.0,98853000.0,5400000.0,84100000.0,78800000.0,63900000.0,42900000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154000.0,55000.0,472000.0,156000.0,57000.0,0.0,96000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
