date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,336794000.0,261016000.0,261004000.0,217217000.0,133569000.0,53949000.0,8433000.0,4758000.0,135758000.0,24512000.0,24223000.0,24374000.0,23096000.0,22002000.0,19587000.0,12054000.0,8940000.0,3605000.0,156000.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43188000.0
,grossProfit,336794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24512000.0,24223000.0,24374000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43188000.0
,grossProfitRatio,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1788000.0,0.0,0.0,1355000.0,1393000.0,2619000.0,7498000.0,125181000.0,117898000.0,103568000.0,75070000.0,77524000.0,82020000.0,155254000.0,166564000.0,134677000.0,86996000.0,61704000.0,66481000.0,53773000.0,49802000.0
,GeneralAndAdministrativeExpenses,13883000.0,14656000.0,22753000.0,32258000.0,23188000.0,19750000.0,34864000.0,48440000.0,30859000.0,30681000.0,27476000.0,27066000.0,28861000.0,35313000.0,32193000.0,26933000.0,28339000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-348000.0,-345000.0,-5702000.0,-7042000.0,2382000.0,1120000.0,-3272000.0,6732000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,15671000.0,14656000.0,22753000.0,33613000.0,24581000.0,22369000.0,42362000.0,173621000.0,148757000.0,134249000.0,102546000.0,104590000.0,110881000.0,190567000.0,198757000.0,161610000.0,112335000.0,0.0,0.0,0.0,0.0
,costAndExpenses,15671000.0,14656000.0,22753000.0,33613000.0,24581000.0,22369000.0,42362000.0,173621000.0,148757000.0,134249000.0,102546000.0,104590000.0,110881000.0,190567000.0,198757000.0,161610000.0,112335000.0,76071000.0,83239000.0,53773000.0,103927000.0
,interestExpense,18331000.0,18660000.0,23954000.0,43601000.0,52416000.0,51803000.0,36892000.0,9348000.0,6003000.0,6022000.0,6044000.0,6052000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,13840.0,13874000.0,13872000.0,13982000.0,13954000.0,13933000.0,12175000.0,8203000.0,7326000.0,7583000.0,6336000.0,5541000.0,6962000.0,4058000.0,4198000.0,4107000.0,4812000.0,5209000.0,5124000.0,0.0,0.0
,EBITDA,321136840.0,260234000.0,252123000.0,197586000.0,122942000.0,45513000.0,-21754000.0,-160660000.0,-5673000.0,-102154000.0,-71987000.0,-74675000.0,-80823000.0,-164507000.0,-174972000.0,-145449000.0,-98583000.0,-67257000.0,-77959000.0,-53773000.0,-103927000.0
,EBITDARatio,0.953511167063546,0.997004015079535,0.965973701552467,0.909624937274707,0.920438125612979,0.843630095089807,-2.57962765326693,-33.7662883564523,-0.0417875926280587,-4.16750979112272,-2.97184494075878,-3.06371543447936,-3.4994371319709,-7.47691118989183,-8.93306785112575,-12.0664509706322,-11.0271812080537,-18.6565880721221,-499.73717948718,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
