date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,91586000.0,62971000.0,144360000.0,10791000.0,357511000.0,90918000.0,-84109000.0,-68406000.0
,depreciationAndAmortization,134623000.0,133969000.0,125100000.0,111273000.0,106790000.0,95196000.0,100026000.0,104650000.0
,deferredIncomeTax,-9063000.0,21838000.0,-34676000.0,96776000.0,-247021000.0,-18862000.0,1631000.0,-22730000.0
,stockBasedCompensation,16399000.0,13315000.0,15052000.0,19785000.0,22464000.0,15620000.0,7968000.0,5665000.0
,changeInWorkingCapital,102658000.0,-6716000.0,-86512000.0,1928000.0,-52464000.0,-24646000.0,-37055000.0,-66509000.0
,accountsReceivables,10819000.0,8426000.0,16792000.0,660000.0,-80310000.0,-3904000.0,-638000.0,-15328000.0
,inventory,9849000.0,4190000.0,-35529000.0,-32028000.0,10089000.0,2872000.0,10843000.0,-22496000.0
,accountsPayables,62880000.0,37611000.0,37230000.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,474492000.0,481208000.0,567720000.0,765000.0,11634000.0,0.0,0.0
,otherNonCashItems,16722000.0,-2484000.0,2370000.0,-7269000.0,8578000.0,18428000.0,18512000.0,14923000.0
,netCashProvidedByOperatingActivites,355655000.0,302709000.0,219653000.0,265793000.0,201583000.0,172339000.0,21788000.0,-49372000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-77692000.0,-101506000.0,-97399000.0,-59599000.0,-74033000.0,-74978000.0,-68624000.0,-80469000.0
,acquisitionsNet,0.0,-58000000.0,-168000000.0,-131000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-68000.0,-73000.0,-583000.0,-449000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,585000.0,411000.0,274000.0,1991000.0,1035000.0,1323000.0,7780000.0,1601000.0
,netCashUsedForInvestingActivites,-82003000.0,-184948000.0,-284141000.0,-189793000.0,-156782000.0,-158452000.0,-56738000.0,13939000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,-389870000.0,-17024000.0,-22822000.0,-658699000.0,-83376000.0
,commonStockIssued,2984000.0,1977000.0,201000.0,481335000.0,205000.0,2006000.0,0.0,0.0
,commonStockRepurchased,-5000000.0,-19994000.0,-125030000.0,-2066000.0,0.0,-44647000.0,-14766000.0,-16073000.0
,dividendsPaid,0.0,0.0,0.0,0.0,-404198000.0,-419216000.0,0.0,0.0
,otherFinancingActivites,-933000.0,-1495000.0,-13114000.0,-25309000.0,-5810000.0,6007000.0,-11168000.0,-2033000.0
,netCashUsedProvidedByFinancingActivities,207909000.0,-6411000.0,-67475000.0,64090000.0,-52001000.0,-1072000.0,105617000.0,34633000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,25157000.0,903000.0,-6648000.0,12692000.0,-3670000.0,-4786000.0,-2791000.0,-3360000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,506718000.0,112253000.0,-138611000.0,152782000.0,-10870000.0,8029000.0,67876000.0,-4160000.0
,cashAtEndOfPeriod,736594000.0,229876000.0,117623000.0,256234000.0,102701000.0,113571000.0,105542000.0,37666000.0
,cashAtBeginningOfPeriod,229876000.0,117623000.0,256234000.0,103452000.0,113571000.0,105542000.0,37666000.0,41826000.0
,operatingCashFlow,355655000.0,302709000.0,219653000.0,265793000.0,201583000.0,172339000.0,21788000.0,-49372000.0
,capitalExpenditure,-96896000.0,-136192000.0,-118700000.0,-63049000.0,-79497000.0,-77687000.0,-70846000.0,-85689000.0
,freeCashFlow,258759000.0,166517000.0,100953000.0,202744000.0,122086000.0,94652000.0,-49058000.0,-135061000.0
