date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,356300000.0,408700000.0,359000000.0,305700000.0,277800000.0,186600000.0,205800000.0,171800000.0,90000000.0,88300000.0,116200000.0,51100000.0,122800000.0,169000000.0,166000000.0,150500000.0,-134400000.0,84400000.0,-190423000.0,-42398000.0,59058000.0,73200000.0
,depreciationAndAmortization,72600000.0,71100000.0,66000000.0,64600000.0,58100000.0,62800000.0,60800000.0,58900000.0,55400000.0,60400000.0,53500000.0,52900000.0,50600000.0,48800000.0,44300000.0,37400000.0,42600000.0,48700000.0,56652000.0,82535000.0,84409000.0,57400000.0
,deferredIncomeTax,7200000.0,16600000.0,25200000.0,43300000.0,-4000000.0,-21300000.0,6100000.0,3500000.0,-2700000.0,3600000.0,-9500000.0,6700000.0,25000000.0,5700000.0,-26300000.0,11900000.0,3200000.0,5000000.0,-17306000.0,0.0,-21030000.0,4500000.0
,stockBasedCompensation,24300000.0,21300000.0,26300000.0,24900000.0,31700000.0,26600000.0,23300000.0,29300000.0,15200000.0,13700000.0,15400000.0,12800000.0,11800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,268100000.0,37300000.0,-401900000.0,365500000.0,3100000.0,-72500000.0,-1700000.0,-159100000.0,17200000.0,-1000000.0,91200000.0,-118900000.0,-27500000.0,19200000.0,-23400000.0,130000000.0,30500000.0,92606000.0,-21225000.0,-152471000.0,-113310000.0,-68500000.0
,accountsReceivables,26000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,110300000.0,-63900000.0,-84200000.0,-56400000.0,300000.0,28800000.0,-96700000.0,-19500000.0,-55800000.0,-28800000.0,-31100000.0,51800000.0,15000000.0,-6700000.0,-47300000.0,100000.0,-28300000.0,900000.0,49524000.0,62148000.0,-3324000.0,-9300000.0
,accountsPayables,-31700000.0,-56100000.0,102200000.0,-18500000.0,40100000.0,-2900000.0,46100000.0,-10900000.0,37100000.0,-5900000.0,33600000.0,-5400000.0,-44200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,386300000.0,118200000.0,80900000.0,482800000.0,117300000.0,114200000.0,186700000.0,188400000.0,347500000.0,330300000.0,331300000.0,240100000.0,359000000.0,386500000.0,367300000.0,390700000.0,260700000.0,230200000.0,137594000.0,158819000.0,311290000.0,424600000.0
,otherNonCashItems,300000.0,-75000000.0,-25100000.0,-1400000.0,-53800000.0,1000000.0,300000.0,4600000.0,2200000.0,95400000.0,8700000.0,58200000.0,-33300000.0,32700000.0,32300000.0,900000.0,0.0,0.0,0.0,70159000.0,0.0,100000.0
,netCashProvidedByOperatingActivites,612400000.0,396100000.0,495500000.0,325100000.0,354500000.0,331200000.0,184800000.0,210300000.0,221400000.0,76200000.0,185800000.0,225500000.0,183200000.0,238100000.0,199700000.0,228700000.0,55900000.0,56700000.0,167887000.0,211967000.0,245093000.0,70600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-78500000.0,-105600000.0,-95200000.0,-98300000.0,-84300000.0,-69900000.0,-88400000.0,-78300000.0,-50200000.0,-43200000.0,-45800000.0,-58800000.0,-62100000.0,-68400000.0,-73800000.0,-63300000.0,-40300000.0,-41200000.0,-22730000.0,-17417000.0,-58306000.0,-410400000.0
,acquisitionsNet,0.0,44000000.0,115000000.0,0.0,0.0,0.0,0.0,9000000.0,10000000.0,-147000000.0,-4000000.0,10000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2200000.0,-2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16900000.0,-64200000.0,-43300000.0,-24200000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50200000.0,58700000.0,15100000.0,0.0,39300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,79600000.0,10900000.0,0.0,0.0,0.0,0.0,0.0,0.0,12200000.0,-12200000.0,900000.0,0.0,0.0,0.0,0.0,-900000.0,0.0,55830000.0,-1872000.0,-1029000.0,-3400000.0
,netCashUsedForInvestingActivites,-79700000.0,15900000.0,30500000.0,-98100000.0,-84100000.0,-69800000.0,-87300000.0,-67300000.0,-40000000.0,-177800000.0,-61400000.0,-14000000.0,-66500000.0,-95800000.0,-94500000.0,-20800000.0,-16400000.0,-22400000.0,32671000.0,-32897000.0,-302880000.0,-407400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2472900000.0,-2448700000.0,-2561000000.0,-2556900000.0,-2702200000.0,-1893200000.0,-1950800000.0,-1744500000.0,-1691100000.0,-1397400000.0,-113200000.0,-189300000.0,-36400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21500000.0,19800000.0,25800000.0,20400000.0,12500000.0,10019000.0,3886000.0,790000.0,141900000.0
,commonStockRepurchased,-117900000.0,-424000000.0,-477100000.0,-276100000.0,-333300000.0,-32000000.0,-572700000.0,-137000000.0,-57900000.0,-123000000.0,-153700000.0,-5600000.0,-323800000.0,-253600000.0,-163400000.0,-15800000.0,-100000.0,-400000.0,-294000.0,-214000.0,-25316000.0,-12500000.0
