date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,5705000000.0,2882000000.0,2859000000.0,2069000000.0,251000000.0,1405000000.0,629000000.0,715000000.0,1004000000.0,970000000.0,1562000000.0,1327700000.0,707100010.0,622299627.0,562900337.0,652199424.0,700799948.0,610099150.0,482898758.0,414500600.0,299768519.0,240866873.0
,depreciationAndAmortization,3391000000.0,3246000000.0,3163000000.0,2240000000.0,2024000000.0,1577000000.0,1370000000.0,1206000000.0,937000000.0,864000000.0,764000000.0,659000000.0,597000000.0,587000000.0,575000000.0,525000000.0,443000000.0,404000000.0,393000000.0,454000000.0,384000000.0,309000000.0
,deferredIncomeTax,1156000000.0,-148000000.0,-2877000000.0,43000000.0,7000000.0,587000000.0,131000000.0,-40000000.0,415000000.0,238000000.0,218000000.0,258000000.0,41000000.0,-21000000.0,108000000.0,13000000.0,86000000.0,-65000000.0,-54000000.0,-157000000.0,6000000.0,-26000000.0
,stockBasedCompensation,0.0,106000000.0,165000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,1545000000.0,2454000000.0,926000000.0,459000000.0,-688000000.0,-1801000000.0,-297000000.0,-664000000.0,332000000.0,-276000000.0,241000000.0,-20000000.0,27000000.0,114000000.0,-396000000.0,-128000000.0,-564000000.0,147000000.0,-595000000.0,-420000000.0,-148000000.0,-237000000.0
,accountsReceivables,0.0,0.0,0.0,1602000000.0,-1845000000.0,430000000.0,-1086000000.0,-751000000.0,-216000000.0,-337000000.0,33000000.0,127000000.0,261000000.0,-146000000.0,-448000000.0,-313000000.0,-321000000.0,601000000.0,-671000000.0,-69000000.0,-68000000.0,-174000000.0
,inventory,0.0,164000000.0,-289000000.0,-122000000.0,37000000.0,-33000000.0,-336000000.0,-40000000.0,74000000.0,-29000000.0,61000000.0,-136000000.0,160000000.0,152000000.0,-229000000.0,18000000.0,-226000000.0,82000000.0,-146000000.0,-145000000.0,-17000000.0,-48000000.0
,accountsPayables,0.0,-151000000.0,286000000.0,-74000000.0,446000000.0,-148000000.0,-223000000.0,30000000.0,79000000.0,183000000.0,133000000.0,357000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,13295000000.0,-6283000000.0,-5409000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-2521000000.0,1617000000.0,2180000000.0,154000000.0,3387000000.0,596000000.0,1643000000.0,1429000000.0,15000000.0,55000000.0,-768000000.0,-837000000.0,7000000.0,-5000000.0,53000000.0,-175000000.0,-270000000.0,57000000.0,-48000000.0,-27000000.0,-46000000.0,29000000.0
,netCashProvidedByOperatingActivites,9398000000.0,10502000000.0,6658000000.0,5205000000.0,4571000000.0,2567000000.0,3341000000.0,2874000000.0,2703000000.0,1851000000.0,2017000000.0,1388000000.0,1379000000.0,1298000000.0,904000000.0,887000000.0,395000000.0,911000000.0,134000000.0,264000000.0,495000000.0,316000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,730000000.0,-6806000000.0,-8287000000.0,-5255000000.0,-7374000000.0,-10732000000.0,-8447000000.0,-5631000000.0,-2681000000.0,-2407000000.0,-3320000000.0,-3636000000.0,-2299000000.0,-1185000000.0,-681000000.0,-496000000.0,-391000000.0,-730000000.0,-683000000.0,-364000000.0,-784000000.0,-1388000000.0
,acquisitionsNet,0.0,0.0,507000000.0,-487000000.0,-83000000.0,0.0,8000000.0,-340000000.0,-1222000000.0,-113000000.0,0.0,0.0,0.0,-89000000.0,-73000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,3789000000.0,-2715000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-4658000000.0,-3017000000.0,-11037000000.0,-5152000000.0,-7933000000.0,-11891000000.0,-9431000000.0,-6204000000.0,-4017000000.0,-2674000000.0,-3306000000.0,-2853000000.0,-2256000000.0,-1580000000.0,-833000000.0,-1000000000.0,260000000.0,-252000000.0,-1341000000.0,-950000000.0,-1206000000.0,-1594000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,571000000.0,-4445000000.0,-5054000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,1549000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-282000000.0,-189000000.0,2038000000.0,2997000000.0,57000000.0,1843000000.0,2056000000.0,3099000000.0,972000000.0,66000000.0,36000000.0,29000000.0,601000000.0,63000000.0,54000000.0,-306000000.0,71000000.0,487000000.0,23000000.0,175000000.0,349000000.0,341000000.0
