Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,3000000.0,4000000.0,9000000.0,14000000.0,7000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Inventories,,,,,
Total current assets,56000000.0,46000000.0,22000000.0,11000000.0,3000000.0
Property, Plant & Equipment Net,56000000.0,46000000.0,22000000.0,11000000.0,3000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,3000000.0,45000000.0,2000000.0,11000000.0,0000000.0
Total assets,59000000.0,51000000.0,31000000.0,26000000.0,10000000.0
Payables,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Short-term debt,37000000.0,000000.0,18000000.0,000000.0,000000.0
Total current liabilities,48000000.0,1000000.0,19000000.0,1000000.0,1000000.0
Long-term debt,000000.0,33000000.0,000000.0,8000000.0,000000.0
Total debt,000000.0,33000000.0,000000.0,8000000.0,000000.0
Deferred revenue,2000000.0,2000000.0,2000000.0,2000000.0,000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,3000000.0,45000000.0,2000000.0,11000000.0,0000000.0
Total liabilities,51000000.0,46000000.0,21000000.0,11000000.0,1000000.0
Other comprehensive income,-2000000.0,-2000000.0,-2000000.0,-0000000.0,-0000000.0
Retained earnings (deficit),-77000000.0,-74000000.0,-70000000.0,-57000000.0,-58000000.0
Total shareholders equity,8000000.0,5000000.0,10000000.0,14000000.0,10000000.0
Investments,,,,,
Net Debt,34000000,29000000,9000000,-6000000,-7000000
Other Assets,0,0,0,0,0
Other Liabilities,11000000,9000000,0,0,0
