Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,1747000.0,3381000.0,6540000.0,11129000.0,14511000.0,17581000.0,17072000.0,14901000.0,12563000.0
Revenue Growth,-0.4833,-0.483,-0.4123,-0.2331,-0.1746,0.0298,0.1457,0.1861,
Cost of Revenue,1452000.0,2845000.0,5639000.0,8255000.0,9709000.0,10114000.0,9552000.0,8247000.0,5811000.0
Gross Profit,295000.0,536000.0,901000.0,2874000.0,4802000.0,7467000.0,7520000.0,6654000.0,6752000.0
R&D Expenses,14686000.0,16987000.0,16405000.0,14449000.0,14022000.0,11107000.0,7252000.0,6384000.0,5544000.0
SG&A Expense,5598000.0,5496000.0,5585000.0,6346000.0,6036000.0,5081000.0,3394000.0,3453000.0,3185000.0
Operating Expenses,20284000.0,22483000.0,21990000.0,20795000.0,20058000.0,16188000.0,10646000.0,9837000.0,8729000.0
Operating Income,-19989000.0,-21947000.0,-21089000.0,-17921000.0,-15256000.0,-8721000.0,-3126000.0,-3183000.0,-1977000.0
Interest Expense,2206000.0,1005000.0,891000.0,1863000.0,1516000.0,1336000.0,294000.0,1195000.0,5717000.0
Earnings before Tax,-20728000.0,-20827000.0,-19556000.0,-17213000.0,-14530000.0,-8878000.0,-2448000.0,645000.0,-6970000.0
Income Tax Expense,30000.0,11000.0,36000.0,0.0,0.0,0.0,74000.0,0.0,0.0
Net Income - Non-Controlling int,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-20758000.0,-20838000.0,-19592000.0,-17213000.0,-14530000.0,-8878000.0,-2522000.0,645000.0,-6970000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-20758000.0,-20838000.0,-19592000.0,-17213000.0,-14530000.0,-8878000.0,-2522000.0,645000.0,-6970000.0
EPS,-0.81,-0.81,-0.77,-0.68,-0.58,-0.45,-0.14,0.04,-0.48
EPS Diluted,-0.81,-0.81,-0.77,-0.68,-0.58,-0.45,-0.14,0.03,-0.48
Weighted Average Shs Out,25750547.0,25480809.0,25404362.0,25350954.0,24901327.0,24069577.0,24069577.0,,
Weighted Average Shs Out (Dil),25753411.0,25673276.0,25444733.0,25350954.0,24901327.0,24069577.0,24069577.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1689,0.1585,0.1378,0.2582,0.3309,0.4247,0.4405,0.4465,0.5375
EBITDA Margin,-9.446,-5.228,-2.506,-1.161,-0.742,-0.313,-0.019,0.219,-0.025
EBIT Margin,-10.6022,-5.8628,-2.854,-1.3793,-0.8968,-0.429,-0.1262,0.1235,-0.0997
Profit Margin,-11.882,-6.163,-2.996,-1.547,-1.001,-0.505,-0.148,0.043,-0.555
Free Cash Flow margin,-8.8924,-4.8858,-1.9107,-1.295,-0.8586,-0.3915,-0.2822,-0.1085,-0.3377
EBITDA,-16502000.0,-17677000.0,-16386000.0,-12917000.0,-10765000.0,-5500000.0,-319000.0,3259000.0,-310000.0
EBIT,-18522000.0,-19822000.0,-18665000.0,-15350000.0,-13014000.0,-7542000.0,-2154000.0,1840000.0,-1253000.0
Consolidated Income,-20812000.0,-20838000.0,-19592000.0,-17213000.0,-14530000.0,-8878000.0,-2522000.0,645000.0,-6970000.0
Earnings Before Tax Margin,-11.8649,-6.16,-2.9902,-1.5467,-1.0013,-0.505,-0.1434,0.0433,-0.5548
Net Profit Margin,-11.8821,-6.1633,-2.9957,-1.5467,-1.0013,-0.505,-0.1477,0.0433,-0.5548
