Date,2017-06,2016-06,2015-06,2014-06,2013-06
Cash and cash equivalents,13000000.0,19000000.0,11000000.0,9000000.0,6000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,7000000.0,5000000.0,5000000.0,3000000.0,3000000.0
Inventories,5000000.0,2000000.0,4000000.0,1000000.0,2000000.0
Total current assets,61000000.0,52000000.0,51000000.0,56000000.0,26000000.0
Property, Plant & Equipment Net,12000000.0,10000000.0,13000000.0,21000000.0,17000000.0
Goodwill and Intangible Assets,12000000,13000000,8000000,8000000,8000000
Long-term investments,,,,,
Tax assets,28000000.0,25000000.0,26000000.0,26000000.0,000000.0
Total non-current assets,1000000.0,2000000.0,4000000.0,2000000.0,1000000.0
Total assets,98000000.0,85000000.0,74000000.0,71000000.0,37000000.0
Payables,16000000.0,12000000.0,9000000.0,8000000.0,7000000.0
Short-term debt,10000000.0,8000000.0,4000000.0,5000000.0,3000000.0
Total current liabilities,31000000.0,28000000.0,17000000.0,15000000.0,12000000.0
Long-term debt,1000000.0,2000000.0,2000000.0,0000000.0,0000000.0
Total debt,1000000.0,2000000.0,2000000.0,0000000.0,0000000.0
Deferred revenue,0000000.0,0000000.0,1000000.0,1000000.0,000000.0
Tax Liabilities,000000.0,000000.0,000000.0,000000.0,0000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,1000000.0,2000000.0,4000000.0,2000000.0,1000000.0
Total liabilities,32000000.0,30000000.0,21000000.0,17000000.0,13000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-183000000.0,-182000000.0,-175000000.0,-174000000.0,-201000000.0
Total shareholders equity,66000000.0,55000000.0,53000000.0,54000000.0,23000000.0
Investments,,,,,
Net Debt,-2000000,-9000000,-5000000,-4000000,-3000000
Other Assets,20000000,8000000,5000000,1000000,0
Other Liabilities,0,4000000,1000000,1000000,1000000
