date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,580456000.0,944330000.0,891045000.0,429902000.0,98833000.0,90460000.0,131825000.0
,costOfRevenue,578562000.0,590219000.0,409775000.0,202964000.0,92418000.0,111257000.0,86800000.0
,grossProfit,1894000.0,354111000.0,481270000.0,226938000.0,6415000.0,-20797000.0,45025000.0
,grossProfitRatio,0.00326295188610334,0.374986498363919,0.540118624760815,0.527883098938828,0.0649074701769652,-0.229902719434004,0.341551299070738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,70924000.0,154672000.0,120928000.0,84141000.0,211460000.0,19938000.0,36466000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,81000.0,334000.0,8000.0,0.0,0.0,20000.0,281000.0
,operatingExpenses,84710000.0,163380000.0,130896000.0,98514000.0,212304000.0,22409000.0,36466000.0
,costAndExpenses,663272000.0,753599000.0,540671000.0,301478000.0,304722000.0,133666000.0,123266000.0
,interestExpense,63269000.0,53130000.0,24609000.0,5729000.0,6004000.0,6266000.0,2475000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,269896000.0,632447000.0,675095000.0,290052000.0,-128225000.0,46898000.0,77794000.0
,EBITDARatio,0.464972366553193,0.669730920335052,0.757644114494779,0.674693302194454,-1.29739054769156,0.518439089100155,0.590130855300588
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-82816000.0,190731000.0,350374000.0,128424000.0,-205889000.0,-43206000.0,8559000.0
,operatingIncomeRatio,-0.142674035585815,0.201974945199242,0.393216953128069,0.298728547436392,-2.08320095514656,-0.477625469820915,0.0649269865351792
,totalOtherIncomeExpensesNet,-618315000.0,-112529000.0,-51840000.0,-9210000.0,-16222000.0,10575000.0,13228000.0
,incomeBeforeTax,-770323000.0,22211000.0,272176000.0,113485000.0,-228115000.0,-38897000.0,19312000.0
,incomeBeforeTaxRatio,-1.32709972848933,0.0235203795283428,0.305457075680802,0.263978767253932,-2.30808535610575,-0.429991156312182,0.146497250142234
,incomeTaxExpense,-85124000.0,5797000.0,59440000.0,29930000.0,-406000.0,-572000.0,1524000.0
,netIncome,-682837000.0,15798000.0,199899000.0,75568000.0,-226805000.0,-38325000.0,17790000.0
,netIncomeRatio,-1.17638029411359,0.0167293213177597,0.224342204939144,0.175779596280082,-2.29483067396517,-0.423667919522441,0.134951640432391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.46,0.06,0.76,0.32,-14.95432,-2.544792,0.612969
,EPSDiluted,-2.46,0.06,0.75,0.32,-14.95432,-2.544792,0.612969
,weightedAverageShsOut,277576016.0,263300000.0,263025000.0,165684000.0,220247567.0,15060168.0,29022665.0
,weightedAverageShsOutDil,277576016.0,263300000.0,266532000.0,165684000.0,220247567.0,15060168.0,29022665.0
