date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,8435900000.0,8345100000.0,4568507000.0,4560582000.0,4923621000.0,3807828000.0,3829614000.0,3480117000.0,3321885000.0,3186446000.0,3188916000.0
,costOfRevenue,5688100000.0,5941000000.0,2880223000.0,2788688000.0,2890032000.0,2462008000.0,2432345000.0,2279177000.0,2261204000.0,2374357000.0,2251707000.0
,grossProfit,2747800000.0,2404100000.0,1688284000.0,1771894000.0,2033589000.0,1345820000.0,1397269000.0,1200940000.0,1060681000.0,812089000.0,937209000.0
,grossProfitRatio,0.32572695266658,0.288085223664186,0.369548301009498,0.388523657726141,0.413027119674727,0.353435081626586,0.36485896489829,0.345086099116783,0.319300939075254,0.254857292419203,0.293895794056664
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,703300000.0,578500000.0,185696000.0,185222000.0,200715000.0,135964000.0,125301000.0,126431000.0,121718000.0,112904000.0,119698000.0
,GeneralAndAdministrativeExpenses,1170700000.0,1277100000.0,729032000.0,794291000.0,879495000.0,687389000.0,484891000.0,502275000.0,461149000.0,517903000.0,449875000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-29300000.0,5500000.0,-44256000.0,-15040000.0,-30171000.0,-13061000.0,-86405000.0,-48037000.0,-15379000.0,-12924000.0,-2835000.0
,operatingExpenses,2504500000.0,2448800000.0,1179291000.0,1250502000.0,1377412000.0,1043955000.0,788457000.0,803593000.0,758543000.0,802036000.0,652629000.0
,costAndExpenses,8192600000.0,8389800000.0,4059514000.0,4039190000.0,4267444000.0,3505963000.0,3220802000.0,3082770000.0,3019747000.0,3176393000.0,2904336000.0
,interestExpense,577800000.0,577200000.0,242017000.0,257059000.0,277534000.0,234661000.0,178935000.0,208599000.0,188974000.0,187733000.0,103065000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,630500000.0,593200000.0,264563000.0,270989000.0,297202000.0,220602000.0,178265000.0,174887000.0,175676000.0,171229000.0,83056000.0
,EBITDA,873800000.0,548500000.0,773556000.0,792381000.0,953379000.0,522467000.0,787077000.0,572234000.0,477814000.0,181282000.0,367636000.0
