date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,228051000.0,234261000.0,221317000.0,153033000.0,132728000.0,127491000.0,116750000.0,94115000.0,84295000.0,37569000.0,22942000.0,82729000.0,120411000.0,137943000.0,125194000.0,115199000.0,110620000.0,131134000.0,112018000.0,98463000.0,74396000.0,69000000.0,54500000.0,45400000.0,42900000.0,35500000.0,25400000.0,26600000.0,18600000.0,15100000.0,14400000.0,13200000.0
,depreciationAndAmortization,43374000.0,38651000.0,34546000.0,30119000.0,29265000.0,30251000.0,31715000.0,29523000.0,30942000.0,32214000.0,33672000.0,35754000.0,35679000.0,38471000.0,43606000.0,53270000.0,57499000.0,52456000.0,30398000.0,29822000.0,24974000.0,16800000.0,6300000.0,12000000.0,10800000.0,8500000.0,8100000.0,5500000.0,4900000.0,3600000.0,3000000.0,2700000.0
,deferredIncomeTax,-240000.0,1502000.0,25924000.0,20971000.0,10521000.0,-11356000.0,-7563000.0,3358000.0,-3749000.0,-6568000.0,-16050000.0,-9358000.0,-1735000.0,15552000.0,6295000.0,22814000.0,-5391000.0,8210000.0,16000.0,3452000.0,-1833000.0,-600000.0,3900000.0,-1000000.0,1000000.0,100000.0,2200000.0,100000.0,-400000.0,-700000.0,-200000.0,600000.0
,stockBasedCompensation,12820000.0,15313000.0,12501000.0,9094000.0,7097000.0,5585000.0,1201000.0,1644000.0,1886000.0,2683000.0,2043000.0,1335000.0,471000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-99822000.0,-10271000.0,-67216000.0,-50795000.0,-7785000.0,-6702000.0,16144000.0,-11117000.0,1252000.0,43190000.0,-3112000.0,-63825000.0,-21364000.0,-63502000.0,-3203000.0,-3269000.0,10879000.0,1534000.0,-6073000.0,-5241000.0,2334000.0,-2100000.0,-2000000.0,-2400000.0,-2100000.0,-1900000.0,-3000000.0,1000000.0,-800000.0,-1500000.0,-500000.0,-500000.0
,accountsReceivables,-39879000.0,-4143000.0,194000.0,-3666000.0,-1104000.0,1084000.0,165000.0,2206000.0,6910000.0,9759000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-4377000.0,6050000.0,2592000.0,907000.0,904000.0,-329000.0,-1436000.0,-1304000.0,-2504000.0,-5692000.0,-5252000.0,-1167000.0,-16991000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-17682000.0,-17155000.0,-3686000.0,-7811000.0,-7585000.0,-7457000.0,-8848000.0,-8314000.0,-31035000.0,0.0,-18088000.0,33256000.0,-43028000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,18144000.0,-19765000.0,9662000.0,36785000.0,15269000.0,35745000.0,4627000.0,113136000.0,45807000.0,5321000.0,-8948000.0,-9813000.0,-8839000.0,-1832000.0,-37236000.0,17107000.0,-55957000.0,83982000.0,39952000.0,-18177000.0,24285000.0,42000000.0,-11400000.0,-8800000.0,1400000.0,-4900000.0,89800000.0,-40100000.0,16800000.0,-5600000.0,-2700000.0,-7500000.0
,netCashProvidedByOperatingActivites,226542000.0,239581000.0,223371000.0,180845000.0,143496000.0,133306000.0,142129000.0,203732000.0,133331000.0,256425000.0,223998000.0,280025000.0,123639000.0,113643000.0,124242000.0,187530000.0,107269000.0,242367000.0,168174000.0,95245000.0,139788000.0,120900000.0,50400000.0,43900000.0,53700000.0,38100000.0,122600000.0,-10700000.0,39800000.0,10700000.0,14000000.0,9000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-55912000.0,6423000.0,10275000.0,7081000.0,13719000.0,20723000.0,35264000.0,54475000.0,-24680000.0,-20475000.0,-19609000.0,-25296000.0,-64881000.0,-37191000.0,-51394000.0,-51031000.0,-39487000.0,-27489000.0,-27934000.0,-44912000.0,-49188000.0,-18000000.0,-20500000.0,-22500000.0,-20900000.0,-18700000.0,-8800000.0,-12400000.0,-9600000.0,-7700000.0,-10500000.0,-5500000.0
,acquisitionsNet,0.0,173000000.0,134000000.0,0.0,-11000000.0,0.0,-7000000.0,-17000000.0,-6000000.0,0.0,0.0,0.0,-11000000.0,-62000000.0,-5000000.0,-18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-3037984000.0,-2590913000.0,-579150000.0,-981123000.0,-891155000.0,-374181000.0,-252467000.0,-718432000.0,-455740000.0,-565374000.0,-1699998000.0,-204309000.0,-1429504000.0,-600562000.0,-745794000.0,-503265000.0,-1119252000.0,-3172924000.0,-3310543000.0,-1922818000.0,-1580437000.0,-618900000.0,-1068600000.0,-579800000.0,-435600000.0,-405400000.0,-620300000.0,-199300000.0,-566000000.0,-294600000.0,-200900000.0,-150700000.0
