date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-308000000.0,873000000.0,949000000.0,-4401000000.0,-14685000000.0,1917000000.0,724000000.0,-769000000.0,1742000000.0,1774000000.0,-5830000000.0,723000000.0,1451000000.0,2003323000.0,948302000.0,515155000.0,312981000.0,40286000.0,217406000.0,-933854000.0,33266000.0,-933854000.0,-32000000.0,-183377000.0,23355000.0,11700000.0,3900000.0,-400000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,314000000.0,0.0,1923000000.0,1614000000.0,1615000000.0,2147000000.0,1989000000.0,1462759000.0,945001000.0,611322000.0,386258000.0,235198000.0,181565000.0,154720000.0,102854000.0,154720000.0,62000000.0,107046000.0,54056000.0,27700000.0,10200000.0,4700000.0
,deferredIncomeTax,-305000000.0,-10000000.0,11000000.0,-171000000.0,-4427000000.0,1097000000.0,526000000.0,-427000000.0,1110000000.0,1110000000.0,-3487000000.0,40000000.0,835000000.0,1251742000.0,544891000.0,289532000.0,186664000.0,28676000.0,169498000.0,0.0,1764000.0,0.0,0.0,-3573000.0,12854000.0,6300000.0,1300000.0,-100000.0
,stockBasedCompensation,30000000.0,32000000.0,49000000.0,52000000.0,78000000.0,59000000.0,98000000.0,120000000.0,153000000.0,147000000.0,140000000.0,0.0,84000000.0,84483000.0,15343000.0,4828000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-254000000.0,154000000.0,-471000000.0,-732000000.0,-1034000000.0,-392000000.0,-342000000.0,-1216000000.0,594000000.0,569000000.0,23000000.0,58000000.0,325000000.0,798365000.0,-18839000.0,29752000.0,41673000.0,20014000.0,35174000.0,-22861000.0,6295000.0,-22861000.0,-20800000.0,-77051000.0,31919000.0,8800000.0,3900000.0,-5900000.0
,accountsReceivables,376000000.0,16000000.0,-163000000.0,21000000.0,1186000000.0,-21000000.0,5000000.0,-68000000.0,-530000000.0,-769000000.0,0.0,0.0,-192000000.0,-21634000.0,-204860000.0,-152590000.0,-72683000.0,-44966000.0,34265000.0,12191000.0,17592000.0,12191000.0,3000000.0,-19987000.0,-3524000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31000000.0,56000000.0,-65000000.0,-126541000.0,-66979000.0,-9481000.0,-10971000.0,11330000.0,929000.0,168000.0,743000.0,168000.0,0.0,-1467000.0,78000.0,-1200000.0,-300000.0,800000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124000000.0,0.0,-105000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159000000.0,4000000.0,126000000.0,-74157000.0,160785000.0,94188000.0,38466000.0,30427000.0,-2474000.0,3928000.0,3517000.0,-8099000.0,0.0,-2290000.0,11056000.0,0.0,0.0,0.0
,otherNonCashItems,198000000.0,-453000000.0,-107000000.0,193000000.0,1353000000.0,-153000000.0,-26000000.0,74000000.0,-3000000.0,32000000.0,280000000.0,2430000000.0,0.0,-3583000.0,-61255000.0,4412000.0,-2363000.0,45000.0,-99000.0,883614000.0,0.0,0.0,129500000.0,0.0,0.0,0.0,-100000.0,200000.0
,netCashProvidedByOperatingActivites,1623000000.0,2000000000.0,745000000.0,-204000000.0,1234000000.0,4634000000.0,4614000000.0,2837000000.0,5903000000.0,5117000000.0,4356000000.0,5236000000.0,4932000000.0,4843474000.0,2406888000.0,1448555000.0,945602000.0,432531000.0,553737000.0,94639000.0,145022000.0,94639000.0,139200000.0,84089000.0,120972000.0,54700000.0,19400000.0,-1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-83000000.0,-309000000.0,-306000000.0,-825000000.0,-676000000.0,-2037000000.0,-2004000000.0,-5812000000.0,-14450000000.0,-13513000000.0,-7524000000.0,-9177000000.0,-9705000000.0,-8725706000.0,-6781555000.0,-3340887000.0,-799906000.0,-437290000.0,-459967000.0,-271183000.0,-154450000.0,-271479000.0,-216800000.0,-502329000.0,-356140000.0,-128900000.0,-37600000.0,-16400000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-10000000.0,-17000000.0,-44000000.0,-395000000.0,0.0,-134000000.0,-40000000.0,-74000000.0,-8000000.0,-554591000.0,-135013000.0,-36962000.0,-30750000.0,-2408000.0,-40239000.0,-39500000.0,0.0,-39500000.0,0.0,-3048000.0,-363000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,74000000.0,0.0,0.0,0.0,239000000.0,115000000.0,2000000000.0,0.0,0.0,0.0,2000000.0,124000000.0,0.0,0.0,0.0,0.0,0.0,0.0,21245000.0,0.0,21245000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-2180000000.0,-1958000000.0,-2186000000.0,-1372000000.0,-3043000000.0,-4547000000.0,-5423000000.0,-9153000000.0,1225000000.0,852000000.0,108000000.0,1608000000.0,0.0,-19659000.0,-14579000.0,-15403000.0,-7442000.0,-9235000.0,2506000.0,5600000.0,-1065000.0,5600000.0,0.0,-21572000.0,698000.0,1100000.0,800000.0,-2200000.0
