Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0
R&D Expenses,104370000.0,75902000.0,48770000.0,20235000.0,9280000.0
SG&A Expense,30002000.0,17275000.0,11276000.0,6491000.0,1670000.0
Operating Expenses,134372000.0,93177000.0,60046000.0,26726000.0,10950000.0
Operating Income,-134372000.0,-93177000.0,-60046000.0,-26726000.0,-10950000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-128821000.0,-92484000.0,-59668000.0,-26458000.0,-10829000.0
Income Tax Expense,0.0,-2246000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,10000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-128821000.0,-90238000.0,-59668000.0,-26458000.0,-10829000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-128821000.0,-90238000.0,-59668000.0,-26458000.0,-10829000.0
EPS,-3.4,-3.4,-5.59,-23.03,-21.56
EPS Diluted,-3.4,-3.4,-5.59,-23.03,-21.56
Weighted Average Shs Out,42689894.0,29855358.0,21725163.0,21020378.0,21020000.0
Weighted Average Shs Out (Dil),37839855.0,26578162.0,10673559.0,1148827.0,501707.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0
EBITDA,-123226000.0,-89086000.0,-58038000.0,-26292000.0,-10794000.0
EBIT,-128821000.0,-92484000.0,-59668000.0,-26458000.0,-10829000.0
Consolidated Income,-128821000.0,-90238000.0,-59668000.0,-26458000.0,-10819000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0
