date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,138340000.0,113719000.0,104981000.0,91156000.0,48024000.0,55016000.0,51991000.0,43627000.0,32048000.0,11373000.0,1957000.0,-7875000.0,-20727000.0,18342000.0,-20681000.0,27459000.0,19259000.0,14933000.0,-63117000.0,771000.0,1698000.0,9789000.0,9187000.0
,depreciationAndAmortization,134655000.0,119135000.0,102153000.0,87102000.0,76240000.0,65020000.0,59022000.0,51564000.0,47985000.0,37278000.0,36159000.0,39342000.0,40898000.0,38685000.0,32550000.0,48204000.0,47968000.0,44039000.0,44920000.0,49166000.0,48296000.0,33406000.0,19876000.0
,deferredIncomeTax,8263000.0,24662000.0,27470000.0,-20776000.0,12780000.0,8420000.0,9462000.0,12098000.0,-705000.0,8331000.0,-1194000.0,-1945000.0,-5191000.0,-4424000.0,1560000.0,-1384000.0,11354000.0,384000.0,-3918000.0,-883000.0,0.0,0.0,0.0
,stockBasedCompensation,7536000.0,6187000.0,5619000.0,5083000.0,4599000.0,3878000.0,4166000.0,2902000.0,2687000.0,1795000.0,1892000.0,1836000.0,1764000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,4809000.0,-12930000.0,-32313000.0,14841000.0,3926000.0,-41548000.0,29761000.0,26533000.0,-15605000.0,-29262000.0,15948000.0,22629000.0,-15931000.0,18041000.0,-30615000.0,-16408000.0,-14453000.0,13591000.0,33628000.0,21300000.0,0.0,0.0,0.0
,accountsReceivables,-25051000.0,-16979000.0,-12981000.0,-38161000.0,-12336000.0,6896000.0,-12372000.0,-13350000.0,538000.0,-14376000.0,-10326000.0,2983000.0,8118000.0,-13906000.0,-4262000.0,-20253000.0,-12289000.0,-7707000.0,-2979000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,5772000.0,10320000.0,10608000.0,7089000.0,-3414000.0,-382000.0,-8590000.0,5479000.0,3362000.0,2026000.0,-9857000.0,1457000.0,3158000.0,4177000.0,-2307000.0,12807000.0,1483000.0,3286000.0,-6084000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-4058000.0,-8867000.0,4063000.0,36376000.0,21535000.0,17609000.0,59157000.0,29396000.0,2863000.0,18468000.0,47730000.0,31782000.0,9153000.0,25084000.0,7043000.0,37658000.0,54066000.0,68519000.0,54928000.0,21300000.0,0.0,0.0,0.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11373000.0,3264000.0,3201000.0,5213000.0,5281000.0,-18038000.0,0.0,0.0,0.0,0.0,52000.0,21225000.0,7545000.0,746000.0
,netCashProvidedByOperatingActivites,309145000.0,272876000.0,256436000.0,157846000.0,145776000.0,142714000.0,102170000.0,101312000.0,100675000.0,58211000.0,23386000.0,14089000.0,82339000.0,46271000.0,76137000.0,83353000.0,54894000.0,58270000.0,50439000.0,68718000.0,69521000.0,40951000.0,20622000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-231142000.0,-287655000.0,-223672000.0,-186696000.0,-119365000.0,-86499000.0,-97750000.0,-126358000.0,-86120000.0,-70862000.0,-3815000.0,-8362000.0,-27808000.0,-95486000.0,-93235000.0,-67596000.0,-67113000.0,-55548000.0,-33101000.0,-25161000.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-22000000.0,0.0,0.0,-8000000.0,0.0,0.0,0.0,0.0,-2000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,12325000.0,6624000.0,1088000.0,5172000.0,1682000.0,580000.0,2905000.0,4338000.0,3689000.0,2963000.0,560000.0,788000.0,1803000.0,6057000.0,-3063000.0,13895000.0,-12879000.0,5718000.0,8309000.0,5548000.0,-59033000.0,-53016000.0,-46164000.0
,netCashUsedForInvestingActivites,-218817000.0,-281031000.0,-222584000.0,-181524000.0,-117683000.0,-107919000.0,-94845000.0,-122020000.0,-90431000.0,-67899000.0,-3255000.0,-7574000.0,-26005000.0,-91429000.0,-72298000.0,-53701000.0,-79992000.0,-49830000.0,-24792000.0,-19613000.0,-59033000.0,-53016000.0,-46164000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-19525000.0,-349715000.0,-250035000.0,-237285000.0,-215137000.0,-291111000.0,-347683000.0,-245941000.0,-367010000.0,-17143000.0,0.0,-49993000.0,-61517000.0,-11402000.0,-5000000.0,-8002000.0,0.0,0.0,-33245000.0,-1817000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24869000.0,0.0,25275000.0,3826000.0,13522000.0,1727000.0,558000.0,391000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23226000.0,-8861000.0,-12903000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
