date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,793735000.0,66512000.0,44521000.0,21426000.0,27772000.0,11400000.0,0.0,0.0
,costOfRevenue,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,793310000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.999464556810522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,326860000.0,331450000.0,243621000.0,144687000.0,81131000.0,48588000.0,31844000.0,15928000.0
,GeneralAndAdministrativeExpenses,157743000.0,96388000.0,47928000.0,27986000.0,19218000.0,14456000.0,7890000.0,5072000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2482000.0,-100000.0,10459000.0,3349000.0,551000.0,-429000.0,-98000.0,226000.0
,operatingExpenses,484603000.0,427838000.0,291549000.0,172673000.0,100349000.0,63044000.0,0.0,0.0
,costAndExpenses,485028000.0,427838000.0,291549000.0,172673000.0,100349000.0,63044000.0,39734000.0,21000000.0
,interestExpense,0.0,0.0,73000.0,221000.0,469000.0,696000.0,453000.0,138000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6559000.0,5259000.0,4246000.0,1578000.0,1582000.0,948000.0,622000.0,501000.0
,EBITDA,315266000.0,-356067000.0,-242782000.0,-149669000.0,-70995000.0,-50696000.0,-39210000.0,-20273000.0
,EBITDARatio,0.397193017820809,-5.35342494587443,-5.4532018597965,-6.98539158032297,-2.556351721158,-4.44701754385965,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,308707000.0,-361326000.0,-247028000.0,-151247000.0,-72577000.0,-51644000.0,-39734000.0,-21000000.0
,operatingIncomeRatio,0.38892955457426,-5.43249338465239,-5.54857258372453,-7.05904041818352,-2.61331556963848,-4.53017543859649,0.0,0.0
,totalOtherIncomeExpensesNet,-2482000.0,-100000.0,10459000.0,3349000.0,551000.0,-429000.0,-98000.0,226000.0
,incomeBeforeTax,312824000.0,-347694000.0,-236642000.0,-148119000.0,-72495000.0,-52769000.0,-40285000.0,-20912000.0
,incomeBeforeTaxRatio,0.394116424247387,-5.22753788789993,-5.31528941398441,-6.91304956594791,-2.61036295549474,-4.62885964912281,0.0,0.0
,incomeTaxExpense,-1058000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,313882000.0,-347694000.0,-236642000.0,-148119000.0,-72495000.0,-52769000.0,-40285000.0,-20912000.0
,netIncomeRatio,0.395449362822605,-5.22753788789993,-5.31528941398441,-6.91304956594791,-2.61036295549474,-4.62885964912281,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.76,-7.27,-5.39,-3.92,-2.64,-3.07,-3.07,-1.817779
,EPSDiluted,5.59,-7.27,-5.39,-3.92,-2.64,-3.07,-3.07,-1.817779
,weightedAverageShsOut,55169000.0,47829000.0,43867000.0,37793000.0,27492000.0,18236000.0,13083000.0,13083000.0
,weightedAverageShsOutDil,55169000.0,47829000.0,43867000.0,37793000.0,27492000.0,18236000.0,13083000.0,13083000.0
