date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2013-03-30_FY,2012-03-31_FY,2011-03-26_FY,2010-03-27_FY,2009-03-28_FY,2008-03-29_FY,2007-03-31_FY,2006-03-25_FY,2005-03-26_FY,2004-03-27_FY,2003-03-29_FY,2002-03-30_FY,2001-03-31_FY,2000-03-25_FY,1999-03-27_FY,1998-03-28_FY,1997-03-29_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,75914000.0,5917000.0,33791000.0,-52617000.0,57056000.0,63166000.0,59120000.0,700000.0,27842000.0,31870000.0,32539000.0,25933000.0,36957000.0,34306000.0,25160000.0,18172000.0,19863000.0,-5920000.0,-33987000.0,9847000.0,23442000.0,17194000.0,20496724.0,14233981.0,9702725.0
,depreciationAndAmortization,89876000.0,90597000.0,84190000.0,84390000.0,79183000.0,84905000.0,88475000.0,37300000.0,38854000.0,36767000.0,35273000.0,34895000.0,28919000.0,24421000.0,22153000.0,21392000.0,22582000.0,28433000.0,30262000.0,48551000.0,39445000.0,32063000.0,21412939.0,21639466.0,20175210.0
,deferredIncomeTax,2457000.0,-2260000.0,7407000.0,-79921000.0,6761000.0,2512000.0,3537000.0,-3600000.0,-4121000.0,17861000.0,19655000.0,12030000.0,18143000.0,18227000.0,12774000.0,9677000.0,8426000.0,-3202000.0,-34130000.0,3805000.0,2730000.0,2703000.0,627000.0,-583000.0,4035000.0
,stockBasedCompensation,12848000.0,7312000.0,7646000.0,9611000.0,7936000.0,7240000.0,6939000.0,6951000.0,4062000.0,5048000.0,5372000.0,4627000.0,4878000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-106362000.0,-93097000.0,14940000.0,122198000.0,-8756000.0,-59431000.0,57494000.0,385000000.0,-11484000.0,-22616000.0,31600000.0,-5300000.0,500000.0,-6713000.0,6513000.0,-9500000.0,-7900000.0,-49000000.0,-28500000.0,46536000.0,-19436000.0,-12400000.0,39200000.0,2000000.0,-16245411.0
,accountsReceivables,-12936000.0,2025000.0,-1177000.0,-25276000.0,30537000.0,-33063000.0,-517000.0,40292000.0,-1941000.0,-2309000.0,-1855000.0,-2487000.0,3294000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-7030000.0,40971000.0,38213000.0,-48478000.0,-18456000.0,59473000.0,6004000.0,30791000.0,-23750000.0,2635000.0,17885000.0,-3702000.0,4130000.0,-117000.0,-4845000.0,96000.0,91000.0,8501000.0,-2838000.0,-448000.0,8800000.0,5092000.0,14694633.0,-7497222.0,-6549385.0
,accountsPayables,65197000.0,14941000.0,-18358000.0,-24477000.0,21946000.0,30250000.0,-29231000.0,-37248000.0,12984000.0,8841000.0,-14496000.0,18095000.0,-3296000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,325186000.0,431548000.0,524645000.0,509705000.0,387507000.0,396263000.0,455694000.0,398200000.0,13200000.0,24684000.0,47300000.0,15700000.0,21000000.0,20500000.0,27213000.0,20700000.0,30200000.0,38100000.0,87100000.0,115600000.0,69064000.0,88500000.0,100900000.0,61700000.0,59700000.0
,otherNonCashItems,231983000.0,171509000.0,23400000.0,-30955000.0,11606000.0,120357000.0,-76689000.0,-362051000.0,3737000.0,24728000.0,-37293000.0,16372000.0,-9360000.0,823000.0,-6430000.0,10963000.0,17659000.0,57255000.0,120291000.0,-74531000.0,12100000.0,15014000.0,-31745632.0,-7678485.0,-1260447.0
,netCashProvidedByOperatingActivites,306716000.0,179978000.0,171374000.0,52706000.0,153786000.0,218749000.0,138876000.0,64300000.0,58890000.0,93658000.0,87146000.0,88557000.0,80037000.0,71064000.0,60170000.0,50704000.0,60630000.0,27566000.0,53936000.0,34208000.0,58281000.0,54574000.0,49991031.0,29611962.0,16407077.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-67298000.0,-74815000.0,-71495000.0,-70906000.0,-73429000.0,-79394000.0,-90012000.0,-37200000.0,-42012000.0,-42518000.0,-33029000.0,-50472000.0,-57249000.0,-40076000.0,-28365000.0,-29497000.0,-25354000.0,-11539000.0,-12196000.0,-35235000.0,-36527000.0,-14843000.0,-16418527.0,-23997384.0,-46237512.0
,acquisitionsNet,0.0,-86659000.0,0.0,-226939000.0,0.0,-41517000.0,0.0,-20647000.0,-13720000.0,-478000.0,-1250000.0,-6375000.0,-102972000.0,-47879000.0,-53773000.0,0.0,0.0,0.0,0.0,-2106000.0,-85131000.0,-101188000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,10077000.0,18302000.0,7339000.0,-17548000.0,5202000.0,26134000.0,8325000.0,647000.0,2676000.0,-804000.0,1156000.0,-1163000.0,14282000.0,2755000.0,6006000.0,1514000.0,3570000.0,1256000.0,1135000.0,21069000.0,6033000.0,77630000.0,-53922368.0,20770687.0,10430114.0
,netCashUsedForInvestingActivites,-57221000.0,-143172000.0,-64156000.0,-315393000.0,-68227000.0,-94777000.0,-81687000.0,-57200000.0,-53056000.0,-43800000.0,-33123000.0,-58010000.0,-145939000.0,-85200000.0,-76132000.0,-27983000.0,-21784000.0,-10283000.0,-11061000.0,-16272000.0,-115625000.0,-38401000.0,-70340895.0,-3226697.0,-35807398.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
