date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,328854000.0,290995000.0,263247000.0,185675000.0,185610000.0,189091000.0,205030000.0,210205000.0,239112000.0,244949000.0,58073000.0,481000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,151380000.0,132535000.0,127512000.0,90138000.0,88971000.0,98122000.0,108716000.0,105961000.0,104597000.0,87827000.0,27437000.0,1775000.0
,SellingAndMarketingExpenses,2802000.0,3897000.0,4513000.0,2683000.0,2564000.0,4325000.0,4571000.0,5280000.0,5540000.0,6034000.0,0.0,0.0
,otherExpenses,5103000.0,5065000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,249000000.0,229000000.0,218000000.0,168000000.0,174000000.0,185000000.0,171000000.0,205000000.0,266000000.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,25056000.0,36771000.0,23954000.0,18115000.0,14808000.0,14462000.0,14413000.0,16514000.0,29234000.0,41696000.0,5512000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
