date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,33619000.0,41135000.0,35678000.0,38976000.0,27305000.0
,depreciationAndAmortization,402000.0,501000.0,484000.0,402000.0,296000.0
,deferredIncomeTax,0.0,3164000.0,1077000.0,2179000.0,5128000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-6169000.0,-20435000.0,-35761000.0,-7575000.0,29739000.0
,accountsReceivables,0.0,0.0,0.0,0.0,-14000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-71549000.0,-51736000.0,-57273000.0,-58282000.0
,otherNonCashItems,-10089000.0,-113322000.0,-75144000.0,-102468000.0,-73380000.0
,netCashProvidedByOperatingActivites,17763000.0,-88957000.0,-73666000.0,-68486000.0,-10912000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-10000.0,-126000.0,-627000.0,-446000.0,-375000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-10000.0,-126000.0,-627000.0,-446000.0,-375000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-42958000.0,-80209000.0,-94188000.0,-36136000.0,-52626000.0
,commonStockIssued,25571000.0,33740000.0,5196000.0,56662000.0,0.0
,commonStockRepurchased,0.0,-93000.0,0.0,0.0,-866000.0
,dividendsPaid,-42583000.0,-40769000.0,-32433000.0,-28198000.0,-27300000.0
,otherFinancingActivites,60435000.0,178271000.0,206530000.0,77017000.0,89822000.0
,netCashUsedProvidedByFinancingActivities,465000.0,90940000.0,85105000.0,69345000.0,9030000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,18218000.0,1857000.0,10812000.0,413000.0,-2257000.0
,cashAtEndOfPeriod,51425000.0,33207000.0,31350000.0,2464000.0,2051000.0
,cashAtBeginningOfPeriod,33207000.0,31350000.0,20538000.0,2051000.0,4308000.0
,operatingCashFlow,17763000.0,-88957000.0,-73666000.0,-68486000.0,-10912000.0
,capitalExpenditure,-10000.0,-126000.0,-627000.0,-446000.0,-375000.0
,freeCashFlow,17753000.0,-89083000.0,-74293000.0,-68932000.0,-11287000.0
