Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,218000.0,129000.0,232000.0,325000.0
Stock-based compensation,3280000.0,1749000.0,688000.0,626000.0
Operating Cash Flow,-27926000.0,-20531000.0,-15014000.0,-11710000.0
Capital Expenditure,-4423000.0,-142000.0,0.0,-94000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,29111000.0,-38770000.0,0.0,10010000.0
Investing Cash flow,24688000.0,-38912000.0,-25000.0,10629000.0
Issuance (repayment) of debt,2473000.0,0.0,0.0,0.0
Issuance (buybacks) of shares,42000.0,50120000.0,-157000.0,-1268000.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,2515000.0,50591000.0,31986000.0,-1359000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-723000.0,-8852000.0,16947000.0,-2440000.0
Free Cash Flow,-32349000.0,-20673000.0,-15014000.0,-11804000.0
Net Cash/Marketcap,1.2413,0.3283,0.0697,0.0697
