date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,324504000.0,287893000.0,230252000.0,211698000.0,164554000.0,141085000.0,133999000.0,144007000.0,151381000.0,131193000.0,107984000.0,82130000.0,91996000.0,80725000.0,68193000.0,53531000.0,43846328.0,42792456.0,37169716.0,27526766.0,31928974.0,3586992.0,2789611.0,1251039.0,1585202.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,304779000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.939214924931588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,101338000.0,89537000.0,75632000.0,70854000.0,57587000.0,56420000.0,54597000.0,54659000.0,50442000.0,44117000.0,30747000.0,28116000.0,31024000.0,29555000.0,25247000.0,22130000.0,18553251.0,17698276.0,16864830.0,15877831.0,13251757.0,6748905.0,5103863.0,3221147.0,2400165.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7388000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,263000000.0,220000000.0,170000000.0,144000000.0,102000000.0,95000000.0,107000000.0,113000000.0,132000000.0,123000000.0,128000000.0,188000000.0,136000000.0,119000000.0,88000000.0,59000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,34778000.0,66417000.0,45897000.0,25235000.0,13729000.0,12369000.0,14386000.0,18137000.0,23167000.0,30155000.0,32411000.0,48845000.0,51258000.0,61465000.0,43141000.0,23541000.0,12168826.0,10543532.0,14307752.0,23810415.0,27595909.0,14352119.0,11869331.0,8582230.0,5568912.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,11825000.0,11262000.0,6035000.0,5890000.0,3352000.0,3111000.0,3492000.0,4688000.0,4408000.0,3736000.0,3356000.0,482000.0,4679000.0,3874000.0,3068000.0,1901000.0,2813042.0,2138414.0,1717891.0,1720967.0,1399929.0,592101.0,488790.0,311132.0,225328.0
,EBITDA,103772000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.340482776044281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,91947000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.283346276163006,0.40305252298597,0.454184979935028,0.408681234588895,0.454799032536432,0.413941949888365,0.306300793289502,0.347760872735353,0.276877547380451,0.284862759446007,0.105024818491628,-0.600523560209424,0.0653941475716335,0.32943945493961,0.348965436335108,0.328912219088005,0.280599985476549,0.255885757059609,0.177973299553863,-0.0469632720385678,0.263393869154706,1.65684729712249,1.74255442783958,2.82895577196234,1.72425722400047
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,91947000.0,116036000.0,104577000.0,86517000.0,74839000.0,58401000.0,41044000.0,50080000.0,41914000.0,37372000.0,11341000.0,-49321000.0,6016000.0,26594000.0,23797000.0,17607000.0,12303279.0,10949980.0,6615217.0,-1292747.0,8409896.0,5943098.0,4861049.0,3539134.0,2733296.0
,incomeBeforeTaxRatio,0.283346276163006,0.40305252298597,0.454184979935028,0.408681234588895,0.454799032536432,0.413941949888365,0.306300793289502,0.347760872735353,0.276877547380451,0.284862759446007,0.105024818491628,-0.600523560209424,0.0653941475716335,0.32943945493961,0.348965436335108,0.328912219088005,0.280599985476549,0.255885757059609,0.177973299553863,-0.0469632720385678,0.263393869154706,1.65684729712249,1.74255442783958,2.82895577196234,1.72425722400047
