date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,749890000.0,1845447000.0,1883029000.0,1860962000.0,1650431000.0,1937091000.0,1673077000.0,1400274000.0,1067201000.0,852087000.0,612777000.0,515239000.0,429051000.0,188934000.0,134236000.0,108348000.0,103209000.0,80425000.0,28729000.0
,costOfRevenue,217437000.0,982095000.0,1071721000.0,1035166000.0,859800000.0,859064000.0,685634000.0,480050000.0,369658000.0,236696000.0,160307000.0,123395000.0,107314000.0,64763000.0,47129000.0,36320000.0,33985000.0,25206000.0,13424000.0
,grossProfit,532453000.0,863352000.0,811308000.0,825796000.0,790631000.0,1078027000.0,987443000.0,920224000.0,697543000.0,615391000.0,452470000.0,391844000.0,321737000.0,124171000.0,87107000.0,72028000.0,69224000.0,55219000.0,15305000.0
,grossProfitRatio,0.710041472749337,0.467828119691327,0.430852631584537,0.443746836313691,0.479045170625128,0.556518511520625,0.590195788956515,0.657174238756129,0.653619140161975,0.722216158678633,0.738392596327865,0.760509200584583,0.749880550330846,0.657218923010152,0.648909383473882,0.664783844648725,0.670716701062892,0.686589990674542,0.532736955689373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,241941000.0,419114000.0,441161000.0,412173000.0,353144000.0,398143000.0,409285000.0,276120000.0,181359000.0,109519000.0,75600000.0,56943000.0,49713000.0,25443000.0,18885000.0,13730000.0,8820000.0,7542000.0,5508000.0
,GeneralAndAdministrativeExpenses,57354000.0,95773000.0,113724000.0,122874000.0,119841000.0,173160000.0,204325000.0,108970000.0,75243000.0,58972000.0,40375000.0,36624000.0,22695000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,159787000.0,340840000.0,400579000.0,413045000.0,434780000.0,383931000.0,526514000.0,351653000.0,214736000.0,165090000.0,105406000.0,93498000.0,84691000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,11434000.0,6417000.0,4158000.0,5850000.0,3932000.0,3241000.0,-456000.0,187000.0,-52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
