date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,882621000.0,744956000.0,698493000.0,511081000.0,458550000.0,389810000.0,306388000.0,239300000.0,174500000.0,167276000.0,175700000.0,166000000.0,218600000.0,278400000.0,371600000.0,332813000.0,256394000.0,222594000.0,160627000.0
,costOfRevenue,561297000.0,484588000.0,455025000.0,352097000.0,318452000.0,270678000.0,213596000.0,159200000.0,114900000.0,128171000.0,125600000.0,118700000.0,150300000.0,187400000.0,229900000.0,209475000.0,166313000.0,0.0,96327000.0
,grossProfit,321324000.0,260368000.0,243468000.0,158984000.0,140098000.0,119132000.0,92792000.0,80100000.0,59600000.0,39105000.0,50100000.0,47300000.0,68300000.0,91000000.0,141700000.0,123338000.0,90081000.0,0.0,64300000.0
,grossProfitRatio,0.36405659960504,0.349507890398896,0.348561832402043,0.311073978488733,0.305523934140225,0.305615556296657,0.30285781427471,0.334726284997911,0.341547277936963,0.233775317439441,0.285145133750711,0.284939759036145,0.312442817932296,0.326867816091954,0.381324004305705,0.370592494884515,0.351338174840285,0.0,0.400306299688097
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,224386000.0,171912000.0,150910000.0,98803000.0,83995000.0,68190000.0,56377000.0,54600000.0,47100000.0,48619000.0,53900000.0,49400000.0,62100000.0,77000000.0,113100000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,388000.0,1750000.0,770000.0,238000.0,0.0,-19000.0,37000.0,-40000.0,692000.0,-178000.0,0.0,0.0,0.0,0.0
,operatingExpenses,224386000.0,177824000.0,151734000.0,98803000.0,80995000.0,68190000.0,59002000.0,52700000.0,47100000.0,48619000.0,59500000.0,55600000.0,250800000.0,77800000.0,114200000.0,0.0,0.0,0.0,0.0
,costAndExpenses,785683000.0,662412000.0,606759000.0,450900000.0,399447000.0,338868000.0,272598000.0,211900000.0,162000000.0,176790000.0,185100000.0,174300000.0,401100000.0,265200000.0,344100000.0,307455000.0,235831000.0,0.0,137088000.0
,interestExpense,-27719000.0,26468000.0,26598000.0,20340000.0,17509000.0,11775000.0,5989000.0,3526000.0,3446000.0,4227000.0,-5123000.0,-6698000.0,-9283000.0,-11404000.0,-28509000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
