Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,3703000.0,3523000.0,3501000.0,3227000.0,2788000.0,3001000.0,3044000.0,3040000.0,2640000.0
Stock-based compensation,948000.0,483000.0,1071000.0,1907000.0,3751000.0,1327000.0,1267000.0,878000.0,1620000.0
Operating Cash Flow,10546000.0,3608000.0,1897000.0,-13979000.0,-9918000.0,-3854000.0,-8262000.0,994000.0,10037000.0
Capital Expenditure,-2854000.0,-4107000.0,-2599000.0,-2718000.0,-3073000.0,-5635000.0,-4609000.0,-1982000.0,-3634000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-2322000.0,-11501000.0,4236000.0,13971000.0,-23746000.0,1732000.0,665000.0,2358000.0,-18750000.0
Investing Cash flow,-5176000.0,-15608000.0,1637000.0,11253000.0,-26819000.0,-3903000.0,-2432000.0,-1136000.0,-22183000.0
Issuance (repayment) of debt,-596000.0,-251000.0,1490000.0,-7609000.0,-7728000.0,-4307000.0,-12000.0,-18000.0,-65000.0
Issuance (buybacks) of shares,9000.0,15571000.0,0.0,1254000.0,88000.0,53515000.0,2978000.0,710000.0,7495000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-587000.0,15320000.0,1490000.0,-6355000.0,-7640000.0,49208000.0,2966000.0,-403000.0,7430000.0
Effect of forex changes on cash,629000.0,-607000.0,-103000.0,-418000.0,-187000.0,793000.0,220000.0,-793000.0,-57000.0
Net cash flow / Change in cash,5412000.0,2713000.0,4921000.0,-9499000.0,-44564000.0,42244000.0,-7508000.0,-1338000.0,-4773000.0
Free Cash Flow,7692000.0,-499000.0,-702000.0,-16697000.0,-12991000.0,-9489000.0,-12871000.0,-988000.0,6403000.0
Net Cash/Marketcap,,,,,,,,,
