Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,31214000.0,12191000.0,6532000.0,1743000.0
Revenue Growth,1.5604,0.8664,2.7476,
Cost of Revenue,1712000.0,271000.0,0.0,0.0
Gross Profit,29502000.0,11920000.0,6532000.0,1743000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,7270000.0,5852000.0,5574000.0,3466000.0
Operating Expenses,18427000.0,9777000.0,9684000.0,5705000.0
Operating Income,11075000.0,2143000.0,-3152000.0,-3962000.0
Interest Expense,2155000.0,1053000.0,559000.0,0.0
Earnings before Tax,54366000.0,14559000.0,16017000.0,-2943000.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,54366000.0,14559000.0,16017000.0,-2943000.0
Preferred Dividends,18014000.0,1456000.0,996000.0,0.0
Net Income Com,36352000.0,13103000.0,15021000.0,-2943000.0
EPS,2.1,1.1,2.42,-0.69
EPS Diluted,2.1,1.1,2.42,-0.69
Weighted Average Shs Out,19473833.0,14271967.0,5960043.0,6162500.0
Weighted Average Shs Out (Dil),19473833.0,14271967.0,5960043.0,4504356.0
Dividend per Share,1.4,1.4,1.4,1.4
Gross Margin,0.9452,0.9778,1.0,1.0
EBITDA Margin,1.923,1.324,2.555,-1.676
EBIT Margin,1.8108,1.2806,2.5377,-1.6885
Profit Margin,1.165,1.075,2.3,-1.688
Free Cash Flow margin,-8.5636,-12.8208,-7.8158,-1.9495
EBITDA,60010000.0,16146000.0,16688000.0,-2922000.0
EBIT,56521000.0,15612000.0,16576000.0,-2943000.0
Consolidated Income,54366000.0,14559000.0,16017000.0,-2943000.0
Earnings Before Tax Margin,1.7417,1.1942,2.4521,-1.6885
Net Profit Margin,1.7417,1.1942,2.4521,-1.6885
