Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Revenue,74753000.0,71579000.0,69005000.0,72898000.0,72737000.0,67295000.0,62039000.0,56999000.0,49853000.0,46418000.0,45608000.0
Revenue Growth,0.0443,0.0373,-0.0534,0.0022,0.0809,0.0847,0.0884,0.1433,0.074,0.0178,-0.0989
Cost of Revenue,52276000.0,47682000.0,47883000.0,54036000.0,55253000.0,49787000.0,47164000.0,41350000.0,36648000.0,34324000.0,33668000.0
Gross Profit,22477000.0,23897000.0,21122000.0,18862000.0,17484000.0,17508000.0,14875000.0,15649000.0,13205000.0,12094000.0,11940000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,2346000.0,3053000.0,2821000.0,2722000.0,2859000.0,2168000.0,1949000.0,1844000.0,1877000.0,1814000.0,1663000.0
Operating Expenses,7281000.0,2332000.0,8126000.0,13264000.0,7802000.0,14850000.0,6526000.0,6290000.0,8180000.0,8719000.0,9124000.0
Operating Income,15196000.0,21565000.0,12996000.0,5598000.0,9682000.0,2658000.0,8349000.0,9359000.0,5025000.0,3375000.0,2816000.0
Interest Expense,9788000.0,9767000.0,9604000.0,9898000.0,10153000.0,8314000.0,6168000.0,6221000.0,6339000.0,6492000.0,6254000.0
Earnings before Tax,1156000.0,7137000.0,-1132000.0,-11076000.0,5689000.0,-8259000.0,-962000.0,-3808000.0,12359000.0,-4286000.0,1216000.0
Income Tax Expense,-301000.0,3056000.0,521000.0,-3940000.0,2747000.0,-3567000.0,-247000.0,-1481000.0,3608000.0,-1737000.0,827000.0
Net Income - Non-Controlling int,1357000.0,1732000.0,-23000.0,-2131000.0,-885000.0,-2056000.0,1340000.0,1656000.0,1692000.0,-2026000.0,-627000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-901000.0,-2138000.0,-149000.0,-176000.0
Net Income,1457000.0,4081000.0,-1653000.0,-7136000.0,2942000.0,-4692000.0,-715000.0,-2327000.0,8751000.0,-2549000.0,389000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,1457000.0,4081000.0,-1653000.0,-7136000.0,2942000.0,-4692000.0,-715000.0,-2327000.0,8751000.0,-2549000.0,389000.0
EPS,1.21,2.47,-0.71,-3.89,0.86,-2.85,0.27,-0.97,3.63,-1.07,0.16
EPS Diluted,1.06,2.18,-0.71,-3.89,0.85,-2.85,0.26,-0.97,3.49,-1.07,0.16
Weighted Average Shs Out,2327362.0,2350097.0,2361329.0,2383689.0,2382905.0,2369927.0,2359369.0,2344656.0,2395344.0,2327665.0,2361882.0
Weighted Average Shs Out (Dil),2328156.0,2354489.0,2371765.0,2384098.0,2384521.0,2368861.0,2354990.0,2389659.0,2411242.0,2383602.0,2361882.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3007,0.3339,0.3061,0.2587,0.2404,0.2602,0.2398,0.2745,0.2649,0.2605,0.2618
EBITDA Margin,0.21,0.303,0.201,0.056,0.286,0.071,0.158,0.121,0.502,0.196,0.312
EBIT Margin,0.1464,0.2362,0.1228,-0.0162,0.2178,0.0008,0.0839,0.0423,0.3751,0.0475,0.1638
Profit Margin,0.019,0.057,-0.024,-0.098,0.04,-0.07,-0.012,-0.041,0.176,-0.055,0.009
Free Cash Flow margin,0.1611,0.1467,0.0738,0.0305,0.1614,-0.0111,-0.0135,0.0371,-0.081,0.0904,0.0913
EBITDA,15721000.0,21680000.0,13861000.0,4052000.0,20785000.0,4778000.0,9783000.0,6884000.0,25009000.0,9111000.0,14247000.0
EBIT,10944000.0,16904000.0,8472000.0,-1178000.0,15842000.0,55000.0,5206000.0,2413000.0,18698000.0,2206000.0,7470000.0
Consolidated Income,2814000.0,5813000.0,-1676000.0,-9267000.0,2057000.0,-6748000.0,625000.0,-671000.0,10443000.0,-4575000.0,-238000.0
Earnings Before Tax Margin,0.0155,0.0997,-0.0164,-0.1519,0.0782,-0.1227,-0.0155,-0.0668,0.2479,-0.0923,0.0267
Net Profit Margin,0.0195,0.057,-0.024,-0.0979,0.0404,-0.0697,-0.0115,-0.0408,0.1755,-0.0549,0.0085
