date,,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY,2016-08-31_FY,2015-08-31_FY,2014-08-31_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY,2006-11-29_FY,2006-08-31_FY,2005-08-31_FY,2004-08-31_FY,2003-08-31_FY,2002-08-31_FY,2001-08-31_FY,2000-08-31_FY,1999-08-31_FY
,revenue,5407000000.0,5340000000.0,5239000000.0,4882000000.0,4884000000.0,5488000000.0,5241000000.0,5142000000.0,4998000000.0,4740903000.0,3717580000.0,3390913000.0,3104859147.0,2774444562.0,2209810000.0,2459284215.0,2209810089.0,2079749475.0,2076740607.0,1888559626.0,1571952580.0,971000736.0,728358209.0
,costOfRevenue,2373000000.0,2514000000.0,2420000000.0,2080000000.0,1927000000.0,2174000000.0,2092000000.0,2022000000.0,2871000000.0,2710075000.0,1958829000.0,1851963000.0,1696622728.0,1534820129.0,0.0,1381367502.0,1227817211.0,1153814271.0,1256140302.0,1255887763.0,1111613203.0,573336277.0,415074627.0
,grossProfit,3034000000.0,2826000000.0,2819000000.0,2802000000.0,2957000000.0,3314000000.0,3149000000.0,3120000000.0,2127000000.0,2030828000.0,1758751000.0,1538950000.0,1408236419.0,1239624433.0,2209810000.0,1077916713.0,981992878.0,925935204.0,820600305.0,632671863.0,460339377.0,397664459.0,313283582.0
,grossProfitRatio,0.561124468281857,0.529213483146067,0.538079786218744,0.573945104465383,0.605446355446355,0.603862973760933,0.600839534439992,0.606767794632439,0.425570228091237,0.428363119852906,0.473090289919787,0.453845321304321,0.453558874115329,0.446800938097101,1.0,0.438305059018971,0.444378855399461,0.445214779534924,0.395138565805489,0.335002323617396,0.292845587619443,0.409540841995819,0.430122950670279
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,657000000.0,663000000.0,1176000000.0,859000000.0,866000000.0,987000000.0,945000000.0,900000000.0,835000000.0,0.0,0.0,1851963000.0,0.0,0.0,1227817000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-13000000.0,-3000000.0,13000000.0,5000000.0,-102000000.0,-49000000.0,-6000000.0,-26000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1874000000.0,1701000000.0,2188000000.0,1803000000.0,1823000000.0,1882000000.0,1710000000.0,1754000000.0,808000000.0,735987000.0,656271000.0,583196000.0,505133411.0,473115308.0,1227817000.0,498350823.0,541004154.0,545394806.0,586205462.0,577872175.0,471391601.0,219635026.0,159104478.0
,costAndExpenses,4247000000.0,4215000000.0,4608000000.0,3883000000.0,3750000000.0,4056000000.0,3802000000.0,3776000000.0,3679000000.0,3446062000.0,2615100000.0,2435159000.0,2201756139.0,2007935437.0,1227817000.0,1879718325.0,1768821365.0,1699209077.0,1842345764.0,1833759938.0,1583004804.0,792971303.0,574179105.0
,interestExpense,281000000.0,287000000.0,254000000.0,261000000.0,303000000.0,285000000.0,271000000.0,311000000.0,330000000.0,335052000.0,248011000.0,237047000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1168000000.0,974000000.0,932000000.0,860000000.0,873000000.0,809000000.0,692000000.0,718000000.0,692000000.0,649424000.0,33285000.0,727692000.0,508759434.0,473115308.0,-579000.0,498350823.0,541004154.0,545394806.0,586205462.0,577872175.0,471391601.0,219635026.0,159104478.0
,EBITDA,2328000000.0,2099000000.0,1563000000.0,1859000000.0,2007000000.0,2241000000.0,2131000000.0,2084000000.0,2011000000.0,1944265000.0,1135765000.0,1683446000.0,1411862442.0,1239624433.0,440152000.0,1077916713.0,981992878.0,925935204.0,820600305.0,632671863.0,460339377.0,397664459.0,313283582.0
,EBITDARatio,0.430552986868874,0.393071161048689,0.298339377743844,0.380786562884064,0.410933660933661,0.408345481049563,0.406601793550849,0.405289770517308,0.402360944377751,0.410104361974923,0.305511919044109,0.496458033573849,0.454726728381279,0.446800938097101,0.199180925056905,0.438305059018971,0.444378855399461,0.445214779534924,0.395138565805489,0.335002323617396,0.292845587619443,0.409540841995819,0.430122950670279
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1160000000.0,1125000000.0,631000000.0,999000000.0,1134000000.0,1432000000.0,1439000000.0,1366000000.0,1319000000.0,1294841000.0,1102480000.0,955754000.0,903103008.0,766509125.0,440731000.0,579565890.0,440988724.0,380540398.0,234394843.0,54799688.0,-11052224.0,178029433.0,154179104.0
,operatingIncomeRatio,0.214536711670057,0.210674157303371,0.120442832601642,0.204629250307251,0.232186732186732,0.260932944606414,0.274565922533868,0.265655387008946,0.26390556222489,0.273121175438519,0.296558513871927,0.281857423059807,0.29086762562888,0.276274803071736,0.199442938533177,0.235664461417283,0.19955955771727,0.182974152692117,0.112866692262834,0.0290166575868545,-0.00703088893432142,0.183346341974348,0.211680327200102
,totalOtherIncomeExpensesNet,-16000000.0,-13000000.0,-171000000.0,8000000.0,-201000000.0,29000000.0,33000000.0,14000000.0,-14000000.0,8440000.0,-127350000.0,7405000.0,-489719358.0,9882899.0,0.0,49325086.0,27872997.0,4572403.0,7403300.0,-159109899.0,-279586239.0,129402502.0,134029851.0
,incomeBeforeTax,867000000.0,851000000.0,209000000.0,747000000.0,627000000.0,1174000000.0,1195000000.0,1067000000.0,975000000.0,752681000.0,727119000.0,726112000.0,687632614.0,530987446.0,233889000.0,374544350.0,254740653.0,165981112.0,-15982254.0,-318143414.0,-426291647.0,189926416.0,127313433.0
