date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,1249238000.0,854197000.0,784522000.0,704745000.0,541137000.0,441878000.0,312532000.0,242523000.0,201397000.0,143319000.0,121847000.0,129751000.0,117563000.0,96287363.0,50471432.0,31549199.0
,costOfRevenue,24890000.0,23992000.0,9237000.0,5811000.0,2712000.0,3792000.0,1851000.0,2450000.0,1495000.0,1090000.0,4407000.0,6113000.0,0.0,0.0,0.0,0.0
,grossProfit,1224348000.0,830205000.0,775285000.0,698934000.0,538425000.0,438086000.0,310681000.0,240073000.0,199902000.0,142229000.0,117440000.0,123638000.0,117563000.0,0.0,0.0,0.0
,grossProfitRatio,0.980075854240745,0.971912802316093,0.988225951598553,0.991754464380733,0.994988330127121,0.991418445815361,0.994077406473577,0.9898978653571,0.992576850697875,0.992394588296039,0.963831690562755,0.952886682954274,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,131663000.0,96411000.0,80086000.0,58599000.0,48911000.0,43639000.0,37274000.0,30063000.0,28582000.0,27219000.0,28535000.0,21096000.0,24198000.0,15791840.0,10190850.0,8016992.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-6782000.0,-345000.0,10094000.0,374000.0,-502000.0,595000.0,5481000.0,-319000.0,-1662000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,395908000.0,248724000.0,213169000.0,183705000.0,143285000.0,113506000.0,91212000.0,67041000.0,62127000.0,60120000.0,53021000.0,46744000.0,49759000.0,28404470.0,16895774.0,12421353.0
,costAndExpenses,420798000.0,272716000.0,222406000.0,189516000.0,145997000.0,117298000.0,93063000.0,69491000.0,63622000.0,61210000.0,57428000.0,52857000.0,49759000.0,28404470.0,16895774.0,12421353.0
,interestExpense,0.0,237830000.0,223274000.0,176954000.0,159597000.0,120884000.0,98156000.0,66746000.0,58243000.0,43812000.0,33993000.0,37663000.0,40652000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,264245000.0,152313000.0,133083000.0,125106000.0,94374000.0,69867000.0,53938000.0,36978000.0,33545000.0,32901000.0,24486000.0,25648000.0,25561000.0,12612630.0,6704924.0,4404361.0
,EBITDA,1092685000.0,733794000.0,695199000.0,640335000.0,489514000.0,394447000.0,273407000.0,210010000.0,171320000.0,115010000.0,88905000.0,102542000.0,93365000.0,80495523.0,40280582.0,23532207.0
,EBITDARatio,0.874681205662972,0.859045395851308,0.886143409617576,0.908605240193261,0.904602716132883,0.892660417581323,0.874812819167317,0.865938488308325,0.850658152802673,0.802475596396849,0.72964455423605,0.790298340667895,0.794169934418142,0.835992600607413,0.798086767183463,0.745889206252114
