date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1860461000.0,1704048000.0,1491212000.0,1313646000.0,1116854000.0,889895000.0,751040000.0,548485000.0,500723000.0,441358000.0,376267000.0,324656000.0,296493000.0,121581000.0,84209000.0,25669000.0,18641000.0,12100000.0,13919000.0,11699000.0,12326000.0,6976000.0,1200000.0
,costOfRevenue,524272000.0,359466000.0,315264000.0,241786000.0,209620000.0,152008000.0,129764000.0,95742000.0,91830000.0,84023000.0,70285000.0,65909000.0,52509000.0,18359000.0,8740000.0,2629000.0,3953000.0,0.0,0.0,0.0,-6614000.0,-6094000.0,-700000.0
,grossProfit,1336189000.0,1344582000.0,1175948000.0,1071860000.0,907234000.0,737887000.0,621276000.0,452743000.0,408893000.0,357335000.0,305982000.0,258747000.0,243984000.0,103222000.0,75469000.0,23040000.0,14688000.0,12100000.0,0.0,0.0,18940000.0,13070000.0,1900000.0
,grossProfitRatio,0.718203176524528,0.789051716853046,0.788585392284933,0.815942803464556,0.812312083763858,0.829184341972929,0.827220920323818,0.825442810651157,0.816605188896855,0.809626199139927,0.813204453220718,0.79698819673747,0.822899697463347,0.848997787483242,0.896210618817466,0.8975807394133,0.787940561128695,1.0,0.0,0.0,1.53658932338147,1.87356651376147,1.58333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,628116000.0,715007000.0,696328000.0,610753000.0,661905000.0,634806000.0,461543000.0,354780000.0,302218000.0,214374000.0,147309000.0,115116000.0,93291000.0,78600000.0,66735000.0,56391000.0,49784000.0,54814000.0,54455000.0,45283000.0,35794000.0,27206000.0,10500000.0
,GeneralAndAdministrativeExpenses,334300000.0,680924000.0,604353000.0,554336000.0,476593000.0,402271000.0,302156000.0,235356000.0,198173000.0,175423000.0,151723000.0,124290000.0,106566000.0,77539000.0,49030000.0,41556000.0,37606000.0,14396000.0,17541000.0,6718000.0,8814000.0,6805000.0,3500000.0
,SellingAndMarketingExpenses,403400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,7148000.0,6945000.0,2205000.0,7970000.0,4929000.0,-9299000.0,279000.0,982000.0,-1787000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1428016000.0,1470039000.0,1349472000.0,1211560000.0,1111545000.0,1019387000.0,781667000.0,608750000.0,519108000.0,391225000.0,305438000.0,242320000.0,204228000.0,160510000.0,100142000.0,87253000.0,162600000.0,87903000.0,81543000.0,52001000.0,51941000.0,40569000.0,14800000.0
,costAndExpenses,1952288000.0,1829505000.0,1664736000.0,1453346000.0,1321165000.0,1171395000.0,911431000.0,704492000.0,610938000.0,475248000.0,375723000.0,308229000.0,256737000.0,178869000.0,108882000.0,89882000.0,166553000.0,87903000.0,81543000.0,52001000.0,45327000.0,34475000.0,14100000.0
,interestExpense,29309000.0,21429000.0,40054000.0,38982000.0,36132000.0,34950000.0,33310000.0,10447000.0,7639000.0,8349000.0,10329000.0,14090000.0,16394000.0,0.0,16726000.0,11918000.0,0.0,3131000.0,0.0,0.0,7000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
