date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,6673330000.0,10679558000.0,12929504000.0,12974930000.0,11094527000.0,5485206000.0,4550542000.0,3642318000.0,4556503000.0,5944981000.0,4363492000.0,3125307000.0,2257517000.0,1897182000.0,1612277000.0,1148478000.0,1081824000.0,634108000.0,674770000.0,775700000.0,672800000.0,663700000.0
,costOfRevenue,6666218000.0,9653502000.0,11417188000.0,11508521000.0,9895517000.0,4786499000.0,3980306000.0,3150255000.0,4033783000.0,5711831000.0,4006643000.0,2843554000.0,2109113000.0,1694871000.0,1415715000.0,992927000.0,945048000.0,550782000.0,580570000.0,685700000.0,592300000.0,572700000.0
,grossProfit,7112000.0,1026056000.0,1512316000.0,1466409000.0,1199010000.0,698707000.0,570236000.0,492063000.0,522720000.0,233150000.0,356849000.0,281753000.0,148404000.0,202311000.0,196562000.0,155551000.0,136776000.0,83326000.0,94200000.0,90000000.0,80500000.0,91000000.0
,grossProfitRatio,0.00106573479806933,0.0960766353813519,0.11696628115046,0.113018644416579,0.108072205331512,0.127380266119449,0.125311666170755,0.135096111871616,0.114719555764585,0.0392179554484699,0.0817806014082299,0.0901521034573563,0.0657377109452553,0.106637634133151,0.121915775018809,0.135440992339427,0.126430916674062,0.131406637355151,0.139603124027446,0.116024236173779,0.119649227110583,0.13711014012355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,275421000.0,349874000.0,387027000.0,405208000.0,379485000.0,227948000.0,205550000.0,185213000.0,204911000.0,215457000.0,153667000.0,133769000.0,106937000.0,98503000.0,93506000.0,73155000.0,67519000.0,47215000.0,49849000.0,47000000.0,45000000.0,42900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
