date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2007-04-16_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2001-09-30_FY,2000-09-30_FY
,revenue,62049000.0,32435736.0,13547507.0,12855811.0,31015453.0,20356447.0,22827261.0,29202188.0,32232981.0,37168351.0,43650957.0,44359007.0,47361028.0,158292000.0,158292.0,282417.0,636615.0,867171.0,5672284.0,11090000.0,368261.0,1.0
,costOfRevenue,47134000.0,10329646.0,3683609.0,3658667.0,5926291.0,6688674.0,7149153.0,20819327.0,28723265.0,35120916.0,41452639.0,43336111.0,47189533.0,144727000.0,144727.0,252900.0,497234.0,845438.0,5524800.0,10510000.0,0.0,-1964.0
,grossProfit,14915000.0,22106090.0,9863898.0,9197144.0,25089162.0,13667773.0,15678108.0,8382861.0,3509716.0,2047435.0,2198318.0,1022896.0,171495.0,13565000.0,13565.0,29517.0,139381.0,21733.0,147484.0,580000.0,368261.0,1965.0
,grossProfitRatio,0.240374542700124,0.681535020509478,0.728096911114347,0.715407530493409,0.808924570600339,0.671422326302817,0.686815119869177,0.287062770775943,0.108885864450452,0.0550854408364794,0.0503612784480304,0.023059488234261,0.00362101515195152,0.0856960553913022,0.0856960553913022,0.104515663008955,0.218940804096668,0.0250619543319599,0.0260008137815384,0.0522993688007214,1.0,1965.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,3092776.0,1479587.0,3543590.0,4543492.0,7228663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,34583000.0,17808912.0,10097027.0,11708151.0,12904512.0,12602601.0,0.0,24186278.0,0.0,15208714.0,9686803.0,0.0,0.0,1992618000.0,0.0,0.0,0.0,0.0,0.0,1330000.0,0.0,0.0
,SellingAndMarketingExpenses,10345000.0,3161234.0,1575069.0,1340959.0,2633958.0,2393676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,237474000.0,577538.0,705140.0,-220927.0,-922894.0,176981.0,-302112.0,0.0,0.0,0.0,0.0,0.0,0.0,475885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
