date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,123000.0,175056000.0,149645000.0,102451000.0,71840000.0,57680000.0,48024000.0,32100000.0,20000000.0,16078000.0,7023000.0,11658000.0
,depreciationAndAmortization,69345000.0,54979000.0,41451000.0,33241000.0,26631000.0,22227000.0,17202000.0,13500000.0,9600000.0,7071000.0,4805000.0,3660000.0
,deferredIncomeTax,0.0,14842000.0,550000.0,4363000.0,-2532000.0,-626000.0,-3063000.0,-5100000.0,3800000.0,56000.0,-716000.0,-5027000.0
,stockBasedCompensation,9551000.0,12383000.0,12018000.0,16373000.0,11953000.0,11172000.0,5931000.0,10092000.0,12324000.0,1197000.0,2104000.0,271000.0
,changeInWorkingCapital,5375000.0,-74784000.0,74250000.0,91676000.0,60677000.0,34370000.0,46979000.0,20300000.0,18600000.0,21943000.0,1285000.0,-1394000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,42761000.0,-80392000.0,-56599000.0,-32589000.0,-6079000.0,-32718000.0,-26275000.0,-28546000.0,-22041000.0,-12036000.0,-10711000.0,-2606000.0
,accountsPayables,11146000.0,20742000.0,32866000.0,19809000.0,-5451000.0,17578000.0,3060000.0,4083000.0,3369000.0,12481000.0,3684000.0,-1326000.0
,otherWorkingCapital,319743000.0,314368000.0,389152000.0,314902000.0,223226000.0,162549000.0,128179000.0,81200000.0,60900000.0,6997000.0,6295000.0,2204000.0
,otherNonCashItems,0.0,12500000.0,12062000.0,16511000.0,12062000.0,11231000.0,25000.0,11100000.0,14300000.0,49000.0,28000.0,3000.0
,netCashProvidedByOperatingActivites,365966000.0,187029000.0,184133000.0,167381000.0,106622000.0,87913000.0,61430000.0,31200000.0,30400000.0,46695000.0,15045000.0,9227000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2445000.0,-212297000.0,-113720000.0,-67795000.0,-44794000.0,-53059000.0,-32322000.0,-25931000.0,-22890000.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-192612000.0,-173033000.0,-119358000.0,-236360000.0,-121650000.0,-46657000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,105912000.0,154865000.0,191619000.0,163501000.0,77776000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,36885000.0,1987000.0,1504000.0,1904000.0,322000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-286889000.0,-193580000.0,-39472000.0,-139150000.0,-86764000.0,-99394000.0,-32322000.0,-25900000.0,-22900000.0,-18558000.0,-14883000.0,-7285000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2287000.0,-2726000.0,927000.0,-1277000.0,-211000.0,598000.0,-26500000.0,-40000.0,-2751000.0,0.0,0.0,-222000.0
,commonStockIssued,477000.0,400000.0,400000.0,300000.0,200000.0,200000.0,179000.0,100000.0,73198000.0,1110000.0,0.0,0.0
,commonStockRepurchased,-12663000.0,-42707000.0,-5582000.0,8350000.0,3148000.0,1376000.0,-314000.0,3900000.0,75100000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99500000.0,0.0,-192417000.0,0.0
,otherFinancingActivites,0.0,-6222000.0,-3995000.0,9554000.0,4853000.0,1498000.0,2049000.0,38971000.0,165598000.0,-140000.0,3183000.0,-50000.0
,netCashUsedProvidedByFinancingActivities,-12784000.0,-42707000.0,-5582000.0,8350000.0,3149000.0,1376000.0,-16106000.0,-11200000.0,7300000.0,1003000.0,-445000.0,-145000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,66293000.0,-49258000.0,139079000.0,36581000.0,23007000.0,-10105000.0,13002000.0,-5900000.0,14800000.0,29140000.0,-283000.0,1797000.0
,cashAtEndOfPeriod,268783000.0,202490000.0,251748000.0,112669000.0,76088000.0,53081000.0,63186000.0,50200000.0,56100000.0,41293000.0,12153000.0,12436000.0
,cashAtBeginningOfPeriod,202490000.0,251748000.0,112669000.0,76088000.0,53081000.0,63186000.0,50184000.0,56100000.0,41300000.0,12153000.0,12436000.0,10639000.0
,operatingCashFlow,365966000.0,187029000.0,184133000.0,167381000.0,106622000.0,87913000.0,61430000.0,31200000.0,30400000.0,46695000.0,15045000.0,9227000.0
,capitalExpenditure,-2445000.0,-212297000.0,-113720000.0,-67795000.0,-44794000.0,-53059000.0,-32322000.0,-25931000.0,-22890000.0,-18558000.0,-14883000.0,-7285000.0
,freeCashFlow,363521000.0,-25268000.0,70413000.0,99586000.0,61828000.0,34854000.0,29108000.0,5300000.0,7500000.0,28137000.0,162000.0,1942000.0
