Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,253609000.0,173783000.0,215636000.0,368868000.0,529944000.0,567263000.0
Revenue Growth,0.4593,-0.1941,-0.4154,-0.3039,-0.0658,
Cost of Revenue,186566000.0,159599000.0,166925000.0,275972000.0,365092000.0,382045000.0
Gross Profit,67043000.0,14184000.0,48711000.0,92896000.0,164852000.0,185218000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,52813000.0,56217000.0,49308000.0,53085000.0,58353000.0,60279000.0
Operating Expenses,133806000.0,142543000.0,223599000.0,131831000.0,96423000.0,97039000.0
Operating Income,-66763000.0,-128359000.0,-174888000.0,-38935000.0,68429000.0,88179000.0
Interest Expense,27869000.0,16532000.0,10008000.0,4116000.0,3475000.0,3390000.0
Earnings before Tax,-90955000.0,-107307000.0,-195516000.0,-44222000.0,69107000.0,69268000.0
Income Tax Expense,-13347000.0,-74406000.0,-63469000.0,-16973000.0,21031000.0,19551000.0
Net Income - Non-Controlling int,-4444000.0,-5639000.0,-1103000.0,403000.0,914000.0,282000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-77608000.0,-32901000.0,-132047000.0,-27249000.0,48076000.0,49717000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-77608000.0,-32901000.0,-132047000.0,-27249000.0,48076000.0,49717000.0
EPS,-3.71,-1.87,-7.47,-1.54,,
EPS Diluted,-3.71,-1.87,-7.47,-1.54,,
Weighted Average Shs Out,20437818.0,17671356.0,17671356.0,17671356.0,,
Weighted Average Shs Out (Dil),20926307.0,17601244.0,17671356.0,17671356.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2644,0.0816,0.2259,0.2518,0.3111,0.3265
EBITDA Margin,0.036,-0.161,-0.591,0.059,0.259,0.243
EBIT Margin,-0.2488,-0.5223,-0.8603,-0.1087,0.137,0.1281
Profit Margin,-0.306,-0.189,-0.612,-0.074,0.091,0.088
Free Cash Flow margin,-0.3239,-0.1349,-0.4088,-0.1406,0.2586,0.2595
EBITDA,9160000.0,-27996000.0,-127439000.0,21623000.0,137197000.0,138082000.0
EBIT,-63086000.0,-90775000.0,-185508000.0,-40106000.0,72582000.0,72658000.0
Consolidated Income,-82052000.0,-38540000.0,-133150000.0,-26846000.0,48990000.0,49999000.0
Earnings Before Tax Margin,-0.3586,-0.6175,-0.9067,-0.1199,0.1304,0.1221
Net Profit Margin,-0.306,-0.1893,-0.6124,-0.0739,0.0907,0.0876
