date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-63872000.0,-69193000.0,-15957000.0,-64865000.0,-26982000.0,-33829000.0,-31347000.0,-2523000.0,-15662000.0,-20139000.0,-14115000.0,-12740000.0,-149906000.0,-104007349.0,-58382856.0,-50317831.0,-41698647.0,-8299462.0,-5112493.0,-1454884.0,-160000.0,-60000.0,-780000.0,-180000.0,-540000.0,-180000.0
,depreciationAndAmortization,533000.0,647000.0,234000.0,176000.0,205000.0,279000.0,282000.0,0.0,0.0,0.0,0.0,0.0,182000.0,145993.0,123908.0,93179.0,45994.0,3832.0,721.0,287.0,0.0,0.0,0.0,0.0,0.0,10000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,-1514000.0,-2289000.0,184000.0,0.0,0.0,0.0,0.0,-33000.0,-3814679.0,-637497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,9342000.0,3970000.0,4734000.0,5858000.0,2995000.0,903000.0,3877000.0,641000.0,5225000.0,14205000.0,8373000.0,8479000.0,5417000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-5741000.0,-57000.0,-3740000.0,8898000.0,-224000.0,-3262000.0,2145000.0,375000.0,767000.0,-1408000.0,250000.0,122000.0,5633000.0,-557156.0,4861364.0,-315208.0,2410312.0,272473.0,-300562.0,143779.0,-160000.0,-40000.0,-120000.0,40000.0,10000.0,70000.0
,accountsReceivables,-550000.0,481000.0,-123000.0,0.0,0.0,-8000.0,303000.0,84000.0,48000.0,-616000.0,-91000.0,0.0,-109000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,0.0,-100000.0,0.0,100000.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-6132000.0,-158000.0,-3496000.0,9618000.0,-645000.0,-4374000.0,1747000.0,1246000.0,91000.0,-282000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,-796000.0,453000.0,826000.0,171000.0,-1269000.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-137000.0,-223000.0,-684000.0,6403000.0,-33000.0,45000.0,-280000.0,-1136000.0,-442000.0,-78000.0,30000.0,77000.0,158630000.0,11114311.0,6045065.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,660000.0,10000.0,410000.0,40000.0
,netCashProvidedByOperatingActivites,-57820000.0,-64744000.0,-64102000.0,-43019000.0,-24014000.0,-37546000.0,-27810000.0,-7853000.0,-10464000.0,-7485000.0,-5986000.0,-3906000.0,18987000.0,-61552289.0,-48184397.0,-46449965.0,-33227370.0,-6351496.0,-4404064.0,-1310818.0,-320000.0,-100000.0,-240000.0,-120000.0,-120000.0,-60000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,-20000.0,-473000.0,0.0,-28000.0,0.0,0.0,0.0,0.0,-1055000.0,0.0,-127000.0,-226438.0,-346147.0,-106283.0,-432058.0,-13056.0,0.0,-2488.0,0.0,0.0,0.0,-10000.0,-140000.0,-90000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,1754000.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,11000.0,173000.0,0.0,5452000.0,0.0,345000.0,-2592000.0,335000.0,0.0,993.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,130000.0,220000.0,652000.0,-59000.0,1798000.0,594000.0,199000.0,6085000.0,445000.0,345000.0,-3647000.0,335000.0,-127000.0,-197636.0,130260.0,-106283.0,-432058.0,-9653.0,0.0,-2488.0,0.0,0.0,0.0,-10000.0,-140000.0,-80000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2817000.0,-354000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,82639000.0,65872000.0,0.0,45887000.0,17997000.0,5166000.0,0.0,0.0,97000.0,4211000.0,5160000.0,2630000.0,0.0,8401033.0,132535163.0,47028841.0,42694011.0,9378459.0,2133259.0,634374.0,0.0,0.0,0.0,0.0,0.0,0.0
