Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,4145000.0,9660000.0,24206000.0,4680000.0
Short-term investments,1922000.0,0.0,503000.0,0.0
Cash and short-term investments,6067000.0,9660000.0,24709000.0,4680000.0
Receivables,7712000.0,6631000.0,4002000.0,8790000.0
Inventories,8136000.0,9366000.0,6618000.0,737000.0
Total current assets,29406000.0,26191000.0,36563000.0,1319000.0
Property, Plant & Equipment Net,96442000.0,100301000.0,80548000.0,80875000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,28000.0,15852000.0
Tax assets,626000.0,626000.0,0.0,0.0
Total non-current assets,97749000.0,101262000.0,80727000.0,95559000.0
Total assets,127155000.0,127453000.0,117290000.0,96878000.0
Payables,14345000.0,10393000.0,8727000.0,9358000.0
Short-term debt,8617000.0,4000000.0,7758000.0,1000000.0
Total current liabilities,22962000.0,14393000.0,16485000.0,10358000.0
Long-term debt,5500000.0,11000000.0,0.0,6141000.0
Total debt,14117000.0,15000000.0,7758000.0,7141000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,1132000.0,872000.0,834000.0,624000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,19997000.0,25002000.0,13661000.0,21675000.0
Total liabilities,42959000.0,39395000.0,30146000.0,32033000.0
Other comprehensive income,6541000.0,6284000.0,6691000.0,7788000.0
Retained earnings (deficit),-170125000.0,-159998000.0,-156138000.0,-152538000.0
Total shareholders equity,84196000.0,88058000.0,87144000.0,64845000.0
Investments,1922000.0,0.0,531000.0,15852000.0
Net Debt,9972000.0,,,
Other Assets,7491000.0,,,
Other Liabilities,0.0,0.0,0.0,0.0
