date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,58379000000.0,52599000000.0,50231000000.0,47899000000.0,45602000000.0,46720000000.0,38079000000.0,34791400000.0,32231000000.0,27126700000.0,25233300000.0,23194000000.0,20713200000.0,19648200000.0,17571136792.5,15948637832.19,12006800000.0,8683800000.0,7325292888.54,6525470249.1,5249838988.53,3248302512.4,3172491560.0,2870798400.0
,costOfRevenue,27066100000.0,21678000000.0,19269000000.0,18041000000.0,16678000000.0,16061000000.0,12814000000.0,11397800000.0,10291500000.0,8793300000.0,8449000000.0,7731900000.0,7217700000.0,6546000000.0,5934325265.0,5738714262.96,4780500000.0,4044200000.0,3341696274.6,3366164560.8,2843473889.86,1905069279.1,1810850160.0,1706364000.0
,grossProfit,31312900000.0,30921000000.0,30961000000.0,29857000000.0,28924000000.0,30658000000.0,25265000000.0,23393600000.0,21939500000.0,18333400000.0,16784300000.0,15462100000.0,13495500000.0,13102200000.0,11636811527.5,10209923569.23,7226300000.0,4639600000.0,3983596613.94,3159305688.3,2406365098.67,1343233233.3,1361641400.0,1164434400.0
,grossProfitRatio,0.536372668253995,0.587862887127132,0.616372359698194,0.623332428651955,0.634270426735669,0.656207191780822,0.663489062212768,0.672396051897883,0.68069560361143,0.675843357282677,0.665164683176596,0.666642235060792,0.651541046289323,0.666839710507833,0.662268563777104,0.640175272437547,0.601850617983143,0.534282226674958,0.543813970929696,0.484149887701309,0.458369314549931,0.413518515646979,0.429202528753142,0.405613434924584
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2948500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1736400000.0,1546500000.0,1180600000.0,1196900000.0,1478100000.0,1037000000.0,801400000.0,953922875.0,4530569422.05,617900000.0,417900000.0,1721800306.38,1560957168.0,1557498036.18,783183495.2,825200600.0,618710400.0
,SellingAndMarketingExpenses,14619600000.0,-12647000000.0,-12466000000.0,-11915000000.0,-12010000000.0,-11177000000.0,-9158000000.0,8025800000.0,7346600000.0,6251000000.0,6038500000.0,5542000000.0,4956300000.0,4109000000.0,3866700000.0,0.0,2451700000.0,1495700000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1971400000.0,13525000000.0,13413000000.0,13132000000.0,13233000000.0,13113000000.0,10787000000.0,2800000.0,2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
