date,,2020-12-29_FY,2019-12-31_FY,2019-01-01_FY,2018-01-02_FY,2017-01-03_FY,2015-12-29_FY,2014-12-30_FY,2013-12-31_FY,2013-01-01_FY,2012-01-03_FY,2010-12-28_FY,2009-12-29_FY,2008-12-30_FY,2008-01-01_FY,2007-01-02_FY,2006-01-03_FY,2005-01-02_FY,2003-12-28_FY,2002-12-29_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-57885000.0,45238000.0,50810000.0,44780000.0,45557000.0,45325000.0,27397000.0,21022000.0,31400000.0,31600000.0,23200000.0,13000000.0,10300000.0,11700000.0,9800000.0,8400000.0,6300000.0,3600000.0,1700000.0,3176871.0,1944254.0,390473.0,100000.0,-300000.0,-2300000.0
,depreciationAndAmortization,73124000.0,72006000.0,70439000.0,68665000.0,64275000.0,59417000.0,55387000.0,49007000.0,41300000.0,34100000.0,28900000.0,24100000.0,19200000.0,14400000.0,10000000.0,7000000.0,5200000.0,3900000.0,2700000.0,2117453.0,2002009.0,1517428.0,1700000.0,1400000.0,1400000.0
,deferredIncomeTax,-26391000.0,-2773000.0,-2812000.0,-16486000.0,7073000.0,5319000.0,4416000.0,-3448000.0,6800000.0,6100000.0,4100000.0,5000000.0,2200000.0,2300000.0,-900000.0,-300000.0,1000000.0,-500000.0,300000.0,935849.0,-1773545.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,9791000.0,8918000.0,8256000.0,6946000.0,5527000.0,5395000.0,4855000.0,4418000.0,4585000.0,4678000.0,4005000.0,2914000.0,3343000.0,2948000.0,1665000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,11217000.0,-21888000.0,-9726000.0,4796000.0,-43117000.0,1816000.0,-4404000.0,-21503000.0,-12600000.0,-5800000.0,11000000.0,27200000.0,-53100000.0,-25600000.0,27300000.0,22100000.0,-10900000.0,-5300000.0,22142010.0,9154252.0,-2846832.0,-1749430.0,-1100000.0,-3000000.0,200000.0
,accountsReceivables,63000.0,0.0,-752000.0,1565000.0,762000.0,426000.0,-627000.0,0.0,-8032000.0,-194000.0,186000.0,-1400000.0,1001000.0,-8867000.0,9000.0,-75000.0,-436000.0,-573000.0,-545000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,396000.0,-969000.0,381000.0,-607000.0,-1014000.0,-883000.0,-577000.0,-1372000.0,-98000.0,-1640000.0,-966000.0,-388000.0,-1062000.0,-485000.0,-336000.0,-429000.0,-335000.0,-179000.0,-111000000.0,-119803.0,-114267.0,-110006.0,0.0,-100000.0,-100000.0
,accountsPayables,16784000.0,-9799000.0,4746000.0,-1261000.0,542000.0,-1983000.0,842000.0,7571000.0,-51000.0,4539000.0,810000.0,-710000.0,1910000.0,-1168000.0,3609000.0,-1266000.0,3398000.0,-2072000.0,2383000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-82609000.0,-93826000.0,-71938000.0,-62212000.0,-67008000.0,-23891000.0,-25707000.0,-21303000.0,200000.0,12800000.0,18600000.0,7600000.0,-19600000.0,33500000.0,59100000.0,31800000.0,9700000.0,20600000.0,25900000.0,3757990.0,-5396262.0,-2549430.0,-800000.0,300000.0,3300000.0
,otherNonCashItems,0.0,27726000.0,12304000.0,11915000.0,8498000.0,5393000.0,6818000.0,0.0,4300000.0,5100000.0,5200000.0,4900000.0,4800000.0,5000000.0,1700000.0,900000.0,-1100000.0,400000.0,0.0,0.0,0.0,-106175.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,40541000.0,115999000.0,132917000.0,107036000.0,138359000.0,127224000.0,100040000.0,95544000.0,87100000.0,88600000.0,74700000.0,68300000.0,58500000.0,35300000.0,31900000.0,28600000.0,16400000.0,8600000.0,6900000.0,4788496.0,6552247.0,2274051.0,2100000.0,-100000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-43325000.0,-82157000.0,-60964000.0,-70736000.0,-109363000.0,-86070000.0,-88124000.0,-117060000.0,-106632000.0,-94608000.0,-68031000.0,-60015000.0,-79183000.0,-72733000.0,-58315000.0,-40264000.0,-25758000.0,-14129000.0,-16098000000.0,-5881645.0,-8934070.0,-4470283.0,-2000000.0,-3300000.0,-2400000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-20331000.0,-66922000.0,-94986000.0,-95549000.0,-109159000.0,-25345000.0,-30992000.0,-48599000.0,-30481000.0,0.0,-6500000.0,-102128000.0,-41893000.0,-155244000.0,-25035000.0,-37781000.0,-3681000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,18950000.0,41404000.0,37366000.0,41474000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,4039000.0,25832000.0,84827000.0,99497000.0,99027000.0,113143000.0,7851000.0,224000.0,104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391026.0,0.0,0.0,-100000.0,0.0,-2500000.0
,netCashUsedForInvestingActivites,-35716000.0,-78118000.0,-55463000.0,-52831000.0,-104852000.0,-82592000.0,-65190000.0,-89855000.0,-100000000.0,-101600000.0,-90600000.0,-28000000.0,-73000000.0,-78200000.0,-49400000.0,-66100000.0,-18200000.0,-32500000.0,-19700000.0,-5412713.0,-8907070.0,-4415013.0,-2100000.0,-3000000.0,-4900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
