Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,6976213.3333,7378336.9992,7269350.4464,6219713.6659
SG&A Expense,0.0,0.0,0.0,0.0
Operating Expenses,12342725.1852,12258801.2569,11379841.5179,10063413.5936
Operating Income,-12342725.1852,-12258801.2569,-11379841.5179,-10063413.5936
Interest Expense,-128515.5556,-102200.3142,-121950.8929,-143065.0759
Earnings before Tax,-12214209.6296,-12156600.9427,-11257890.625,-9920348.5177
Income Tax Expense,405957.037,111153.1815,6974.7024,2279.8265
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-12620166.6667,-12267754.1241,-11264865.3274,-9922628.3442
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-12620166.6667,-12267754.1241,-11264865.3274,-9922628.3442
EPS,-0.7852,-0.8798,-0.8929,-0.8243
EPS Diluted,-0.7852,-0.8798,-0.8929,-0.8243
Weighted Average Shs Out,11056976.2963,11725780.0471,,
Weighted Average Shs Out (Dil),11863974.8148,10947672.4273,9389093.75,8571286.3341
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,,,,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0
EBITDA,-12272077.037,-12187498.8217,-11259132.4405,-9932964.5698
EBIT,-12342725.1852,-12258801.2569,-11379841.5179,-10063413.5936
Consolidated Income,-12620166.6667,-12267754.1241,-11264865.3274,-9922628.3442
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0
