date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-939000.0,-3289000.0,-3598000.0,-942000.0,-1710000.0
,depreciationAndAmortization,63000.0,62000.0,25000.0,13000.0,5000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,-353000.0
,stockBasedCompensation,315000.0,343000.0,660000.0,50000.0,970000.0
,changeInWorkingCapital,-612000.0,-2961000.0,-3024000.0,-2199000.0,-1140000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-128000.0,-497000.0,547000.0,18000.0,-51000.0
,otherWorkingCapital,7875000.0,8487000.0,11448000.0,14472000.0,16671000.0
,otherNonCashItems,163000.0,3206000.0,4580000.0,1420000.0,393000.0
,netCashProvidedByOperatingActivites,-1010000.0,-2639000.0,-1357000.0,-1658000.0,-1835000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,-40000.0
,acquisitionsNet,0.0,-224000.0,0.0,-417000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-578000.0,-15576000.0
,salesMaturitiesOfInvestments,976000.0,3338000.0,1371000.0,3616000.0,45000.0
,otherInvestingActivites,0.0,-5000.0,-10000.0,-836000.0,55000.0
,netCashUsedForInvestingActivites,976000.0,3109000.0,1361000.0,1785000.0,-15516000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-5000.0,-13000.0,-101000.0,-32000.0,-248000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,70000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,65000.0,-13000.0,-101000.0,-32000.0,-248000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,31000.0,457000.0,-97000.0,95000.0,-17599000.0
,cashAtEndOfPeriod,605000.0,574000.0,117000.0,214000.0,119000.0
,cashAtBeginningOfPeriod,574000.0,117000.0,214000.0,119000.0,17718000.0
,operatingCashFlow,-1010000.0,-2639000.0,-1357000.0,-1658000.0,-1835000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,-40000.0
,freeCashFlow,-1010000.0,-2639000.0,-1357000.0,-1658000.0,-1875000.0
