date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,7027900000.0,6782518000.0,6078540000.0,5428477000.0,4516629000.0,4719290000.0,4479648000.0,3777068000.0,3209782000.0,2656949000.0,1991139000.0,1565887000.0,1948254000.0,1780009000.0,1656518000.0,1869819000.0,1773206000.0,1605869000.0,1521282000.0,1512042000.0,1425678000.0,1321100000.0,1175500000.0,1048300000.0,1191900000.0,1113900000.0
,costOfRevenue,5317700000.0,5133736000.0,4577340000.0,4103826000.0,3411006000.0,3380248000.0,3160470000.0,2656189000.0,2284485000.0,1916366000.0,1460926000.0,1172668000.0,1502546000.0,1386989000.0,1297159000.0,1451927000.0,1348943000.0,1245852000.0,1189002000.0,1167668000.0,1050577000.0,953500000.0,861000000.0,752600000.0,925800000.0,862900000.0
,grossProfit,1710200000.0,1648782000.0,1501200000.0,1324651000.0,1105623000.0,1339042000.0,1319178000.0,1120879000.0,925297000.0,740583000.0,530213000.0,393219000.0,445708000.0,393020000.0,359359000.0,417892000.0,424263000.0,360017000.0,332280000.0,344374000.0,375101000.0,367600000.0,314500000.0,295700000.0,266100000.0,251000000.0
,grossProfitRatio,0.243344384524538,0.243092904434607,0.246967199360373,0.244018902539331,0.244789421491116,0.283738019914012,0.294482512911729,0.296759020488908,0.288274094626987,0.278734367878345,0.266286281369608,0.251115821256579,0.228773044993107,0.220796636421501,0.216936368937736,0.22349328999224,0.239263232811078,0.224188274386018,0.218421042252521,0.227754255503485,0.263103590011209,0.278252971009008,0.267545725223309,0.282075741677001,0.223256984646363,0.22533441062932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,295600000.0,292935000.0,259682000.0,238299000.0,185126000.0,166460000.0,148458000.0,139193000.0,127361000.0,105631000.0,84940000.0,62999000.0,77472000.0,73587000.0,73889000.0,68146000.0,60700000.0,51760000.0,45550000.0,35708000.0,32360000.0,31300000.0,28400000.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,359200000.0,393930000.0,349763000.0,331196000.0,306442000.0,209077000.0,203248000.0,179407000.0,143064000.0,130395000.0,99055000.0,71184000.0,69607000.0,188682000.0,164474000.0,173600000.0,183961000.0,165123000.0,148439000.0,178848000.0,173950000.0,183400000.0,149800000.0,169400000.0,138100000.0,126500000.0
,SellingAndMarketingExpenses,544300000.0,559107000.0,491773000.0,471805000.0,342235000.0,316669000.0,314449000.0,270266000.0,210367000.0,178725000.0,142353000.0,111137000.0,137035000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-4200000.0,6851000.0,28056000.0,-1951000.0,-13835000.0,-12144000.0,-10000.0,5139000.0,7529000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
