date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-99100000.0,214500000.0,185900000.0,154800000.0,104700000.0,94200000.0,63800000.0,94100000.0,131300000.0,112400000.0,11000000.0,77700000.0,81000000.0,145300000.0,2200000.0,111100000.0,-79700000.0,-39300000.0,-2142800000.0,92800000.0,12200000.0,14300000.0,-9300000.0,185000000.0,155900000.0,123300000.0,210400000.0,63500000.0,-227700000.0,48200000.0,141000000.0,187600000.0,162700000.0,150400000.0,122400000.0
,depreciationAndAmortization,84000000.0,72100000.0,79400000.0,89200000.0,89200000.0,118300000.0,129400000.0,109000000.0,112700000.0,113800000.0,143300000.0,146800000.0,149800000.0,137800000.0,32200000.0,141000000.0,151000000.0,173600000.0,0.0,22800000.0,23900000.0,169200000.0,142700000.0,0.0,0.0,0.0,133400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,-89300000.0,14000000.0,-3800000.0,-12300000.0,51000000.0,-48500000.0,33100000.0,37000000.0,26500000.0,62700000.0,21300000.0,135600000.0,74000000.0,79600000.0,1800000.0,-24600000.0,-21900000.0,-51500000.0,-870400000.0,23700000.0,-35700000.0,-38300000.0,-27900000.0,24200000.0,11200000.0,-8700000.0,14600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,6800000.0,9500000.0,14000000.0,10200000.0,12400000.0,13400000.0,12700000.0,15900000.0,15600000.0,11100000.0,5000000.0,38200000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,16400000.0,-114100000.0,-175700000.0,196900000.0,-262400000.0,21100000.0,-49700000.0,-162100000.0,-188000000.0,185400000.0,-336500000.0,98200000.0,-127600000.0,148900000.0,-273200000.0,142200000.0,52500000.0,81700000.0,101700000.0,97100000.0,407900000.0,-122900000.0,239300000.0,-115000000.0,-103300000.0,43100000.0,303700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-7700000.0,-7200000.0,-8900000.0,3600000.0,-7000000.0,-15700000.0,-26800000.0,-11900000.0,-600000.0,9200000.0,41200000.0,105900000.0,-16100000.0,-12700000.0,54800000.0,1500000.0,-61700000.0,6600000.0,18100000.0,-50200000.0,18800000.0,-9900000.0,44400000.0,-12800000.0,-11500000.0,-26300000.0,-4400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,5400000.0,-20000000.0,-82100000.0,49300000.0,-6100000.0,47400000.0,-23600000.0,11400000.0,10800000.0,-36900000.0,-88200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,23200000.0,89200000.0,203300000.0,379000000.0,182100000.0,444500000.0,423400000.0,473100000.0,635200000.0,823200000.0,637800000.0,974300000.0,876100000.0,1003700000.0,854800000.0,1128000000.0,985800000.0,933300000.0,851600000.0,749900000.0,652800000.0,244900000.0,367800000.0,128500000.0,243500000.0,346800000.0,303700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,17300000.0,2500000.0,2100000.0,2200000.0,34200000.0,-1600000.0,-2700000.0,-500000.0,-3200000.0,66400000.0,14500000.0,-40000000.0,0.0,5800000.0,1700000.0,17600000.0,173100000.0,0.0,3225100000.0,164800000.0,340800000.0,176800000.0,235100000.0,98200000.0,118500000.0,227700000.0,-53800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,218800000.0,182700000.0,203200000.0,170400000.0,49300000.0,203700000.0,208800000.0,213700000.0,220000000.0,212200000.0,190400000.0,260200000.0,214200000.0,575200000.0,70100000.0,146700000.0,142800000.0,165800000.0,223500000.0,272100000.0,41800000.0,344200000.0,252200000.0,246600000.0,220900000.0,270000000.0,300900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-55400000.0,-71300000.0,-71900000.0,-89700000.0,-104200000.0,-170700000.0,-222900000.0,-213700000.0,-198800000.0,-150600000.0,-92700000.0,-105100000.0,-95000000.0,-102600000.0,-40300000.0,-135500000.0,-134000000.0,-78100000.0,-125100000.0,-127800000.0,-162100000.0,-195200000.0,-184300000.0,-18800000.0,-228000000.0,-197000000.0,-148300000.0,-87800000.0,-98600000.0,-116900000.0,-160200000.0,-200900000.0,-163200000.0,-156700000.0,-119100000.0
,acquisitionsNet,0.0,0.0,330000000.0,-31000000.0,0.0,0.0,-4000000.0,0.0,25000000.0,-4000000.0,-1000000.0,8000000.0,-1000000.0,59000000.0,-61000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147600000.0,-12400000.0,-15400000.0,-27600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
