Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,18326801.0,27813137.0,1152987.0,0.0,0.0,0.0
Revenue Growth,-0.3411,23.1227,0.0,0.0,0.0,
Cost of Revenue,7478262.0,635648.0,0.0,0.0,0.0,0.0
Gross Profit,10848539.0,27177489.0,1152987.0,0.0,0.0,0.0
R&D Expenses,5786635.0,4372578.0,10149879.0,6587183.0,12240535.0,8914084.0
SG&A Expense,19199342.0,8511409.0,7083155.0,4422764.0,4875030.0,4020364.0
Operating Expenses,50103939.0,13287507.0,17233034.0,11009947.0,17115565.0,12934448.0
Operating Income,-39255400.0,13889982.0,-16080047.0,-11009947.0,-17115565.0,-12934448.0
Interest Expense,811621.0,24016.0,464181.0,793205.0,1206187.0,-10555.0
Earnings before Tax,-41744103.0,9738603.0,-16471603.0,-10490103.0,-3521153.0,-13126972.0
Income Tax Expense,-33910.0,1966519.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,1657383.0,4097739.0,0.0,0.0,-12534438.0,81964.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-41710193.0,7772084.0,-16471603.0,-10490103.0,-3521153.0,-13126972.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-41710193.0,7772084.0,-16471603.0,-10490103.0,-3521153.0,-13126972.0
EPS,-1.2,0.42,-1.87,-4.71,-5.48,-20.72
EPS Diluted,-1.2,0.42,-1.87,-4.71,-5.48,-20.72
Weighted Average Shs Out,40806053.0,26054857.0,9264141.0,8630143.0,,
Weighted Average Shs Out (Dil),34773613.0,18410005.0,8830396.0,2226023.0,642052.0,633669.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.5919,0.9771,1.0,0.0,0.0,0.0
EBITDA Margin,-1.985,0.366,-13.86,,,
EBIT Margin,-2.2335,0.351,-13.8834,0.0,0.0,0.0
Profit Margin,-2.276,0.279,-14.286,,,
Free Cash Flow margin,-0.2015,0.4514,-12.6697,0.0,0.0,0.0
EBITDA,-36377519.0,10188095.0,-15980566.0,-9673390.0,-2286023.0,-13117495.0
EBIT,-40932482.0,9762619.0,-16007422.0,-9696898.0,-2314966.0,-13137527.0
Consolidated Income,-40052810.0,11869823.0,-16471603.0,-10490103.0,-16055591.0,-13045008.0
Earnings Before Tax Margin,-2.2778,0.3501,-14.286,0.0,0.0,0.0
Net Profit Margin,-2.2759,0.2794,-14.286,0.0,0.0,0.0
