date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,2922274000.0,2846491000.0,2586080000.0,2469984000.0,2284270000.0,2131852000.0,2034861000.0,1903741000.0,1734102000.0,1597475000.0,1564621000.0,1514018000.0,1695979000.0,1846228000.0,1807867000.0,1671012000.0,1571536000.0,1356116000.0,1178950000.0,1059020000.0,1004753000.0,974768000.0,837329000.0,788381000.0,798972000.0,839100000.0,768300000.0,679600000.0,616100000.0,571200000.0,540000000.0,516100000.0,481500000.0,422800000.0,364400000.0,309800000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,25412000.0,30900000.0,25446000.0,36255000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,9498000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,9498000.0,2476000000.0,2350000000.0,2184000000.0,2042000000.0,1877000000.0,1815000000.0,1734000000.0,1678000000.0,1568000000.0,1462000000.0,1455000000.0,1529000000.0,1527000000.0,1473000000.0,1367000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,2619286000.0,2510101000.0,2374359000.0,2208016000.0,2064315000.0,1899160000.0,1837730000.0,1759939000.0,1696467000.0,1589410000.0,1482665000.0,1474832000.0,1656593000.0,1653470000.0,1587357000.0,1468228000.0,1396555000.0,1268136000.0,1126043000.0,1035322000.0,980209000.0,911365000.0,773625000.0,697361000.0,729883000.0,231700000.0,226900000.0,210900000.0,199900000.0,190800000.0,169500000.0,147200000.0,2200000.0,2200000.0,2400000.0,2600000.0
,interestExpense,30839000.0,33668000.0,24419000.0,24354000.0,22771000.0,22428000.0,22086000.0,22538000.0,18872000.0,18259000.0,18616000.0,19386000.0,20508000.0,23795000.0,21411000.0,17582000.0,15466000.0,17148000.0,15093000.0,14526000.0,13745000.0,9460000.0,9409000.0,9592000.0,9185000.0,9300000.0,6600000.0,4900000.0,2000000.0,1300000.0,1700000.0,2100000.0,2200000.0,2200000.0,2400000.0,2600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,59350000.0,55205000.0,44874000.0,52100000.0,61671000.0,59688000.0,45346000.0,43461000.0,38693000.0,34645000.0,31770000.0,28593000.0,28552000.0,29139000.0,25684000.0,21380000.0,24518000.0,16201000.0,11951000.0,15251000.0,15247000.0,13044000.0,9300000.0,8100000.0,6000000.0,5500000.0,5800000.0,6500000.0,6000000.0,4900000.0,3700000.0,3500000.0,0.0,0.0,0.0,0.0
,EBITDA,68848000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,9498000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.0032502085704489,0.11817708188784,0.0818694703953474,0.106060606060606,0.0962911564744973,0.109150166146618,0.0968768874139315,0.075536535694719,0.0217028756093932,0.00504859230973881,0.052380736293326,0.0258821229338092,0.0232231649094712,0.104406389676681,0.121972468107444,0.121354005835984,0.111343933578359,0.0648764559963897,0.0448763730438102,0.0223772922135559,0.0244278942187781,0.0650441951315595,0.0760800115605694,0.115451792978268,0.0864723669915842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,17570000.0,12355000.0,9438000.0,10716000.0,8881000.0,7456000.0,16945000.0,12294000.0,9118000.0,8479000.0,9398000.0,-44946000.0,118909000.0,121424000.0,115922000.0,102585000.0,108019000.0,95456000.0,84321000.0,72389000.0,79802000.0,49795000.0,17280000.0,5562000.0,4287000.0,96300000.0,88000000.0,84700000.0,79800000.0,74200000.0,76500000.0,66100000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,302988000.0,336390000.0,211721000.0,261968000.0,219955000.0,232692000.0,197131000.0,143802000.0,37635000.0,8065000.0,81956000.0,39186000.0,39386000.0,192758000.0,220510000.0,202784000.0,174981000.0,87980000.0,52907000.0,23698000.0,24544000.0,63403000.0,63704000.0,91020000.0,69089000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.103682269355988,0.11817708188784,0.0818694703953474,0.106060606060606,0.0962911564744973,0.109150166146618,0.0968768874139315,0.075536535694719,0.0217028756093932,0.00504859230973881,0.052380736293326,0.0258821229338092,0.0232231649094712,0.104406389676681,0.121972468107444,0.121354005835984,0.111343933578359,0.0648764559963897,0.0448763730438102,0.0223772922135559,0.0244278942187781,0.0650441951315595,0.0760800115605694,0.115451792978268,0.0864723669915842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,56633000.0,64767000.0,32782000.0,93142000.0,61460000.0,66831000.0,55304000.0,36387000.0,-328000.0,-12450000.0,12635000.0,-5472000.0,-4372000.0,46260000.0,56936000.0,55332000.0,46342000.0,21636000.0,10769000.0,-2620000.0,-1991000.0,9686000.0,10134000.0,21412000.0,13538000.0,11900000.0,5100000.0,-1300000.0,4000000.0,4300000.0,3000000.0,5500000.0,4800000.0,2200000.0,1500000.0,-10800000.0
,netIncome,246355000.0,271623000.0,178939000.0,168826000.0,158495000.0,165861000.0,141827000.0,106418000.0,37963000.0,19865000.0,65541000.0,36398000.0,43758000.0,146498000.0,163574000.0,148493000.0,128639000.0,66344000.0,41969000.0,25693000.0,26535000.0,53717000.0,53570000.0,69608000.0,55551000.0,53000000.0,38300000.0,22700000.0,53900000.0,27300000.0,32400000.0,40600000.0,41500000.0,37100000.0,19600000.0,-6800000.0
,netIncomeRatio,0.0843024986705559,0.0954238042558364,0.0691931417434882,0.0683510500472878,0.069385405403039,0.0778013670742622,0.0696986182348573,0.0558994106866428,0.0218920224992532,0.0124352493779245,0.0418893776831578,0.0240406653025261,0.0258010270174336,0.0793498961125061,0.0904790009442066,0.0888641134833263,0.0818555858726749,0.0489220686135994,0.0355986258959243,0.0242611093274915,0.0264094757617046,0.0551074717266057,0.0639772419204399,0.0882923358122532,0.0695280936002764,0.0631629126445001,0.0498503188858519,0.033402001177163,0.0874857977601039,0.0477941176470588,0.06,0.0786669250145321,0.0861889927310488,0.0877483443708609,0.0537870472008782,-0.0219496449322143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.14312517619697,4.567688,3.03485,2.885711,2.74,2.9,2.52,1.91,0.69,0.37,1.23,0.69,0.84,2.8,2.98,2.735,2.405,1.27,0.83,0.525,0.535,0.99,0.94,1.205,0.955,0.93,0.69,0.415,1.505,0.515,0.63,0.765,0.77,0.685,0.365,-0.125
,EPSDiluted,4.14312517619697,4.53,3.0,2.84,2.7,2.85,2.47,1.87,0.68,0.36,1.2,0.68,0.82,2.59,2.65,2.345,2.035,1.2,0.78,0.49,0.505,0.935,0.87,1.135,0.93,0.905,0.645,0.405,1.43,0.505,0.58,0.715,0.715,0.685,0.34,-0.125
,weightedAverageShsOut,59905803.0,59461153.0,58948554.0,58495122.0,57844891.0,57193448.0,56280556.0,55716230.0,55018841.0,53689189.0,53285366.0,52750725.0,52092857.0,52382000.0,54986000.0,54342000.0,53462000.0,52262000.0,50602000.0,49166000.0,49814000.0,54259596.0,56989362.0,57765975.0,58168586.0,56989247.0,55507246.0,54698795.0,53043478.0,53009709.0,51428571.0,53071895.0,53896104.0,54160584.0,53698630.0,54400000.0
