date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,672142000.0,847118000.0,972655000.0,946116000.0,827391000.0
,costOfRevenue,418388000.0,552855000.0,761476000.0,698775000.0,563786000.0
,grossProfit,253754000.0,294263000.0,211179000.0,247341000.0,263605000.0
,grossProfitRatio,0.377530343290555,0.347369551821588,0.217116038060772,0.261427774184138,0.318597857602995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,171259000.0,0.0,0.0,0.0,0.0
,operatingExpenses,212159000.0,236159000.0,166393000.0,185301000.0,159849000.0
,costAndExpenses,630547000.0,789014000.0,927869000.0,884076000.0,723635000.0
,interestExpense,42788000.0,47740000.0,48622000.0,45789000.0,45667000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,61462000.0,60060000.0,76866000.0,85195000.0,92132000.0
,EBITDA,99215000.0,-65246000.0,169962000.0,148471000.0,170177000.0
,EBITDARatio,0.147610177611279,-0.0770211469948697,0.174740272758583,0.156926846179538,0.205679056214051
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,41595000.0,58104000.0,44786000.0,62040000.0,103756000.0
,operatingIncomeRatio,-0.00749097660910938,0.068590208211843,0.0460451033511368,0.0655733546415027,0.125401412391481
,totalOtherIncomeExpensesNet,46630000.0,51684000.0,52012000.0,44553000.0,71378000.0
,incomeBeforeTax,-5035000.0,6420000.0,-7226000.0,17487000.0,32378000.0
,incomeBeforeTaxRatio,-0.00749097660910938,0.00757863721465014,-0.00742915010975115,0.0184829344393288,0.0391326470797966
,incomeTaxExpense,1736000.0,1900000.0,369000.0,352000.0,726000.0
,netIncome,-6771000.0,-174946000.0,44105000.0,17135000.0,31652000.0
,netIncomeRatio,-0.0100737641748321,-0.206519044572303,0.0453449578730382,0.0181108870371075,0.0382551901096338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.17,-4.44,1.13360063741743,0.449713925778174,0.895464961665771
,EPSDiluted,-0.17,-4.44,1.13313465046374,0.448971570810952,0.894756183745583
,weightedAverageShsOut,38657000.0,38659000.0,38907000.0,38102000.0,35347000.0
,weightedAverageShsOutDil,38657000.0,38659000.0,38923000.0,38165000.0,35375000.0
