date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-51015000.0,-161354000.0,-132738000.0,-68523000.0,-48079000.0,-20563000.0,-8517000.0,-5236000.0
,depreciationAndAmortization,1324000.0,6409000.0,1879000.0,402000.0,120000.0,90000.0,12000.0,11000.0
,deferredIncomeTax,-182000.0,0.0,0.0,-1837000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,11207000.0,16177000.0,20055000.0,14430000.0,6104000.0,891000.0,27000.0,0.0
,changeInWorkingCapital,-18752000.0,-90786000.0,-35302000.0,55126000.0,47364000.0,70086000.0,1864000.0,302000.0
,accountsReceivables,4898000.0,-809000.0,-4380000.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,605000.0,102000.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-5219000.0,-3160000.0,6964000.0,4564000.0,1810000.0,-359000.0,819000.0,303000.0
,otherWorkingCapital,42619000.0,61371000.0,152157000.0,187459000.0,132333000.0,84969000.0,14883000.0,13019000.0
,otherNonCashItems,2393000.0,734000.0,555000.0,0.0,2784000.0,-5000.0,1000.0,3000.0
,netCashProvidedByOperatingActivites,-38633000.0,-96445000.0,-100811000.0,-54663000.0,-34603000.0,-20369000.0,-7636000.0,-4920000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-453000.0,-1613000.0,-1356000.0,-1235000.0,-232000.0,-507000.0,-417000.0,0.0
,acquisitionsNet,0.0,34000000.0,-67000000.0,-10000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-47714000.0,-137385000.0,-161598000.0,-197337000.0,-148764000.0,-82513000.0,-5035000.0,-4535000.0
,salesMaturitiesOfInvestments,54554000.0,210491000.0,239443000.0,152527000.0,87093000.0,6069000.0,3673000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,6387000.0,105679000.0,9367000.0,-55692000.0,-61903000.0,-76951000.0,-1779000.0,-4535000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-137000.0,-30523000.0,-648000.0,-78000.0,0.0,0.0,0.0,0.0
,commonStockIssued,7737000.0,0.0,100205000.0,100229000.0,116705000.0,56550000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-211000.0,0.0,-1783000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,18372000.0,-30316000.0,128261000.0,100386000.0,116826000.0,96414000.0,10584000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-13874000.0,-21082000.0,36817000.0,-9969000.0,20320000.0,-906000.0,1169000.0,-9455000.0
,cashAtEndOfPeriod,22063000.0,35937000.0,57019000.0,20202000.0,30171000.0,9851000.0,10757000.0,9588000.0
,cashAtBeginningOfPeriod,35937000.0,57019000.0,20202000.0,30171000.0,9851000.0,10757000.0,9588000.0,19043000.0
,operatingCashFlow,-38633000.0,-96445000.0,-100811000.0,-54663000.0,-34603000.0,-20369000.0,-7636000.0,-4920000.0
,capitalExpenditure,-453000.0,-1613000.0,-1356000.0,-1235000.0,-232000.0,-507000.0,-417000.0,0.0
,freeCashFlow,-39086000.0,-98058000.0,-102167000.0,-55898000.0,-34835000.0,-20876000.0,-8053000.0,-4920000.0
