Date,2016-12,2015-12,2014-12,2013-12,2012-12
Revenue,15000000.0,19000000.0,23000000.0,22000000.0,23000000.0
Revenue Growth,,,,,
Cost of Revenue,4000000.0,6000000.0,8000000.0,7000000.0,6000000.0
Gross Profit,11000000.0,13000000.0,15000000.0,15000000.0,17000000.0
R&D Expenses,6000000.0,6000000.0,7000000.0,3000000.0,6000000.0
SG&A Expense,17000000.0,19000000.0,32000000.0,22000000.0,24000000.0
Operating Expenses,23000000.0,25000000.0,39000000.0,26000000.0,46000000.0
Operating Income,-12000000.0,-12000000.0,-24000000.0,-10000000.0,-29000000.0
Interest Expense,5000000.0,4000000.0,4000000.0,2000000.0,6000000.0
Earnings before Tax,-17000000.0,-24000000.0,-33000000.0,-8000000.0,-36000000.0
Income Tax Expense,000000.0,000000.0,000000.0,000000.0,-1000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-17000000.0,-24000000.0,-33000000.0,-8000000.0,-35000000.0
Preferred Dividends,,,,,
Net Income Com,-17000000.0,-24000000.0,-33000000.0,-8000000.0,-35000000.0
EPS,-14.76,-66.01,-478.80,-2793.60,-1774.80
EPS Diluted,-14.76,-66.01,-478.80,-2793.60,-1774.80
Weighted Average Shs Out,2000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Weighted Average Shs Out (Dil),2000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Dividend per Share,,,,,
Gross Margin,0.73333333333333,0.68421052631579,0.65217391304348,0.68181818181818,0.73913043478261
EBITDA Margin,-0.66666666666667,-0.89473684210526,-1.1739130434783,-0.18181818181818,-1.1304347826087
EBIT Margin,-0.8,-1.0526315789474,-1.2608695652174,-0.27272727272727,-1.304347826087
Profit Margin,-1.1333333333333,-1.2631578947368,-1.4347826086957,-0.36363636363636,-1.5217391304348
Free Cash Flow margin,,,,,
EBITDA,-10000000.0,-17000000.0,-27000000.0,-4000000.0,-26000000.0
EBIT,-12000000,-20000000,-29000000,-6000000,-30000000
Consolidated Income,-17000000.0,-24000000.0,-33000000.0,-8000000.0,-35000000.0
Earnings Before Tax Margin,-1.1333333333333,-1.2631578947368,-1.4347826086957,-0.36363636363636,-1.5652173913043
Net Profit Margin,-1.1333333333333,-1.2631578947368,-1.4347826086957,-0.36363636363636,-1.5217391304348
