date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,27831000000.0,27173000000.0,26247000000.0,24648000000.0,22647000000.0,21453000000.0,21352000000.0,19733000000.0,16300000000.0,16236000000.0,13015218000.0,13892686000.0,14584068000.0,12096362000.0,10038347000.0,8903135000.0,8201013000.0,8185948000.0,6083283000.0,4623301000.0,3425000000.0,2183100000.0,1452200000.0,1128900000.0,761000000.0,561900000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,7678000000.0,6987000000.0,7076000000.0,6371000000.0,5858000000.0,5391000000.0,5317000000.0,4654000000.0,3704000000.0,3287000000.0,3218198000.0,2335737000.0,2592534000.0,2239468000.0,1749738000.0,1642721000.0,1570415000.0,1557887000.0,1392072000.0,1023367000.0,780200000.0,476400000.0,289300000.0,215200000.0,135800000.0,94700000.0
,SellingAndMarketingExpenses,2274000000.0,2174000000.0,1670000000.0,1811000000.0,1744000000.0,1561000000.0,1373000000.0,1364000000.0,1337000000.0,958000000.0,588338000.0,1118208000.0,1347836000.0,1444635000.0,1379938000.0,1337780000.0,1118422000.0,1070624000.0,1082979000.0,906147000.0,731900000.0,446300000.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000000.0,65000000.0,31951000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
