date,,2020-12-30_FY,2019-12-25_FY,2018-12-26_FY,2017-12-27_FY,2016-12-28_FY,2015-12-30_FY,2014-12-31_FY,2013-12-25_FY,2012-12-26_FY,2011-12-28_FY,2010-12-29_FY,2009-12-30_FY,2008-12-31_FY,2007-12-26_FY,2006-12-27_FY,2005-12-28_FY,2004-12-29_FY,2003-12-31_FY,2002-12-25_FY,2001-12-26_FY,2000-12-27_FY,1999-12-29_FY,1998-12-30_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,revenue,288605000.0,541389000.0,630179000.0,529169000.0,506948000.0,491293000.0,472295000.0,462600000.0,488400000.0,538500000.0,548500000.0,608100000.0,760271000.0,939400000.0,994000000.0,978700000.0,960000000.0,940945000.0,948600000.0,1039700000.0,1155200000.0,1200200000.0,1179200000.0,2609500000.0,2542302000.0,2571487000.0,2665966000.0,3970200000.0,3720300000.0,3617900000.0,3681600000.0,3485000000.0
,costOfRevenue,29816000.0,224813000.0,302140000.0,283423000.0,263338000.0,255433000.0,333569000.0,242100000.0,255400000.0,313700000.0,321000000.0,355100000.0,605008000.0,599700000.0,626600000.0,626200000.0,615800000.0,364881000.0,595400000.0,652800000.0,745700000.0,769100000.0,748000000.0,1233300000.0,744072000.0,864505000.0,919087000.0,1377900000.0,1254900000.0,3175500000.0,3235400000.0,3088700000.0
,grossProfit,258789000.0,316576000.0,328039000.0,245746000.0,243610000.0,235860000.0,138726000.0,220500000.0,233000000.0,224800000.0,227500000.0,253000000.0,155263000.0,339700000.0,367400000.0,352500000.0,344200000.0,576064000.0,353200000.0,386900000.0,409600000.0,431200000.0,431200000.0,1376200000.0,1798230000.0,1706982000.0,1746879000.0,2592300000.0,2465400000.0,442400000.0,446200000.0,396300000.0
,grossProfitRatio,0.89668924654805,0.584747750693125,0.520548923401129,0.464399842016445,0.480542383045204,0.480080115124783,0.29372743730084,0.476653696498055,0.477067977067977,0.417455896007428,0.414767547857794,0.416049991777668,0.204220600285951,0.361613796040026,0.369617706237425,0.360171656278737,0.358541666666667,0.612218567503946,0.372338182584862,0.37212657497355,0.354570637119114,0.359273454424263,0.365671641791045,0.527380724276681,0.707323520179743,0.663811250066596,0.655251792408455,0.652939398518966,0.662688492863479,0.122280881174162,0.121197305519339,0.113715925394548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,55040000.0,222927000.0,224766000.0,146999000.0,147523000.0,148871000.0,58907000.0,144400000.0,153800000.0,106800000.0,108800000.0,119600000.0,0.0,118400000.0,118100000.0,114000000.0,116500000.0,0.0,99200000.0,122900000.0,125600000.0,135800000.0,141100000.0,1086300000.0,0.0,0.0,0.0,1527300000.0,1424400000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,226886000.0,-274000.0,81316000.0,69522000.0,41876000.0,65705000.0,612000.0,66711000.0,72430000.0,36900000.0,38800000.0,43100000.0,0.0,123300000.0,131400000.0,130900000.0,115600000.0,0.0,113400000.0,128900000.0,111700000.0,135000000.0,140400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,281926000.0,151593000.0,254425000.0,175048000.0,195511000.0,172709100.0,80125000.0,174100000.0,184500000.0,173900000.0,172300000.0,180600000.0,85330000.0,259900000.0,256900000.0,304100000.0,290400000.0,527084000.0,304800000.0,406700000.0,409800000.0,627000000.0,473600000.0,1220100000.0,1641838000.0,1608748000.0,1535752000.0,1786100000.0,1663600000.0,218100000.0,209900000.0,163100000.0
,costAndExpenses,281926000.0,376406000.0,556565000.0,458471000.0,458849000.0,428142100.0,413694000.0,416200000.0,439900000.0,487600000.0,493300000.0,535700000.0,690338000.0,859600000.0,883500000.0,930300000.0,906200000.0,891965000.0,900200000.0,1059500000.0,1155500000.0,1396100000.0,1221600000.0,2453400000.0,2385910000.0,2473253000.0,2454839000.0,3164000000.0,2918500000.0,3393600000.0,3445300000.0,3251800000.0
