date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2378978000.0,3535000.0,2238000.0,2082000.0,0.0
,depreciationAndAmortization,4175519000.0,3731914000.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,822000.0,147000.0,486858000.0,0.0
,changeInWorkingCapital,-1035232000.0,695807000.0,-1195432000.0,474631000.0,-1095657000.0
,accountsReceivables,-910310000.0,293504000.0,0.0,0.0,0.0
,inventory,-334433000.0,11193000.0,0.0,0.0,0.0
,accountsPayables,170172000.0,181930000.0,-50568000.0,-147596000.0,215555000.0
,otherWorkingCapital,-13875000.0,-40383000.0,-38331000.0,29989000.0,-13736000.0
,otherNonCashItems,420971000.0,1550359000.0,1193047000.0,-963571000.0,1095657000.0
,netCashProvidedByOperatingActivites,5940236000.0,5982437000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3961026000.0,-5440621000.0,18160000.0,306634000.0,59134000.0
,acquisitionsNet,17000000.0,1180179000.0,-794694000.0,407727000.0,0.0
,purchasesOfInvestments,-17381000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,30851000.0,0.0,0.0,0.0
,otherInvestingActivites,162056000.0,-8250000.0,-4352745000.0,-4207762000.0,-4476524000.0
,netCashUsedForInvestingActivites,-3799351000.0,-4237841000.0,-5129279000.0,-3493401000.0,-4417390000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5992449000.0,-1639566000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1309032000.0,-872718000.0,-256806000.0,-257026000.0,-1792553000.0
,otherFinancingActivites,4581239000.0,834958000.0,-2143605000.0,-293795000.0,-1431384000.0
,netCashUsedProvidedByFinancingActivities,-2720242000.0,-1677326000.0,-2400411000.0,-550821000.0,-3223937000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-11076000.0,-5708000.0,7312000.0,-38617000.0,-73447000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-590433000.0,61562000.0,-3393192000.0,74451000.0,-4166087000.0
,cashAtEndOfPeriod,4113651000.0,4704084000.0,4642522000.0,8035714000.0,7961263000.0
,cashAtBeginningOfPeriod,4704084000.0,4642522000.0,8035714000.0,7961263000.0,12127350000.0
,operatingCashFlow,5940236000.0,5982437000.0,0.0,0.0,0.0
,capitalExpenditure,-3961026000.0,-5440621000.0,18160000.0,306634000.0,59134000.0
,freeCashFlow,1979210000.0,541816000.0,18160000.0,306634000.0,59134000.0
