date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,782738000.0,1268309000.0,1378007000.0,1169092000.0,0.0,544733000.0
,costOfRevenue,658906000.0,750573000.0,726817000.0,620952000.0,0.0,628987000.0
,grossProfit,123832000.0,517736000.0,651190000.0,548140000.0,0.0,-84254000.0
,grossProfitRatio,0.158203639020975,0.408209671302498,0.472559283080565,0.468859593599135,0.0,-0.154670269655042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,32879000.0,37014000.0,36626000.0,36453000.0,0.0,69821000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3544000.0,22815000.0,0.0,0.0,0.0,0.0
,operatingExpenses,150971000.0,134344000.0,133835000.0,111866000.0,0.0,0.0
,costAndExpenses,809877000.0,884917000.0,860652000.0,732818000.0,0.0,822441000.0
,interestExpense,32310000.0,29335000.0,37314000.0,6947000.0,0.0,51077000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,94497000.0,503537000.0,614564000.0,511687000.0,0.0,-154075000.0
,EBITDARatio,0.120726220012316,0.397014449948711,0.445980317951941,0.43767898505849,0.0,-0.282844990114423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-27139000.0,383392000.0,517355000.0,436274000.0,0.0,-277708000.0
,operatingIncomeRatio,-0.0346718825456283,0.302285957128744,0.375437134934728,0.373173368734026,0.0,-0.509805721335039
,totalOtherIncomeExpensesNet,3544000.0,13059000.0,-9068000.0,-12873000.0,0.0,-22585000.0
,incomeBeforeTax,-55905000.0,367116000.0,470973000.0,416454000.0,0.0,-351370000.0
,incomeBeforeTaxRatio,-0.0714223661046225,0.289453122228101,0.341778379935661,0.356220040852217,0.0,-0.645031602638357
,incomeTaxExpense,-20144000.0,65417000.0,-225814000.0,-38592000.0,0.0,-40789000.0
,netIncome,-35761000.0,301699000.0,696787000.0,455046000.0,0.0,-310581000.0
,netIncomeRatio,-0.0456870625931027,0.237874997338977,0.505648374790549,0.389230274435203,0.0,-0.570152717019163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.696240484395382,5.87,13.19,8.61829545454546,0.0,-5.895503
,EPSDiluted,-0.696240484395382,5.86,13.17,8.61731621406658,0.0,-5.895503
,weightedAverageShsOut,51363000.0,51363000.0,52812000.0,52800000.0,52681000.0,52681000.0
,weightedAverageShsOutDil,51363000.0,51493000.0,52918000.0,52806000.0,52681000.0,52681000.0
