date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,10710000000.0,16596000000.0,16994000000.0,11723000000.0,9986000000.0,12430000000.0,5382016000.0,4493000000.0,4277000000.0
,costOfRevenue,19947000000.0,15380000000.0,15872000000.0,10615000000.0,8830000000.0,11450000000.0,5206090000.0,4422000000.0,4226000000.0
,grossProfit,-9237000000.0,1216000000.0,1122000000.0,1108000000.0,1156000000.0,980000000.0,175926000.0,71000000.0,51000000.0
,grossProfitRatio,-0.862464985994398,0.0732706676307544,0.0660233023420031,0.09451505587307,0.115762066893651,0.0788415124698311,0.0326877512069827,0.0158023592254618,0.0119242459667992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,173000000.0,197000000.0,213000000.0,221000000.0,409000000.0,259638000.0,37621000.0,17828000.0,15540000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,10181000000.0,306000000.0,373000000.0,375000000.0,374000000.0,372000000.0,34252000.0,3000000.0,5000000.0
,operatingExpenses,10293000000.0,501000000.0,576000000.0,596000000.0,1468000000.0,936845000.0,71873000.0,21015000.0,20718000.0
,costAndExpenses,10293000000.0,16132000000.0,16758000000.0,11494000000.0,9841000000.0,12178000000.0,5307549000.0,4452000000.0,4254000000.0
,interestExpense,175000000.0,-173000000.0,146000000.0,209000000.0,189000000.0,87575000.0,-14329000.0,3471000.0,809000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,189000000.0,183000000.0,182000000.0,169000000.0,176000000.0,150000000.0,26955000.0,8700000.0,7000000.0
,EBITDA,606000000.0,647000000.0,418000000.0,398000000.0,321000000.0,402000000.0,101422000.0,49700000.0,30000000.0
,EBITDARatio,0.0565826330532213,0.0389852976620872,0.0245969165587855,0.0339503540049475,0.0321450030042059,0.0323411102172164,0.0188446113872571,0.0110616514578233,0.00701426233341127
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,417000000.0,464000000.0,236000000.0,229000000.0,145000000.0,252000000.0,74467000.0,41000000.0,23000000.0
,operatingIncomeRatio,0.0389355742296919,0.0279585442275247,0.0138872543250559,0.0195342489123944,0.0145203284598438,0.0202735317779566,0.013836265072419,0.00912530603160472,0.00537760112228197
,totalOtherIncomeExpensesNet,2000000.0,3000000.0,0.0,0.0,0.0,0.0,4683000.0,7514000.0,7514000.0
,incomeBeforeTax,236000000.0,296000000.0,92000000.0,20000000.0,-16000000.0,185000000.0,60138000.0,37000000.0,23000000.0
,incomeBeforeTaxRatio,0.0220354808590103,0.0178356230416968,0.0054136754148523,0.00170604793994711,-0.00160224314039656,0.0148833467417538,0.0111738798249578,0.00823503227242377,0.00537760112228197
,incomeTaxExpense,24000000.0,-17000000.0,34000000.0,-306000000.0,-31000000.0,47070000.0,-218000.0,440000.0,5033000.0
,netIncome,1000000.0,313000000.0,-207000000.0,149000000.0,-406000000.0,87000000.0,56743000.0,37000000.0,18000000.0
,netIncomeRatio,9.33706816059757e-05,0.0188599662569294,-0.0121807696834177,0.012710057152606,-0.0406569196875626,0.00699919549477072,0.0105430753085833,0.00823503227242377,0.00420855740004676
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.011961904205961,3.78222504069819e-06,-2.45551913096734e-06,2.78847545924506e-06,-8.15497784165978e-06,0.00354373218052603,1.80033,1.68182,0.81818
,EPSDiluted,0.011961904205961,3.74617175357294e-06,-2.4404457550804e-06,2.767932113214e-06,-8.15034405693774e-06,0.00354059717909635,1.80033,1.68182,0.81818
